median;mean;std;rxns;;;;;;;
0;6.61E-05;0.000492022;2_4_1_123_RXN_c;0;;;;;;
0;0;0;2_4_1_126_RXN_c;0;;;;;;
0;0;0;2_4_1_194_RXN_c;0;;;;;;
0;0;0;2_4_1_195_RXN_c;0;;;;;;
0;0;0;2_4_1_210_RXN_c;0;;;;;;
0;0;0;2_4_1_218_RXN_c;0;;;;;;
0;2.60E-05;0.000309062;2_4_1_67_RXN_c;0;;;;;;
0;3.06E-05;0.000337418;2_4_1_82_RXN_c;0;;;;;;
0.00043426;0.000440437;5.12E-05;2_5_1_19_RXN_p;0.003889842;;;;;;
0;0;0;2_5_1_32_RXN_c;0;;;;;;
0;0;0;2_5_1_39_RXN_c;0;;;;;;
0;0;0;2_5_1_41_RXN_c;0;;;;;;
0;0;0;2_5_1_43_RXN_c;0;;;;;;
0;0;0;2_5_1_64_RXN_c;0;;;;;;
0;0;0;2_6_1_18_RXN_c;0;;;;;;
0;0;0;2_6_1_22_RXN_c;0;;;;;;
0;0;0;2_6_1_49_RXN_c;0;;;;;;
0;0;0;2_6_1_58_RXN_c;0;;;;;;
0;0;0;2_6_1_80_RXN_c;0;;;;;;
0;2.19E-05;0.000405833;2_7_1_133_RXN_c;0;;;;;;
0;3.65E-05;0.000209605;2_7_1_134_RXN_c;0;;;;;;
0;1.27E-05;0.000308996;2_7_1_139_RXN_c;0;;;;;;
0;0;0;2_7_1_140_RXN_c;0;;;;;;
0;-5.75E-14;5.75E-12;2_7_1_148_RXN_p;0;;;;;;
0;0;0;2_7_1_151_RXN_c;0;;;;;;
0;0;0;2_7_1_152_RXN_c;0;;;;;;
0.006360923;0.006162569;0.00106152;2_7_1_90_RXN_c;0.05697741;;;;;;
0;0;0;2_7_4_24_RXN_c;0;;;;;;
0;1.37E-05;0.000225778;2_7_7_1_RXN_c;0;;;;;;
0;0;0;2_7_7_11_RXN_c;0;;;;;;
0.000179209;0.000198046;0.000395539;2_7_7_13_RXN_c;0.001605249;;;;;;
0;0;0;2_7_7_14_RXN_c;0;;;;;;
0;1.28E-05;0.000219206;2_7_7_15_RXN_c;0;;;;;;
0;2.23E-06;1.99E-05;2_7_7_34_RXN_c;0;;;;;;
0;0;0;2_7_7_44_RXN_c;0;;;;;;
0;0;0;2_7_7_57_RXN_c;0;;;;;;
0;-5.75E-14;5.75E-12;2_7_7_60_RXN_p;0;;;;;;
0;0;0;2_8_2_26_RXN_c;0;;;;;;
0;0;0;2_8_2_27_RXN_c;0;;;;;;
0;0;0;2_8_2_28_RXN_c;0;;;;;;
0;0;0;23_DIMETHYLMALATE_LYASE_RXN_c;0;;;;;;
0;9.02E-06;8.83E-05;2KETO_3METHYLVALERATE_RXN_m;0;;;;;;
0;1.60E-05;0.000127799;2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m;0;;;;;;
0;1.92E-05;0.000159209;2KETOBUTYRYL_TRANS_mc;0;;;;;;
0;2.13E-05;0.000167406;2KG_2K_ADIPATE_mc;0;;;;;;
0;3.24E-07;8.01E-06;2KG_ACONITATE_mc;0;;;;;;
0;-0.000144278;0.000358055;2KG_CIT_mc;0;;;;;;
0;-1.92E-05;0.000523476;2KG_ISOCITRATE_mc;0;;;;;;
0;9.74E-05;0.000881108;2KG_MAL_mc;0;;;;;;
-0.000691383;-0.001126857;0.002378805;2KG_MAL_pc;-0.006193002;;;;;;
0;-0.0004455;0.001052286;2KG_OAA_mc;0;;;;;;
0;2.32E-05;0.000387319;2KG_SUC_mc;0;;;;;;
0;4.31E-05;0.000210334;2OXOBUT_TRANS_mc;0;;;;;;
-0.00020883;-0.000200886;9.32E-05;2OXOBUT_TRANS_pc;-0.001870576;;;;;;
0.00281272;0.002573907;0.000849011;2OXOGLUTARATEDEH_RXN_m;0.025194697;;;;;;
0;0;0;2OXOGLUTDECARB_RXN_m;0;;;;;;
0.00739229;0.006744439;0.002213194;2PGADEHYDRAT_RXN_c;0.066215798;;;;;;
0.006248953;0.006789657;0.00181567;2PGADEHYDRAT_RXN_p;0.055974455;;;;;;
0;0;0;2PHENYLETHANOL_biomass;0;;;;;;
0.002180448;0.002367147;0.000542388;2TRANSKETO_RXN_p;0.019531176;;;;;;
0;-1.92E-13;1.07E-11;3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c;0;;;;;;
0;0;0;3_CYANOALANINE_HYDRATASE_RXN_c;0;;;;;;
0.00043426;0.000440437;5.12E-05;3_DEHYDROQUINATE_DEHYDRATASE_RXN_p;0.003889842;;;;;;
0.00043426;0.000440437;5.12E-05;3_DEHYDROQUINATE_SYNTHASE_RXN_p;0.003889842;;;;;;
0;0;0;3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c;0;;;;;;
0;-2.13E-05;0.000167406;3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x;0;;;;;;
0;0;0;3_HYDROXY_PROPIONATE_mc;0;;;;;;
0;0;0;3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.05E-05;0.000150226;3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m;0;;;;;;
0;2.05E-05;0.000150226;3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m;0;;;;;;
0;0;0;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;7.26E-05;0.000268054;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m;0;;;;;;
0.000410268;0.000428437;0.00013066;3_ISOPROPYLMALDEHYDROG_RXN_p;0.003674939;;;;;;
0.000410268;0.000428437;0.00013066;3_ISOPROPYLMALISOM_RXN_p;0.003674939;;;;;;
0;0;0;3_OXOACYL_ACP_REDUCT_RXN_c;0;;;;;;
0;0;0;3_OXOADIPATE_ENOL_LACTONASE_RXN_c;0;;;;;;
0;0;0;3_OXOLAURATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;3.29E-05;0.000495708;3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c;0;;;;;;
0;0;0;3_1_1_78_RXN_c;0;;;;;;
0;0;0;3_1_1_82_RXN_c;0;;;;;;
0;0;0;3_1_2_14_RXN_c;0;;;;;;
0.000313994;0.000316671;1.58E-05;3_1_2_14_RXN_p;0.002812574;;;;;;
0;0;0;3_1_2_21_RXN_c;0;;;;;;
0;5.03E-06;3.73E-05;3_1_2_21_RXN_p;0;;;;;;
0;0;0;3_1_2_23_RXN_c;0;;;;;;
0;2.93E-05;0.000468171;3_1_3_46_RXN_c;0;;;;;;
0;0;0;3_1_3_56_RXN_c;0;;;;;;
0;0;0;3_1_3_57_RXN_c;0;;;;;;
0;2.34E-05;0.000401837;3_1_3_74_RXN_c;0;;;;;;
0;0;0;3_1_3_76_RXN_c;0;;;;;;
0;2.05E-05;9.40E-05;3_1_3_77_RXN_c;0;;;;;;
0;0;0;3_5_1_26_RXN_c;0;;;;;;
0;0;0;3_5_1_86_RXN_c;0;;;;;;
0;1.10E-05;6.08E-05;3_5_2_17_RXN_x;0;;;;;;
0;0;0;3_5_5_4_RXN_c;0;;;;;;
0;0;0;3_6_1_17_RXN_c;0;;;;;;
0;0;0;3_7_1_8_RXN_c;0;;;;;;
0;0;0;3_7_1_9_RXN_c;0;;;;;;
0;1.27E-05;0.000176158;325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c;0;;;;;;
-0.006248953;-0.006789657;0.00181567;3PGAREARR_RXN_p;-0.055974455;;;;;;
0;-0.002393572;0.002923832;3PGA_Pi_pc;0;;;;;;
0;-4.79E-05;0.000393534;4_AMINO_BUTYRATE_mc;0;;;;;;
0;0;0;4_COUMARATE__COA_LIGASE_RXN_c;0;;;;;;
0;5.24E-06;4.79E-05;4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;4_NITROPHENYLPHOSPHATASE_RXN_c;0;;;;;;
0;1.33E-05;0.000319255;4_1_1_32_RXN_c;0;;;;;;
0;2.18E-05;9.78E-05;4_1_99_4_RXN_c;0;;;;;;
0;0;0;4_2_1_107_RXN_c;0;;;;;;
0.001131971;0.001152724;7.10E-05;4_2_1_58_RXN_p;0.010139536;;;;;;
0.001131971;0.001152724;7.10E-05;4_2_1_59_RXN_p;0.010139536;;;;;;
0.001131762;0.001145401;4.69E-05;4_2_1_61_RXN_p;0.010137662;;;;;;
0;4.13E-05;0.000556215;4_2_1_93_RXN_c;0;;;;;;
0;0;0;4_2_3_19_RXN_c;0;;;;;;
0;0;0;4_2_3_27_RXN_c;0;;;;;;
0;1.20E-05;0.000240012;4_3_1_17_RXN_c;0;;;;;;
0;2.18E-05;9.78E-05;4_4_1_14_RXN_c;0;;;;;;
0;0;0;4_4_1_19_RXN_c;0;;;;;;
0;0;0;4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c;0;;;;;;
-6.06E-05;-6.06E-05;6.74E-07;5_METHYL_THF_pc;-0.000542565;;;;;;
0;2.18E-05;9.78E-05;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;1.58E-05;0.000243089;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;1.87E-05;0.000323462;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;2.18E-05;9.78E-05;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;2.93E-05;0.000468171;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;-1.62E-14;1.62E-12;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0;6.68E-05;0.000635946;6PFRUCTPHOS_RXN_c;0;;;;;;
0;9.89E-05;0.000803292;6PFRUCTPHOS_RXN_p;0;;;;;;
0.007228553;0.007338501;0.001087869;6PGLUCONDEHYDROG_RXN_p;0.064749139;;;;;;
0.000323231;0.000796373;0.001161732;6PGLUCONOLACT_RXN_c;0.002895311;;;;;;
0.007228553;0.007338501;0.001087869;6PGLUCONOLACT_RXN_p;0.064749139;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-2.72E-05;0.00025769;ACETALD_mc;0;;;;;;
0;0.000143176;0.000427849;ACETATE__COA_LIGASE_RXN_p;0;;;;;;
0.000196412;0.00021701;0.000434909;ACETATE__COA_LIGASE_RXN_x;0.001759344;;;;;;
-0.000669737;-0.000708792;0.000198401;ACETOLACTREDUCTOISOM_RXN_p;-0.005999108;;;;;;
0.000669737;0.000708792;0.000198401;ACETOLACTSYN_RXN_p;0.005999108;;;;;;
-0.00020883;-0.000218332;8.90E-05;ACETOOHBUTREDUCTOISOM_RXN_p;-0.001870576;;;;;;
0.00020883;0.000218332;8.90E-05;ACETOOHBUTSYN_RXN_p;0.001870576;;;;;;
0;1.40E-05;0.000152308;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-3.52E-05;0.000205733;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-2.13E-05;0.000167406;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
4.86E-06;2.85E-05;0.000409722;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;4.35629E-05;;;;;;
0.008895123;0.009038817;0.00047512;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.079677293;;;;;;
0.000289219;0.000363485;0.000599705;ACETYLGLUTKIN_RXN_p;0.002590654;;;;;;
0;1.18E-05;0.000156271;ACETYLORNDEACET_RXN_p;0;;;;;;
-0.000289219;-0.000363485;0.000599705;ACETYLORNTRANSAM_RXN_p;-0.002590654;;;;;;
0;9.25E-05;0.000366935;ACET_mc;0;;;;;;
0.000196412;5.27E-05;0.000448212;ACET_pc;0.001759344;;;;;;
-0.000196412;-0.00021701;0.000434909;ACET_xc;-0.001759344;;;;;;
0.000476238;0.000435542;0.000440684;ACONITATEDEHYDR_RXN_c;0.004265862;;;;;;
0.000624502;0.000476677;0.000406467;ACONITATEDEHYDR_RXN_m;0.005593918;;;;;;
0.000191549;0.000315035;0.000425691;ACONITATEHYDR_RXN_c;0.001715782;;;;;;
0.000624502;0.000597183;0.000384229;ACONITATEHYDR_RXN_m;0.005593918;;;;;;
0;7.26E-05;0.000268054;ACRYLYL_COA_mc;0;;;;;;
0;2.90E-06;5.73E-05;ACRYLYL_COA_xc;0;;;;;;
0;7.69E-06;9.09E-05;ACSERLY_RXN_c;0;;;;;;
0;3.00E-05;0.000147711;ACSERLY_RXN_m;0;;;;;;
0.000196412;0.000184057;0.000183802;ACSERLY_RXN_p;0.001759344;;;;;;
0;3.52E-05;0.000205733;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;-8.64E-14;6.55E-12;ADCLY_RXN_p;0;;;;;;
0;-1.39E-15;1.39E-13;ADENODEAMIN_RXN_c;0;;;;;;
0;3.66E-05;0.000449669;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;-4.60E-16;4.60E-14;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;1.42E-05;0.000187021;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-2.18E-05;9.78E-05;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;4.12E-05;0.000702077;ADENYL_KIN_RXN_c;0;;;;;;
0.006512997;0.006900266;0.001402223;ADENYL_KIN_RXN_m;0.058339603;;;;;;
0.000425285;0.000631937;0.000873492;ADENYL_KIN_RXN_p;0.003809451;;;;;;
8.69E-05;9.82E-05;6.12E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.000778581;;;;;;
0;2.59E-05;0.000408346;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;6.81E-07;1.49E-05;ADP_DEAMINASE_RXN_c;0;;;;;;
0;9.33E-14;8.18E-12;ADPREDUCT_RXN_c;0;;;;;;
0;2.40E-05;0.000679103;ADP_pc;0;;;;;;
0;1.28E-06;2.80E-05;AGMATIN_RXN_c;0;;;;;;
0;1.08E-06;2.57E-05;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;1.10E-05;6.08E-05;AICARSYN_RXN_p;0;;;;;;
8.69E-05;9.82E-05;6.12E-05;AICARTRANSFORM_RXN_p;0.000778581;;;;;;
0;-1.10E-05;6.08E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;1.10E-05;6.08E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000353029;0.000353503;4.08E-06;ALANINE__TRNA_LIGASE_RXN_c;0.003162223;;;;;;
-0.000353029;-0.000322264;0.000370413;ALANINE_AMINOTRANSFERASE_RXN_c;-0.003162223;;;;;;
0;9.50E-06;0.000199069;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
4.52E-05;0.002416519;0.0033988;ALDOSE_1_EPIMERASE_RXN_c;0.000404527;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;2.06E-05;0.000276533;ALDOSE1EPIM_RXN_c;0;;;;;;
0;1.74E-06;2.45E-05;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;9.28E-06;5.60E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;1.10E-05;6.08E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.13E-05;0.000167406;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;8.64E-14;6.55E-12;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;8.47E-06;8.61E-05;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;9.85E-06;5.78E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;2.25E-05;0.000409708;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
8.69E-05;9.82E-05;6.12E-05;AMPSYN_RXN_p;0.000778581;;;;;;
0.000196412;0.000231131;0.000431429;AMP_ATP_xc;0.001759344;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;1.31E-05;0.000597019;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
5.50E-05;5.52E-05;8.93E-07;ANTHRANSYN_RXN_p;0.000492943;;;;;;
0;0;0;APIGNAR_RXN_c;0;;;;;;
0;4.13E-06;0.000124469;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;1.15E-06;1.43E-05;ARACHIDIC_ACID_xc;0;;;;;;
0;2.36E-06;3.80E-05;ARGDECARBOX_RXN_c;0;;;;;;
0;8.20E-06;0.000114108;ARGINASE_RXN_m;0;;;;;;
0.000289219;0.000289799;4.13E-06;ARGININE__TRNA_LIGASE_RXN_c;0.002590654;;;;;;
0.000289219;0.000300362;0.000120219;ARGSUCCINLYA_RXN_c;0.002590654;;;;;;
0.000289219;0.000300362;0.000120219;ARGSUCCINSYN_RXN_c;0.002590654;;;;;;
0;0;0;ARG_CITRULLINE_mc;0;;;;;;
0;0;0;ARG_HIS_mc;0;;;;;;
0;0;0;ARG_LYS_mc;0;;;;;;
0;5.70E-05;0.000609153;ARG_ORNITHINE_mc;0;;;;;;
0;-6.52E-05;0.000597486;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;0;0;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
0.000362871;0.000349758;0.000210996;ASNSYNA_RXN_c;0.003250384;;;;;;
0;2.18E-05;0.000139715;ASNSYNB_RXN_c;0;;;;;;
-0.000496661;-0.001355855;0.001984584;ASPAMINOTRANS_RXN_c;-0.004448799;;;;;;
-0.001893572;-0.001467501;0.001136825;ASPAMINOTRANS_RXN_m;-0.016961506;;;;;;
0.000289219;0.00082942;0.001808279;ASPAMINOTRANS_RXN_p;0.002590654;;;;;;
0;2.35E-06;7.36E-05;ASPAMINOTRANS_RXN_x;0;;;;;;
0;1.40E-05;0.000222209;ASPARAGHYD_RXN_c;0;;;;;;
0.000362884;0.000372351;0.000183957;ASPARAGINE__TRNA_LIGASE_RXN_c;0.003250501;;;;;;
0.000359779;0.000360275;4.30E-06;ASPARTATE__TRNA_LIGASE_RXN_c;0.003222691;;;;;;
0;0;0;ASPARTATE_RACEMASE_RXN_c;0;;;;;;
-0.000794742;-0.000864138;0.000333567;ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p;-0.007118833;;;;;;
