median;mean;std;rxns;;;;;;;
0;7.58E-07;1.52E-05;2KG_ACONITATE_mc;0;;;;;;
0;-0.000225334;0.000421187;2KG_CIT_mc;0;;;;;;
0;-4.71E-05;0.00037787;2KG_ISOCITRATE_mc;0;;;;;;
0;0.000107132;0.000835682;2KG_MAL_mc;0;;;;;;
-0.000586939;-0.00090116;0.001802241;2KG_MAL_pc;-0.003816058;;;;;;
0;-0.000785716;0.001283922;2KG_OAA_mc;0;;;;;;
0;4.95E-06;0.000176222;2KG_SUC_mc;0;;;;;;
0;3.32E-05;0.000198571;2OXOBUT_TRANS_mc;0;;;;;;
-0.000340652;-0.000322708;0.000142064;2OXOBUT_TRANS_pc;-0.00221479;;;;;;
0.003653103;0.003339781;0.000966818;2OXOGLUTARATEDEH_RXN_m;0.023751094;;;;;;
0;0;0;2OXOGLUTDECARB_RXN_m;0;;;;;;
0.011374827;0.011203411;0.002045227;2PGADEHYDRAT_RXN_c;0.073954822;;;;;;
0.004329761;0.004063184;0.001987078;2PGADEHYDRAT_RXN_p;0.028150465;;;;;;
0;0;0;2PHENYLETHANOL_biomass;0;;;;;;
2.31E-05;0.000312354;0.00060498;2TRANSKETO_RXN_p;0.000150168;;;;;;
0;-1.00E-13;5.49E-12;3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c;0;;;;;;
0;0;0;3_CYANOALANINE_HYDRATASE_RXN_c;0;;;;;;
0.000708383;0.000713447;4.27E-05;3_DEHYDROQUINATE_DEHYDRATASE_RXN_p;0.004605636;;;;;;
0.000708383;0.000713447;4.27E-05;3_DEHYDROQUINATE_SYNTHASE_RXN_p;0.004605636;;;;;;
0;0;0;3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c;0;;;;;;
0;-1.84E-05;0.000143769;3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x;0;;;;;;
0;-4.42E-14;4.42E-12;3_HYDROXY_PROPIONATE_mc;0;;;;;;
0;0;0;3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.32E-05;0.000157771;3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m;0;;;;;;
0;2.32E-05;0.000157771;3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m;0;;;;;;
0;-4.42E-14;4.42E-12;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;6.53E-05;0.000263369;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m;0;;;;;;
0.000669246;0.000686031;0.000127567;3_ISOPROPYLMALDEHYDROG_RXN_p;0.004351181;;;;;;
0.000669246;0.000686031;0.000127567;3_ISOPROPYLMALISOM_RXN_p;0.004351181;;;;;;
0;0;0;3_OXOACYL_ACP_REDUCT_RXN_c;0;;;;;;
0;0;0;3_OXOADIPATE_ENOL_LACTONASE_RXN_c;0;;;;;;
0;0;0;3_OXOLAURATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;2.66E-05;0.000395605;3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c;0;;;;;;
0;0;0;3_1_1_78_RXN_c;0;;;;;;
0;0;0;3_1_1_82_RXN_c;0;;;;;;
0;0;0;3_1_2_14_RXN_c;0;;;;;;
0.000346218;0.000348593;1.33E-05;3_1_2_14_RXN_p;0.002250978;;;;;;
0;0;0;3_1_2_21_RXN_c;0;;;;;;
0;4.14E-06;3.07E-05;3_1_2_21_RXN_p;0;;;;;;
0;0;0;3_1_2_23_RXN_c;0;;;;;;
0;1.65E-05;0.000312208;3_1_3_46_RXN_c;0;;;;;;
0;0;0;3_1_3_56_RXN_c;0;;;;;;
0;0;0;3_1_3_57_RXN_c;0;;;;;;
0;2.31E-05;0.000359508;3_1_3_74_RXN_c;0;;;;;;
0;0;0;3_1_3_76_RXN_c;0;;;;;;
0;1.45E-05;7.32E-05;3_1_3_77_RXN_c;0;;;;;;
0;0;0;3_5_1_26_RXN_c;0;;;;;;
0;0;0;3_5_1_86_RXN_c;0;;;;;;
0;8.02E-06;4.82E-05;3_5_2_17_RXN_x;0;;;;;;
0;0;0;3_5_5_4_RXN_c;0;;;;;;
0;0;0;3_6_1_17_RXN_c;0;;;;;;
0;0;0;3_7_1_8_RXN_c;0;;;;;;
0;0;0;3_7_1_9_RXN_c;0;;;;;;
0;1.06E-05;0.000143429;325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c;0;;;;;;
-0.004329761;-0.004063184;0.001987078;3PGAREARR_RXN_p;-0.028150465;;;;;;
-0.00310848;-0.003022988;0.002488544;3PGA_Pi_pc;-0.020210161;;;;;;
0;-4.65E-05;0.000431426;4_AMINO_BUTYRATE_mc;0;;;;;;
0;0;0;4_COUMARATE__COA_LIGASE_RXN_c;0;;;;;;
0;4.13E-06;3.75E-05;4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;4_NITROPHENYLPHOSPHATASE_RXN_c;0;;;;;;
0;1.54E-05;0.000310097;4_1_1_32_RXN_c;0;;;;;;
0;1.53E-05;7.57E-05;4_1_99_4_RXN_c;0;;;;;;
0;0;0;4_2_1_107_RXN_c;0;;;;;;
0.001150673;0.00115497;5.50E-05;4_2_1_58_RXN_p;0.007481242;;;;;;
0.001150673;0.00115497;5.50E-05;4_2_1_59_RXN_p;0.007481242;;;;;;
0.001150351;0.001149122;3.65E-05;4_2_1_61_RXN_p;0.007479145;;;;;;
0;3.54E-05;0.00045356;4_2_1_93_RXN_c;0;;;;;;
0;0;0;4_2_3_19_RXN_c;0;;;;;;
0;0;0;4_2_3_27_RXN_c;0;;;;;;
0;5.37E-06;0.000154905;4_3_1_17_RXN_c;0;;;;;;
0;1.53E-05;7.57E-05;4_4_1_14_RXN_c;0;;;;;;
0;0;0;4_4_1_19_RXN_c;0;;;;;;
0;0;0;4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c;0;;;;;;
-9.88E-05;-9.89E-05;7.73E-07;5_METHYL_THF_pc;-0.000642403;;;;;;
0;1.53E-05;7.57E-05;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;1.43E-05;0.000204508;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;2.51E-05;0.000333501;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;1.53E-05;7.57E-05;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;1.65E-05;0.000312208;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;-5.48E-14;4.75E-12;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0;5.07E-05;0.000514063;6PFRUCTPHOS_RXN_c;0;;;;;;
0;5.60E-05;0.000547192;6PFRUCTPHOS_RXN_p;0;;;;;;
0.001320583;0.001914817;0.001374045;6PGLUCONDEHYDROG_RXN_p;0.008585932;;;;;;
0.000185983;0.000695742;0.001221703;6PGLUCONOLACT_RXN_c;0.001209189;;;;;;
0.001320583;0.001914817;0.001374045;6PGLUCONOLACT_RXN_p;0.008585932;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-1.49E-05;0.000178455;ACETALD_mc;0;;;;;;
0;0.000154641;0.000343731;ACETATE__COA_LIGASE_RXN_p;0;;;;;;
0.000320394;0.00029764;0.000386547;ACETATE__COA_LIGASE_RXN_x;0.002083082;;;;;;
-0.001092502;-0.001133045;0.000204034;ACETOLACTREDUCTOISOM_RXN_p;-0.007103034;;;;;;
0.001092502;0.001133045;0.000204034;ACETOLACTSYN_RXN_p;0.007103034;;;;;;
-0.000340652;-0.000349994;8.80E-05;ACETOOHBUTREDUCTOISOM_RXN_p;-0.00221479;;;;;;
0.000340652;0.000349994;8.80E-05;ACETOOHBUTSYN_RXN_p;0.00221479;;;;;;
0;1.11E-05;0.000120471;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-3.07E-05;0.00017711;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-1.84E-05;0.000143769;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
5.43E-06;2.64E-05;0.000339898;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;3.53236E-05;;;;;;
0.008971988;0.008997831;0.000366148;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.058332469;;;;;;
0.000471786;0.0005389;0.0005266;ACETYLGLUTKIN_RXN_p;0.003067375;;;;;;
0;1.04E-05;0.00013384;ACETYLORNDEACET_RXN_p;0;;;;;;
-0.000471786;-0.0005389;0.0005266;ACETYLORNTRANSAM_RXN_p;-0.003067375;;;;;;
0;8.41E-05;0.00031584;ACET_mc;0;;;;;;
0.000320394;0.000153356;0.000406914;ACET_pc;0.002083082;;;;;;
-0.000320394;-0.00029764;0.000386547;ACET_xc;-0.002083082;;;;;;
0.000818926;0.00071163;0.000505363;ACONITATEDEHYDR_RXN_c;0.005324346;;;;;;
0.000259075;0.000251114;0.0003222;ACONITATEDEHYDR_RXN_m;0.001684404;;;;;;
0.000754855;0.000651659;0.000507879;ACONITATEHYDR_RXN_c;0.004907781;;;;;;
0.000259075;0.000311085;0.000346543;ACONITATEHYDR_RXN_m;0.001684404;;;;;;
0;6.53E-05;0.000263369;ACRYLYL_COA_mc;0;;;;;;
0;3.21E-06;5.76E-05;ACRYLYL_COA_xc;0;;;;;;
0;5.13E-06;8.32E-05;ACSERLY_RXN_c;0;;;;;;
0;3.85E-05;0.000164766;ACSERLY_RXN_m;0;;;;;;
0.000320394;0.000297633;0.00015917;ACSERLY_RXN_p;0.002083082;;;;;;
0;3.07E-05;0.00017711;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;-7.40E-14;7.40E-12;ADCLY_RXN_p;0;;;;;;
0;-1.96E-14;1.96E-12;ADENODEAMIN_RXN_c;0;;;;;;
0;3.79E-05;0.000409533;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;3.92E-14;9.80E-12;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;1.34E-05;0.000160452;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-1.53E-05;7.57E-05;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;4.13E-05;0.000791923;ADENYL_KIN_RXN_c;0;;;;;;
0.01008089;0.010330042;0.001305545;ADENYL_KIN_RXN_m;0.065542132;;;;;;
0.000693739;0.000928263;0.000994728;ADENYL_KIN_RXN_p;0.004510431;;;;;;
0.000141788;0.000150072;4.86E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.000921849;;;;;;
0;2.13E-05;0.000336839;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;4.56E-14;4.56E-12;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;-4.56E-14;4.56E-12;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;4.11E-07;1.06E-05;ADP_DEAMINASE_RXN_c;0;;;;;;
0;4.45E-14;1.06E-11;ADPREDUCT_RXN_c;0;;;;;;
0;2.82E-05;0.000669338;ADP_pc;0;;;;;;
0;8.69E-07;2.05E-05;AGMATIN_RXN_c;0;;;;;;
0;9.80E-07;2.19E-05;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;8.02E-06;4.82E-05;AICARSYN_RXN_p;0;;;;;;
0.000141788;0.000150072;4.86E-05;AICARTRANSFORM_RXN_p;0.000921849;;;;;;
0;-8.02E-06;4.82E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;8.02E-06;4.82E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000575875;0.000576293;5.02E-06;ALANINE__TRNA_LIGASE_RXN_c;0.00374412;;;;;;
-0.000575875;-0.000543761;0.000334261;ALANINE_AMINOTRANSFERASE_RXN_c;-0.00374412;;;;;;
0;1.07E-05;0.000223667;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
0.00025309;0.004081447;0.004569899;ALDOSE_1_EPIMERASE_RXN_c;0.001645492;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;1.71E-05;0.000222773;ALDOSE1EPIM_RXN_c;0;;;;;;
0;1.08E-06;1.78E-05;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;6.94E-06;4.49E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;8.02E-06;4.82E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;1.84E-05;0.000143769;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;7.40E-14;7.40E-12;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;5.53E-06;6.06E-05;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;7.35E-06;4.64E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;2.45E-05;0.000377663;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
0.000141788;0.000150072;4.86E-05;AMPSYN_RXN_p;0.000921849;;;;;;
0.000320394;0.000308734;0.000380669;AMP_ATP_xc;0.002083082;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;-1.54E-05;0.000682806;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
8.98E-05;8.99E-05;1.15E-06;ANTHRANSYN_RXN_p;0.000583652;;;;;;
0;-1.05E-14;1.05E-12;APIGNAR_RXN_c;0;;;;;;
0;5.92E-06;0.000132242;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;1.17E-06;1.31E-05;ARACHIDIC_ACID_xc;0;;;;;;
0;1.85E-06;3.00E-05;ARGDECARBOX_RXN_c;0;;;;;;
0;7.84E-06;9.93E-05;ARGINASE_RXN_m;0;;;;;;
0.000471786;0.000472043;3.51E-06;ARGININE__TRNA_LIGASE_RXN_c;0.003067375;;;;;;
0.000471786;0.000481736;0.00010367;ARGSUCCINLYA_RXN_c;0.003067375;;;;;;
0.000471786;0.000481736;0.00010367;ARGSUCCINSYN_RXN_c;0.003067375;;;;;;
0;0;0;ARG_CITRULLINE_mc;0;;;;;;
0;0;0;ARG_HIS_mc;0;;;;;;
0;0;0;ARG_LYS_mc;0;;;;;;
0;5.35E-05;0.000536303;ARG_ORNITHINE_mc;0;;;;;;
0;-6.13E-05;0.000525999;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;0;0;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
5.11E-05;6.69E-05;0.000163674;ASNSYNA_RXN_c;0.000331952;;;;;;
0;6.20E-06;0.000106101;ASNSYNB_RXN_c;0;;;;;;
-0.000526594;-0.001309994;0.001720896;ASPAMINOTRANS_RXN_c;-0.003423712;;;;;;
-0.002847436;-0.002143237;0.001484551;ASPAMINOTRANS_RXN_m;-0.01851295;;;;;;
0.000471786;0.000797776;0.001175928;ASPAMINOTRANS_RXN_p;0.003067375;;;;;;
0;1.19E-05;7.29E-05;ASPAMINOTRANS_RXN_x;0;;;;;;
0;1.04E-05;0.000160637;ASPARAGHYD_RXN_c;0;;;;;;
0.000591952;0.000602051;0.000169533;ASPARAGINE__TRNA_LIGASE_RXN_c;0.003848646;;;;;;
0.000586885;0.000587219;4.53E-06;ASPARTATE__TRNA_LIGASE_RXN_c;0.003815706;;;;;;
