median;mean;std;rxns;;;;;;;
0;0;0;2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c;0;;;;;;
0;1.28E-13;8.63E-12;2_DEHYDROPANTOATE_REDUCT_RXN_c;0;;;;;;
0;0;0;2_HEXADECENAL_REDUCTASE_RXN_c;0;;;;;;
0;0;0;2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c;0;;;;;;
0.000410268;0.00042123;9.15E-05;2_ISOPROPYLMALATESYN_RXN_p;0.004091278;;;;;;
0;1.50E-05;0.000124174;2_KETO_ADIPATE_DEHYDROG_RXN_m;0;;;;;;
0.001451193;0.001401647;0.000740451;2_KETOGLUTARATE_xc;0.014471605;;;;;;
0;6.95E-06;6.97E-05;2_MEBUCOA_ETF_RXN_m;0;;;;;;
0;0;0;2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c;0;;;;;;
0;0;0;2_OCTAPRENYLPHENOL_HYDROX_RXN_c;0;;;;;;
0;-6.35E-17;6.35E-15;2_1_1_103_RXN_c;0;;;;;;
0;0;0;2_1_1_114_RXN_c;0;;;;;;
0;0;0;2_1_1_121_RXN_c;0;;;;;;
0;0;0;2_1_1_139_RXN_c;0;;;;;;
0;0;0;2_1_1_140_RXN_c;0;;;;;;
0;0;0;2_1_1_142_RXN_c;0;;;;;;
0;0;0;2_1_1_143_RXN_c;0;;;;;;
0;0;0;2_1_1_145_RXN_c;0;;;;;;
0;0;0;2_1_1_146_RXN_c;0;;;;;;
0;0;0;2_1_1_64_RXN_c;0;;;;;;
0;0;0;2_1_1_69_RXN_c;0;;;;;;
0;0;0;2_1_1_88_RXN_c;0;;;;;;
0;0;0;2_3_1_103_RXN_c;0;;;;;;
0;0;0;2_3_1_133_RXN_c;0;;;;;;
0;0;0;2_3_1_150_RXN_c;0;;;;;;
0;0;0;2_3_1_151_RXN_c;0;;;;;;
0;0;0;2_3_1_156_RXN_c;0;;;;;;
0;0;0;2_3_1_160_RXN_c;0;;;;;;
0;0;0;2_3_1_162_RXN_c;0;;;;;;
0;0;0;2_3_1_167_RXN_c;0;;;;;;
0;0;0;2_3_1_172_RXN_c;0;;;;;;
0;0;0;2_3_1_179_RXN_c;0;;;;;;
0.001131939;0.001150415;6.65E-05;2_3_1_180_RXN_p;0.011287931;;;;;;
0;0;0;2_3_1_99_RXN_c;0;;;;;;
0;1.28E-05;0.000225872;2_4_1_111_RXN_c;0;;;;;;
0;0;0;2_4_1_114_RXN_c;0;;;;;;
0;0;0;2_4_1_121_RXN_c;0;;;;;;
0;6.28E-05;0.000498744;2_4_1_123_RXN_c;0;;;;;;
0;0;0;2_4_1_126_RXN_c;0;;;;;;
0;0;0;2_4_1_194_RXN_c;0;;;;;;
0;0;0;2_4_1_195_RXN_c;0;;;;;;
0;0;0;2_4_1_210_RXN_c;0;;;;;;
0;0;0;2_4_1_218_RXN_c;0;;;;;;
0;2.42E-05;0.000311008;2_4_1_67_RXN_c;0;;;;;;
0;2.58E-05;0.000321999;2_4_1_82_RXN_c;0;;;;;;
0.00043426;0.000440373;4.93E-05;2_5_1_19_RXN_p;0.004330527;;;;;;
0;0;0;2_5_1_32_RXN_c;0;;;;;;
0;0;0;2_5_1_39_RXN_c;0;;;;;;
0;0;0;2_5_1_41_RXN_c;0;;;;;;
0;0;0;2_5_1_43_RXN_c;0;;;;;;
0;0;0;2_5_1_64_RXN_c;0;;;;;;
0;-1.01E-13;7.70E-12;2_6_1_18_RXN_c;0;;;;;;
0;0;0;2_6_1_22_RXN_c;0;;;;;;
0;0;0;2_6_1_49_RXN_c;0;;;;;;
0;0;0;2_6_1_58_RXN_c;0;;;;;;
0;0;0;2_6_1_80_RXN_c;0;;;;;;
0;2.25E-05;0.000424592;2_7_1_133_RXN_c;0;;;;;;
0;4.06E-05;0.000228732;2_7_1_134_RXN_c;0;;;;;;
0;2.74E-05;0.000469848;2_7_1_139_RXN_c;0;;;;;;
0;-1.78E-15;1.78E-13;2_7_1_140_RXN_c;0;;;;;;
0;0;0;2_7_1_148_RXN_p;0;;;;;;
0;0;0;2_7_1_151_RXN_c;0;;;;;;
0;0;0;2_7_1_152_RXN_c;0;;;;;;
0.006555053;0.006606023;0.000901394;2_7_1_90_RXN_c;0.065368358;;;;;;
0;0;0;2_7_4_24_RXN_c;0;;;;;;
0;1.42E-05;0.000237388;2_7_7_1_RXN_c;0;;;;;;
0;0;0;2_7_7_11_RXN_c;0;;;;;;
0.000179209;0.000187117;0.000457866;2_7_7_13_RXN_c;0.001787109;;;;;;
0;0;0;2_7_7_14_RXN_c;0;;;;;;
0;1.01E-05;0.000201327;2_7_7_15_RXN_c;0;;;;;;
0;1.80E-05;5.36E-05;2_7_7_34_RXN_c;0;;;;;;
0;0;0;2_7_7_44_RXN_c;0;;;;;;
0;0;0;2_7_7_57_RXN_c;0;;;;;;
0;0;0;2_7_7_60_RXN_p;0;;;;;;
0;0;0;2_8_2_26_RXN_c;0;;;;;;
0;0;0;2_8_2_27_RXN_c;0;;;;;;
0;0;0;2_8_2_28_RXN_c;0;;;;;;
0;0;0;23_DIMETHYLMALATE_LYASE_RXN_c;0;;;;;;
0;6.95E-06;6.97E-05;2KETO_3METHYLVALERATE_RXN_m;0;;;;;;
0;9.99E-06;8.92E-05;2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m;0;;;;;;
0;2.45E-05;0.000176964;2KETOBUTYRYL_TRANS_mc;0;;;;;;
0;1.50E-05;0.000124174;2KG_2K_ADIPATE_mc;0;;;;;;
0;2.71E-07;9.07E-06;2KG_ACONITATE_mc;0;;;;;;
0;-4.87E-06;3.91E-05;2KG_CIT_mc;0;;;;;;
0;-3.83E-05;0.000484746;2KG_ISOCITRATE_mc;0;;;;;;
0;0.000127834;0.00077843;2KG_MAL_mc;0;;;;;;
-0.002401781;-0.002269057;0.00198538;2KG_MAL_pc;-0.02395106;;;;;;
0;-0.000123215;0.000782702;2KG_OAA_mc;0;;;;;;
0;7.94E-05;0.000601623;2KG_SUC_mc;0;;;;;;
0;2.54E-05;0.000148953;2OXOBUT_TRANS_mc;0;;;;;;
-0.00020883;-0.000201132;0.000104767;2OXOBUT_TRANS_pc;-0.002082496;;;;;;
0.000791908;0.000751226;0.000599784;2OXOGLUTARATEDEH_RXN_m;0.007897069;;;;;;
0;0;0;2OXOGLUTDECARB_RXN_m;0;;;;;;
0.01179569;0.01184797;0.000770989;2PGADEHYDRAT_RXN_c;0.11762909;;;;;;
0.000868519;0.000833976;0.000560599;2PGADEHYDRAT_RXN_p;0.008661054;;;;;;
0;0;0;2PHENYLETHANOL_biomass;0;;;;;;
7.44E-05;-5.84E-05;0.000314937;2TRANSKETO_RXN_p;0.000741855;;;;;;
0;-1.28E-13;8.63E-12;3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c;0;;;;;;
0;0;0;3_CYANOALANINE_HYDRATASE_RXN_c;0;;;;;;
0.00043426;0.000440373;4.93E-05;3_DEHYDROQUINATE_DEHYDRATASE_RXN_p;0.004330527;;;;;;
0.00043426;0.000440373;4.93E-05;3_DEHYDROQUINATE_SYNTHASE_RXN_p;0.004330527;;;;;;
0;0;0;3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c;0;;;;;;
0;-1.50E-05;0.000124174;3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x;0;;;;;;
0;-1.01E-13;7.70E-12;3_HYDROXY_PROPIONATE_mc;0;;;;;;
0;0;0;3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c;0;;;;;;
0;1.20E-05;0.00010276;3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m;0;;;;;;
0;1.20E-05;0.00010276;3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m;0;;;;;;
0;-1.01E-13;7.70E-12;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;4.43E-05;0.000191003;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m;0;;;;;;
0.000410268;0.00042123;9.15E-05;3_ISOPROPYLMALDEHYDROG_RXN_p;0.004091278;;;;;;
0.000410268;0.00042123;9.15E-05;3_ISOPROPYLMALISOM_RXN_p;0.004091278;;;;;;
0;0;0;3_OXOACYL_ACP_REDUCT_RXN_c;0;;;;;;
0;0;0;3_OXOADIPATE_ENOL_LACTONASE_RXN_c;0;;;;;;
0;0;0;3_OXOLAURATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;3.53E-05;0.000524792;3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c;0;;;;;;
0;0;0;3_1_1_78_RXN_c;0;;;;;;
0;0;0;3_1_1_82_RXN_c;0;;;;;;
0;0;0;3_1_2_14_RXN_c;0;;;;;;
0.000313994;0.000316043;1.34E-05;3_1_2_14_RXN_p;0.003131214;;;;;;
0;0;0;3_1_2_21_RXN_c;0;;;;;;
0;4.65E-06;3.45E-05;3_1_2_21_RXN_p;0;;;;;;
0;0;0;3_1_2_23_RXN_c;0;;;;;;
0;2.44E-05;0.000442532;3_1_3_46_RXN_c;0;;;;;;
0;0;0;3_1_3_56_RXN_c;0;;;;;;
0;0;0;3_1_3_57_RXN_c;0;;;;;;
0;2.82E-05;0.000463306;3_1_3_74_RXN_c;0;;;;;;
0;0;0;3_1_3_76_RXN_c;0;;;;;;
0;1.43E-05;7.03E-05;3_1_3_77_RXN_c;0;;;;;;
0;0;0;3_5_1_26_RXN_c;0;;;;;;
0;0;0;3_5_1_86_RXN_c;0;;;;;;
0;7.87E-06;4.52E-05;3_5_2_17_RXN_x;0;;;;;;
0;0;0;3_5_5_4_RXN_c;0;;;;;;
0;0;0;3_6_1_17_RXN_c;0;;;;;;
0;0;0;3_7_1_8_RXN_c;0;;;;;;
0;0;0;3_7_1_9_RXN_c;0;;;;;;
0;1.68E-05;0.000211481;325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c;0;;;;;;
-0.000868519;-0.000833976;0.000560599;3PGAREARR_RXN_p;-0.008661054;;;;;;
0;-2.68E-05;0.000771725;3PGA_Pi_pc;0;;;;;;
0;-3.50E-05;0.000268459;4_AMINO_BUTYRATE_mc;0;;;;;;
0;0;0;4_COUMARATE__COA_LIGASE_RXN_c;0;;;;;;
0;5.19E-06;4.60E-05;4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;4_NITROPHENYLPHOSPHATASE_RXN_c;0;;;;;;
0;1.53E-05;0.000346266;4_1_1_32_RXN_c;0;;;;;;
0;1.51E-05;7.28E-05;4_1_99_4_RXN_c;0;;;;;;
0;0;0;4_2_1_107_RXN_c;0;;;;;;
0.001131939;0.001150415;6.65E-05;4_2_1_58_RXN_p;0.011287931;;;;;;
0.001131939;0.001150415;6.65E-05;4_2_1_59_RXN_p;0.011287931;;;;;;
0.00113175;0.001143862;4.43E-05;4_2_1_61_RXN_p;0.011286044;;;;;;
0;4.25E-05;0.000583044;4_2_1_93_RXN_c;0;;;;;;
0;0;0;4_2_3_19_RXN_c;0;;;;;;
0;0;0;4_2_3_27_RXN_c;0;;;;;;
0;9.52E-06;0.000185184;4_3_1_17_RXN_c;0;;;;;;
0;1.51E-05;7.28E-05;4_4_1_14_RXN_c;0;;;;;;
0;0;0;4_4_1_19_RXN_c;0;;;;;;
0;0;0;4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c;0;;;;;;
-6.06E-05;-6.07E-05;7.23E-07;5_METHYL_THF_pc;-0.000604033;;;;;;
0;1.51E-05;7.28E-05;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;1.65E-05;0.000252898;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;1.68E-05;0.000260469;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;1.51E-05;7.28E-05;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;2.44E-05;0.000442532;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;0;0;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0;7.76E-05;0.000769461;6PFRUCTPHOS_RXN_c;0;;;;;;
0;8.21E-05;0.000792265;6PFRUCTPHOS_RXN_p;0;;;;;;
0;6.25E-05;0.000375479;6PGLUCONDEHYDROG_RXN_p;0;;;;;;
0.001233648;0.000910943;0.000733946;6PGLUCONOLACT_RXN_c;0.012302197;;;;;;
0;6.25E-05;0.000375479;6PGLUCONOLACT_RXN_p;0;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-1.84E-05;0.000241442;ACETALD_mc;0;;;;;;
0.000191585;0.000318796;0.000572307;ACETATE__COA_LIGASE_RXN_p;0.001910522;;;;;;
4.83E-06;7.71E-05;0.000383949;ACETATE__COA_LIGASE_RXN_x;4.8144E-05;;;;;;
-0.000669737;-0.000693088;0.000138102;ACETOLACTREDUCTOISOM_RXN_p;-0.006678755;;;;;;
0.000669737;0.000693088;0.000138102;ACETOLACTSYN_RXN_p;0.006678755;;;;;;
-0.00020883;-0.000216529;7.07E-05;ACETOOHBUTREDUCTOISOM_RXN_p;-0.002082496;;;;;;
0.00020883;0.000216529;7.07E-05;ACETOOHBUTSYN_RXN_p;0.002082496;;;;;;
0;1.93E-05;0.000171477;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-3.45E-05;0.000196933;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-1.50E-05;0.000124174;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
4.86E-06;3.64E-05;0.000492456;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;4.84982E-05;;;;;;
0.008894914;0.009022945;0.000446403;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.08870195;;;;;;
0.000289219;0.000385838;0.000690044;ACETYLGLUTKIN_RXN_p;0.002884152;;;;;;
0;1.48E-05;0.000188687;ACETYLORNDEACET_RXN_p;0;;;;;;
-0.000289219;-0.000385838;0.000690044;ACETYLORNTRANSAM_RXN_p;-0.002884152;;;;;;
0;0.000111298;0.000395791;ACET_mc;0;;;;;;
4.83E-06;-0.000134271;0.000565292;ACET_pc;4.8137E-05;;;;;;
-4.83E-06;-7.71E-05;0.000383949;ACET_xc;-4.8144E-05;;;;;;
0;3.39E-05;0.000168639;ACONITATEDEHYDR_RXN_c;0;;;;;;
0;4.50E-05;0.000176073;ACONITATEDEHYDR_RXN_m;0;;;;;;
0;2.63E-05;0.000147694;ACONITATEHYDR_RXN_c;0;;;;;;
0;5.26E-05;0.000199511;ACONITATEHYDR_RXN_m;0;;;;;;
0;4.43E-05;0.000191003;ACRYLYL_COA_mc;0;;;;;;
0;2.44E-06;4.61E-05;ACRYLYL_COA_xc;0;;;;;;
0;1.84E-05;9.30E-05;ACSERLY_RXN_c;0;;;;;;
0;5.84E-05;0.00021015;ACSERLY_RXN_m;0;;;;;;
0.000196412;0.000169691;0.000175176;ACSERLY_RXN_p;0.001958663;;;;;;
0;3.45E-05;0.000196933;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;-2.11E-14;5.27E-12;ADCLY_RXN_p;0;;;;;;
0;0;0;ADENODEAMIN_RXN_c;0;;;;;;
0;4.47E-05;0.00049872;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;0;0;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;2.05E-05;0.000233348;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-1.51E-05;7.28E-05;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;3.76E-05;0.000687862;ADENYL_KIN_RXN_c;0;;;;;;
0.006321413;0.006750822;0.001396604;ADENYL_KIN_RXN_m;0.063038455;;;;;;
0.000616869;0.00081895;0.000989992;ADENYL_KIN_RXN_p;0.00615155;;;;;;
8.69E-05;9.51E-05;4.56E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.000866788;;;;;;
0;2.62E-05;0.000420158;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;9.50E-14;9.50E-12;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;-9.50E-14;9.50E-12;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;5.03E-07;1.12E-05;ADP_DEAMINASE_RXN_c;0;;;;;;
0;-8.71E-14;7.08E-12;ADPREDUCT_RXN_c;0;;;;;;
0;-2.33E-06;0.0007286;ADP_pc;0;;;;;;
0;1.19E-06;2.55E-05;AGMATIN_RXN_c;0;;;;;;
0;1.23E-06;2.61E-05;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;7.87E-06;4.52E-05;AICARSYN_RXN_p;0;;;;;;
8.69E-05;9.51E-05;4.56E-05;AICARTRANSFORM_RXN_p;0.000866788;;;;;;
0;-7.87E-06;4.52E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;7.87E-06;4.52E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000353029;0.000353404;3.70E-06;ALANINE__TRNA_LIGASE_RXN_c;0.003520475;;;;;;
-0.000353029;-0.000310399;0.000407626;ALANINE_AMINOTRANSFERASE_RXN_c;-0.003520475;;;;;;
0;6.79E-06;0.00013517;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
4.52E-05;0.002066565;0.002817791;ALDOSE_1_EPIMERASE_RXN_c;0.000450356;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;2.38E-05;0.000308766;ALDOSE1EPIM_RXN_c;0;;;;;;
0;9.25E-07;1.58E-05;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;6.95E-06;4.25E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;7.87E-06;4.52E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;1.50E-05;0.000124174;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;2.11E-14;5.27E-12;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;7.70E-06;7.68E-05;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;6.89E-06;4.26E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;2.42E-05;0.000441886;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
8.69E-05;9.51E-05;4.56E-05;AMPSYN_RXN_p;0.000866788;;;;;;
4.83E-06;9.02E-05;0.000384818;AMP_ATP_xc;4.81487E-05;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;-1.08E-05;0.000546356;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
5.50E-05;5.52E-05;8.85E-07;ANTHRANSYN_RXN_p;0.000548789;;;;;;
0;0;0;APIGNAR_RXN_c;0;;;;;;
0;7.23E-06;0.000168537;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;1.18E-06;1.40E-05;ARACHIDIC_ACID_xc;0;;;;;;
0;2.42E-06;3.65E-05;ARGDECARBOX_RXN_c;0;;;;;;
0;8.93E-06;0.000109577;ARGINASE_RXN_m;0;;;;;;
0.000289219;0.000290799;6.69E-06;ARGININE__TRNA_LIGASE_RXN_c;0.002884152;;;;;;
0.000289219;0.000302148;0.000116395;ARGSUCCINLYA_RXN_c;0.002884152;;;;;;
0.000289219;0.000302148;0.000116395;ARGSUCCINSYN_RXN_c;0.002884152;;;;;;
0;2.41E-07;2.41E-05;ARG_CITRULLINE_mc;0;;;;;;
0;0;0;ARG_HIS_mc;0;;;;;;
0;0;0;ARG_LYS_mc;0;;;;;;
0;7.82E-05;0.000698779;ARG_ORNITHINE_mc;0;;;;;;
0;-8.73E-05;0.000689713;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;-3.89E-15;3.89E-13;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
0.000362871;0.000342046;0.000209475;ASNSYNA_RXN_c;0.003618624;;;;;;
0;2.87E-05;0.000139071;ASNSYNB_RXN_c;0;;;;;;
-0.002524041;-0.002702299;0.00127414;ASPAMINOTRANS_RXN_c;-0.025170267;;;;;;
0;-0.000292568;0.000865312;ASPAMINOTRANS_RXN_m;0;;;;;;
0.000793088;0.001016737;0.001349714;ASPAMINOTRANS_RXN_p;0.007908835;;;;;;
0;-4.67E-06;8.45E-05;ASPAMINOTRANS_RXN_x;0;;;;;;
0;1.34E-05;0.000218424;ASPARAGHYD_RXN_c;0;;;;;;
0.000362884;0.000375451;0.000220659;ASPARAGINE__TRNA_LIGASE_RXN_c;0.003618754;;;;;;
0.000359779;0.000360198;3.95E-06;ASPARTATE__TRNA_LIGASE_RXN_c;0.003587794;;;;;;
0;0;0;ASPARTATE_RACEMASE_RXN_c;0;;;;;;
-0.000794742;-0.000860168;0.000310355;ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p;-0.007925334;;;;;;
