median;mean;std;rxns;;;;;;;
0;2.49E-05;0.00019733;1_5_1_9_RXN_c;0;;;;;;
0;0.00010278;0.000565804;1_5_5_1_RXN_m;0;;;;;;
0;7.81E-06;0.000128243;1_6_5_4_RXN_x;0;;;;;;
0;0;0;1_8_3_5_RXN_c;0;;;;;;
0.000320394;0.000329048;8.26E-05;1_8_4_9_RXN_p;0.002020144;;;;;;
0;3.75E-05;0.000294322;1_8_5_1_RXN_c;0;;;;;;
0;0;0;1_8_5_1_RXN_m;0;;;;;;
0;1.44E-05;0.000167202;1_8_5_1_RXN_p;0;;;;;;
0;7.57E-06;0.000121169;1_8_5_1_RXN_x;0;;;;;;
-0.000141788;-0.000166816;0.000144375;10_FORMYL_THF_pc;-0.000893996;;;;;;
0;0;0;12_ALPHA_L_FUCOSIDASE_RXN_c;0;;;;;;
0;0;0;12_OXOPHYTODIENOATE_REDUCTASE_RXN_c;0;;;;;;
-0.000596451;-0.000797525;0.000572694;1TRANSKETO_RXN_p;-0.003760737;;;;;;
0;2.49E-05;0.00019733;2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c;0;;;;;;
0;0;0;2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c;0;;;;;;
0;9.04E-14;7.48E-12;2_DEHYDROPANTOATE_REDUCT_RXN_c;0;;;;;;
0;0;0;2_HEXADECENAL_REDUCTASE_RXN_c;0;;;;;;
0;0;0;2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c;0;;;;;;
0.000669246;0.000687989;0.000144601;2_ISOPROPYLMALATESYN_RXN_p;0.004219717;;;;;;
0;2.49E-05;0.00019733;2_KETO_ADIPATE_DEHYDROG_RXN_m;0;;;;;;
0.000399106;0.000799157;0.00107514;2_KETOGLUTARATE_xc;0.00251644;;;;;;
0;1.18E-05;0.000110598;2_MEBUCOA_ETF_RXN_m;0;;;;;;
0;0;0;2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c;0;;;;;;
0;0;0;2_OCTAPRENYLPHENOL_HYDROX_RXN_c;0;;;;;;
0;-1.53E-14;1.53E-12;2_1_1_103_RXN_c;0;;;;;;
0;0;0;2_1_1_114_RXN_c;0;;;;;;
0;0;0;2_1_1_121_RXN_c;0;;;;;;
0;0;0;2_1_1_139_RXN_c;0;;;;;;
0;0;0;2_1_1_140_RXN_c;0;;;;;;
0;0;0;2_1_1_142_RXN_c;0;;;;;;
0;0;0;2_1_1_143_RXN_c;0;;;;;;
0;0;0;2_1_1_145_RXN_c;0;;;;;;
0;0;0;2_1_1_146_RXN_c;0;;;;;;
0;0;0;2_1_1_64_RXN_c;0;;;;;;
0;0;0;2_1_1_69_RXN_c;0;;;;;;
0;0;0;2_1_1_88_RXN_c;0;;;;;;
0;0;0;2_3_1_103_RXN_c;0;;;;;;
0;0;0;2_3_1_133_RXN_c;0;;;;;;
0;0;0;2_3_1_150_RXN_c;0;;;;;;
0;0;0;2_3_1_151_RXN_c;0;;;;;;
0;0;0;2_3_1_156_RXN_c;0;;;;;;
0;0;0;2_3_1_160_RXN_c;0;;;;;;
0;0;0;2_3_1_162_RXN_c;0;;;;;;
0;0;0;2_3_1_167_RXN_c;0;;;;;;
0;0;0;2_3_1_172_RXN_c;0;;;;;;
0;0;0;2_3_1_179_RXN_c;0;;;;;;
0.001364512;0.001391531;9.41E-05;2_3_1_180_RXN_p;0.008603501;;;;;;
0;0;0;2_3_1_99_RXN_c;0;;;;;;
0;1.29E-05;0.000258438;2_4_1_111_RXN_c;0;;;;;;
0;0;0;2_4_1_114_RXN_c;0;;;;;;
0;0;0;2_4_1_121_RXN_c;0;;;;;;
9.72E-06;0.000106451;0.000701734;2_4_1_123_RXN_c;6.13009E-05;;;;;;
0;0;0;2_4_1_126_RXN_c;0;;;;;;
0;0;0;2_4_1_194_RXN_c;0;;;;;;
0;0;0;2_4_1_195_RXN_c;0;;;;;;
0;0;0;2_4_1_210_RXN_c;0;;;;;;
0;0;0;2_4_1_218_RXN_c;0;;;;;;
0;3.52E-05;0.000424969;2_4_1_67_RXN_c;0;;;;;;
9.72E-06;5.21E-05;0.000467467;2_4_1_82_RXN_c;6.13009E-05;;;;;;
0.000708383;0.000716421;6.79E-05;2_5_1_19_RXN_p;0.004466484;;;;;;
0;0;0;2_5_1_32_RXN_c;0;;;;;;
0;0;0;2_5_1_39_RXN_c;0;;;;;;
0;0;0;2_5_1_41_RXN_c;0;;;;;;
0;0;0;2_5_1_43_RXN_c;0;;;;;;
0;0;0;2_5_1_64_RXN_c;0;;;;;;
0;2.42E-14;2.34E-12;2_6_1_18_RXN_c;0;;;;;;
0;0;0;2_6_1_22_RXN_c;0;;;;;;
0;0;0;2_6_1_49_RXN_c;0;;;;;;
0;0;0;2_6_1_58_RXN_c;0;;;;;;
0;0;0;2_6_1_80_RXN_c;0;;;;;;
0;3.62E-05;0.000612973;2_7_1_133_RXN_c;0;;;;;;
0;5.67E-05;0.000307331;2_7_1_134_RXN_c;0;;;;;;
0;2.42E-05;0.000503511;2_7_1_139_RXN_c;0;;;;;;
0;-2.41E-14;2.39E-12;2_7_1_140_RXN_c;0;;;;;;
0;3.13E-13;3.78E-11;2_7_1_148_RXN_p;0;;;;;;
0;0;0;2_7_1_151_RXN_c;0;;;;;;
0;0;0;2_7_1_152_RXN_c;0;;;;;;
0.00944009;0.009147656;0.001546302;2_7_1_90_RXN_c;0.059521512;;;;;;
0;0;0;2_7_4_24_RXN_c;0;;;;;;
0;1.59E-05;0.000286193;2_7_7_1_RXN_c;0;;;;;;
0;0;0;2_7_7_11_RXN_c;0;;;;;;
0.00032227;0.000340041;0.000508356;2_7_7_13_RXN_c;0.00203197;;;;;;
0;0;0;2_7_7_14_RXN_c;0;;;;;;
0;1.21E-05;0.000251815;2_7_7_15_RXN_c;0;;;;;;
0;7.37E-06;4.55E-05;2_7_7_34_RXN_c;0;;;;;;
0;0;0;2_7_7_44_RXN_c;0;;;;;;
0;0;0;2_7_7_57_RXN_c;0;;;;;;
0;3.13E-13;3.78E-11;2_7_7_60_RXN_p;0;;;;;;
0;0;0;2_8_2_26_RXN_c;0;;;;;;
0;0;0;2_8_2_27_RXN_c;0;;;;;;
0;0;0;2_8_2_28_RXN_c;0;;;;;;
0;0;0;23_DIMETHYLMALATE_LYASE_RXN_c;0;;;;;;
0;1.18E-05;0.000110598;2KETO_3METHYLVALERATE_RXN_m;0;;;;;;
0;1.63E-05;0.000141018;2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m;0;;;;;;
0;2.79E-05;0.000231597;2KETOBUTYRYL_TRANS_mc;0;;;;;;
0;2.49E-05;0.00019733;2KG_2K_ADIPATE_mc;0;;;;;;
0;7.27E-07;1.57E-05;2KG_ACONITATE_mc;0;;;;;;
0;-0.000136053;0.000374916;2KG_CIT_mc;0;;;;;;
0;-5.23E-05;0.00051723;2KG_ISOCITRATE_mc;0;;;;;;
0;0.000127025;0.001256456;2KG_MAL_mc;0;;;;;;
-0.001127712;-0.00175704;0.002877297;2KG_MAL_pc;-0.007110434;;;;;;
0;-0.00072422;0.00160084;2KG_OAA_mc;0;;;;;;
0;2.95E-05;0.000566786;2KG_SUC_mc;0;;;;;;
0;4.12E-05;0.000226126;2OXOBUT_TRANS_mc;0;;;;;;
-0.000340652;-0.000334336;0.000141715;2OXOBUT_TRANS_pc;-0.002147874;;;;;;
0.003572924;0.003098901;0.00119926;2OXOGLUTARATEDEH_RXN_m;0.022527949;;;;;;
0;0;0;2OXOGLUTDECARB_RXN_m;0;;;;;;
0.013404224;0.012938869;0.002874001;2PGADEHYDRAT_RXN_c;0.084516113;;;;;;
0.003677408;0.003864256;0.002472838;2PGADEHYDRAT_RXN_p;0.023186741;;;;;;
0;0;0;2PHENYLETHANOL_biomass;0;;;;;;
-0.00016295;8.11E-05;0.000578448;2TRANSKETO_RXN_p;-0.001027428;;;;;;
0;-9.04E-14;7.48E-12;3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c;0;;;;;;
0;0;0;3_CYANOALANINE_HYDRATASE_RXN_c;0;;;;;;
0.000708383;0.000716421;6.79E-05;3_DEHYDROQUINATE_DEHYDRATASE_RXN_p;0.004466484;;;;;;
0.000708383;0.000716421;6.79E-05;3_DEHYDROQUINATE_SYNTHASE_RXN_p;0.004466484;;;;;;
0;0;0;3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c;0;;;;;;
0;-2.49E-05;0.00019733;3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x;0;;;;;;
0;2.42E-14;2.34E-12;3_HYDROXY_PROPIONATE_mc;0;;;;;;
0;0;0;3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.13E-05;0.000171618;3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m;0;;;;;;
0;2.13E-05;0.000171618;3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m;0;;;;;;
0;2.42E-14;2.34E-12;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;7.42E-05;0.000299349;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m;0;;;;;;
0.000669246;0.000687989;0.000144601;3_ISOPROPYLMALDEHYDROG_RXN_p;0.004219717;;;;;;
0.000669246;0.000687989;0.000144601;3_ISOPROPYLMALISOM_RXN_p;0.004219717;;;;;;
0;0;0;3_OXOACYL_ACP_REDUCT_RXN_c;0;;;;;;
0;0;0;3_OXOADIPATE_ENOL_LACTONASE_RXN_c;0;;;;;;
0;0;0;3_OXOLAURATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;4.83E-05;0.000710163;3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c;0;;;;;;
0;0;0;3_1_1_78_RXN_c;0;;;;;;
0;0;0;3_1_1_82_RXN_c;0;;;;;;
0;0;0;3_1_2_14_RXN_c;0;;;;;;
0.000436753;0.00044019;2.09E-05;3_1_2_14_RXN_p;0.002753808;;;;;;
0;0;0;3_1_2_21_RXN_c;0;;;;;;
0;7.59E-06;5.27E-05;3_1_2_21_RXN_p;0;;;;;;
0;0;0;3_1_2_23_RXN_c;0;;;;;;
0;3.14E-05;0.000572906;3_1_3_46_RXN_c;0;;;;;;
0;0;0;3_1_3_56_RXN_c;0;;;;;;
0;0;0;3_1_3_57_RXN_c;0;;;;;;
0;3.93E-05;0.00061741;3_1_3_74_RXN_c;0;;;;;;
0;0;0;3_1_3_76_RXN_c;0;;;;;;
0;2.30E-05;0.000114733;3_1_3_77_RXN_c;0;;;;;;
0;0;0;3_5_1_26_RXN_c;0;;;;;;
0;0;0;3_5_1_86_RXN_c;0;;;;;;
0;1.23E-05;7.19E-05;3_5_2_17_RXN_x;0;;;;;;
0;0;0;3_5_5_4_RXN_c;0;;;;;;
0;0;0;3_6_1_17_RXN_c;0;;;;;;
0;0;0;3_7_1_8_RXN_c;0;;;;;;
0;0;0;3_7_1_9_RXN_c;0;;;;;;
0;2.06E-05;0.000265262;325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c;0;;;;;;
-0.003677408;-0.003864256;0.002472838;3PGAREARR_RXN_p;-0.023186741;;;;;;
-0.003137309;-0.002661771;0.002937505;3PGA_Pi_pc;-0.019781311;;;;;;
0;-6.39E-05;0.00051696;4_AMINO_BUTYRATE_mc;0;;;;;;
0;0;0;4_COUMARATE__COA_LIGASE_RXN_c;0;;;;;;
0;6.58E-06;6.28E-05;4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;4_NITROPHENYLPHOSPHATASE_RXN_c;0;;;;;;
0;2.31E-05;0.000492654;4_1_1_32_RXN_c;0;;;;;;
0;2.54E-05;0.000122032;4_1_99_4_RXN_c;0;;;;;;
0;0;0;4_2_1_107_RXN_c;0;;;;;;
0.001364512;0.001391531;9.41E-05;4_2_1_58_RXN_p;0.008603501;;;;;;
0.001364512;0.001391531;9.41E-05;4_2_1_59_RXN_p;0.008603501;;;;;;
0.001364205;0.001380805;5.93E-05;4_2_1_61_RXN_p;0.008601566;;;;;;
0;6.08E-05;0.000796073;4_2_1_93_RXN_c;0;;;;;;
0;0;0;4_2_3_19_RXN_c;0;;;;;;
0;0;0;4_2_3_27_RXN_c;0;;;;;;
0;8.93E-06;0.000214959;4_3_1_17_RXN_c;0;;;;;;
0;2.54E-05;0.000122032;4_4_1_14_RXN_c;0;;;;;;
0;0;0;4_4_1_19_RXN_c;0;;;;;;
0;0;0;4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c;0;;;;;;
-9.88E-05;-9.89E-05;1.11E-06;5_METHYL_THF_pc;-0.000622994;;;;;;
0;2.54E-05;0.000122032;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;3.11E-05;0.000401145;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;2.75E-05;0.000418654;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;2.54E-05;0.000122032;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;3.14E-05;0.000572906;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;-1.17E-13;8.42E-12;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0;0.00010785;0.001011538;6PFRUCTPHOS_RXN_c;0;;;;;;
0;0.000114957;0.001060273;6PFRUCTPHOS_RXN_p;0;;;;;;
0.000834018;0.001327603;0.001180634;6PGLUCONDEHYDROG_RXN_p;0.005258638;;;;;;
9.47E-05;0.000639797;0.00127058;6PGLUCONOLACT_RXN_c;0.000597382;;;;;;
0.000834018;0.001327603;0.001180634;6PGLUCONOLACT_RXN_p;0.005258638;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-3.68E-05;0.000384749;ACETALD_mc;0;;;;;;
0.000174391;0.000287493;0.000669744;ACETATE__COA_LIGASE_RXN_p;0.001099566;;;;;;
0.000319857;0.000271565;0.000583907;ACETATE__COA_LIGASE_RXN_x;0.002016758;;;;;;
-0.001092502;-0.001133145;0.00022491;ACETOLACTREDUCTOISOM_RXN_p;-0.006888427;;;;;;
0.001092502;0.001133145;0.00022491;ACETOLACTSYN_RXN_p;0.006888427;;;;;;
-0.000340652;-0.000353697;0.000112344;ACETOOHBUTREDUCTOISOM_RXN_p;-0.002147874;;;;;;
0.000340652;0.000353697;0.000112344;ACETOOHBUTSYN_RXN_p;0.002147874;;;;;;
0;2.13E-05;0.00022354;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-4.41E-05;0.000271564;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-2.49E-05;0.00019733;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
6.92E-06;3.89E-05;0.000557822;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;4.36336E-05;;;;;;
0.010675427;0.010859701;0.000619254;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.067310543;;;;;;
0.000471786;0.000562813;0.00077415;ACETYLGLUTKIN_RXN_p;0.002974699;;;;;;
0;1.95E-05;0.000234463;ACETYLORNDEACET_RXN_p;0;;;;;;
-0.000471786;-0.000562813;0.00077415;ACETYLORNTRANSAM_RXN_p;-0.002974699;;;;;;
0;0.000136682;0.000535903;ACET_mc;0;;;;;;
0.000117036;2.68E-05;0.000675658;ACET_pc;0.000737932;;;;;;
-0.000319857;-0.000271565;0.000583907;ACET_xc;-0.002016758;;;;;;
0.000313474;0.000426803;0.00051552;ACONITATEDEHYDR_RXN_c;0.001976511;;;;;;
0.000106609;0.00011305;0.000309134;ACONITATEDEHYDR_RXN_m;0.000672189;;;;;;
0.000312745;0.00039163;0.000506721;ACONITATEHYDR_RXN_c;0.001971918;;;;;;
0.000106609;0.000148223;0.000358411;ACONITATEHYDR_RXN_m;0.000672189;;;;;;
0;7.42E-05;0.000299349;ACRYLYL_COA_mc;0;;;;;;
0;2.90E-06;6.28E-05;ACRYLYL_COA_xc;0;;;;;;
0;1.23E-05;0.000139494;ACSERLY_RXN_c;0;;;;;;
0;5.57E-05;0.000236972;ACSERLY_RXN_m;0;;;;;;
0.000320394;0.000294839;0.00025662;ACSERLY_RXN_p;0.002020144;;;;;;
0;4.41E-05;0.000271564;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;-7.97E-14;7.97E-12;ADCLY_RXN_p;0;;;;;;
0;0;0;ADENODEAMIN_RXN_c;0;;;;;;
0;5.27E-05;0.000632215;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;-1.17E-13;8.42E-12;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;2.12E-05;0.000269771;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-2.54E-05;0.000122032;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;5.43E-05;0.001050778;ADENYL_KIN_RXN_c;0;;;;;;
0.010623386;0.011068334;0.001930241;ADENYL_KIN_RXN_m;0.066982413;;;;;;
0.000883196;0.001072706;0.001285461;ADENYL_KIN_RXN_p;0.005568712;;;;;;
0.000141788;0.000154513;7.25E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.000893996;;;;;;
0;4.48E-05;0.000645757;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;2.93E-15;2.93E-13;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;-2.93E-15;2.93E-13;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;5.31E-07;1.47E-05;ADP_DEAMINASE_RXN_c;0;;;;;;
0;-7.23E-14;4.93E-12;ADPREDUCT_RXN_c;0;;;;;;
0;1.74E-05;0.000783571;ADP_pc;0;;;;;;
0;1.06E-06;2.95E-05;AGMATIN_RXN_c;0;;;;;;
0;1.28E-06;3.21E-05;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;1.23E-05;7.19E-05;AICARSYN_RXN_p;0;;;;;;
0.000141788;0.000154513;7.25E-05;AICARTRANSFORM_RXN_p;0.000893996;;;;;;
0;-1.23E-05;7.19E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;1.23E-05;7.19E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000575875;0.000576459;5.87E-06;ALANINE__TRNA_LIGASE_RXN_c;0.003630997;;;;;;
-0.000575875;-0.000510225;0.000642887;ALANINE_AMINOTRANSFERASE_RXN_c;-0.003630997;;;;;;
0;1.88E-05;0.000305434;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
0.000238308;0.004458022;0.004848423;ALDOSE_1_EPIMERASE_RXN_c;0.001502573;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;3.46E-05;0.000424557;ALDOSE1EPIM_RXN_c;0;;;;;;
0;1.55E-06;2.56E-05;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;1.08E-05;6.74E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;1.23E-05;7.19E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.49E-05;0.00019733;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;7.97E-14;7.97E-12;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;7.09E-06;9.05E-05;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;1.11E-05;6.87E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;3.14E-05;0.000572935;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
0.000141788;0.000154513;7.25E-05;AMPSYN_RXN_p;0.000893996;;;;;;
0.000320394;0.000291346;0.000579701;AMP_ATP_xc;0.002020144;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;9.87E-07;0.000772504;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
8.98E-05;9.00E-05;1.44E-06;ANTHRANSYN_RXN_p;0.000566018;;;;;;
0;0;0;APIGNAR_RXN_c;0;;;;;;
0;5.38E-06;0.000166676;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;1.88E-06;2.08E-05;ARACHIDIC_ACID_xc;0;;;;;;
0;2.34E-06;4.36E-05;ARGDECARBOX_RXN_c;0;;;;;;
0;1.12E-05;0.000154612;ARGINASE_RXN_m;0;;;;;;
0.000471786;0.000472878;7.22E-06;ARGININE__TRNA_LIGASE_RXN_c;0.002974699;;;;;;
0.000471786;0.000486427;0.000160681;ARGSUCCINLYA_RXN_c;0.002974699;;;;;;
0.000471786;0.000486427;0.000160681;ARGSUCCINSYN_RXN_c;0.002974699;;;;;;
0;6.28E-12;6.28E-10;ARG_CITRULLINE_mc;0;;;;;;
0;0;0;ARG_HIS_mc;0;;;;;;
0;0;0;ARG_LYS_mc;0;;;;;;
0;7.16E-05;0.000788818;ARG_ORNITHINE_mc;0;;;;;;
0;-8.28E-05;0.00077271;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;-1.19E-14;1.19E-12;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
0.000591908;0.000558915;0.000314602;ASNSYNA_RXN_c;0.003732091;;;;;;
0;4.63E-05;0.000211246;ASNSYNB_RXN_c;0;;;;;;
-0.001484466;-0.002032666;0.002355999;ASPAMINOTRANS_RXN_c;-0.009359834;;;;;;
-0.003040246;-0.002235247;0.00178258;ASPAMINOTRANS_RXN_m;-0.019169316;;;;;;
0.000471786;0.001042582;0.001810052;ASPAMINOTRANS_RXN_p;0.002974699;;;;;;
0;1.98E-05;0.000139089;ASPAMINOTRANS_RXN_x;0;;;;;;
0;2.14E-05;0.00032275;ASPARAGHYD_RXN_c;0;;;;;;
0.000591952;0.000607352;0.000277314;ASPARAGINE__TRNA_LIGASE_RXN_c;0.003732365;;;;;;
0.000586885;0.000587519;6.21E-06;ASPARTATE__TRNA_LIGASE_RXN_c;0.00370042;;;;;;
0;0;0;ASPARTATE_RACEMASE_RXN_c;0;;;;;;
