median;mean;std;rxns;;;;;;;
0;3.27E-05;0.00026372;1_8_5_1_RXN_c;0;;;;;;
0;0;0;1_8_5_1_RXN_m;0;;;;;;
0;1.19E-05;0.000146248;1_8_5_1_RXN_p;0;;;;;;
0;7.55E-06;0.000115869;1_8_5_1_RXN_x;0;;;;;;
-4.26E-05;-6.76E-05;0.000140607;10_FORMYL_THF_pc;-0.000626426;;;;;;
0;0;0;12_ALPHA_L_FUCOSIDASE_RXN_c;0;;;;;;
0;0;0;12_OXOPHYTODIENOATE_REDUCTASE_RXN_c;0;;;;;;
-0.004076496;-0.004253937;0.000574176;1TRANSKETO_RXN_p;-0.059966315;;;;;;
0;2.60E-05;0.000182018;2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c;0;;;;;;
0;0;0;2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c;0;;;;;;
0;1.92E-14;1.46E-12;2_DEHYDROPANTOATE_REDUCT_RXN_c;0;;;;;;
0;0;0;2_HEXADECENAL_REDUCTASE_RXN_c;0;;;;;;
0;0;0;2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c;0;;;;;;
0.000201;0.000221254;0.000147647;2_ISOPROPYLMALATESYN_RXN_p;0.002956763;;;;;;
0;2.60E-05;0.000182018;2_KETO_ADIPATE_DEHYDROG_RXN_m;0;;;;;;
0.000119866;0.000373978;0.000705027;2_KETOGLUTARATE_xc;0.001763264;;;;;;
0;1.26E-05;0.000113253;2_MEBUCOA_ETF_RXN_m;0;;;;;;
0;0;0;2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c;0;;;;;;
0;0;0;2_OCTAPRENYLPHENOL_HYDROX_RXN_c;0;;;;;;
0;-1.40E-14;1.40E-12;2_1_1_103_RXN_c;0;;;;;;
0;0;0;2_1_1_114_RXN_c;0;;;;;;
0;0;0;2_1_1_121_RXN_c;0;;;;;;
0;0;0;2_1_1_139_RXN_c;0;;;;;;
0;0;0;2_1_1_140_RXN_c;0;;;;;;
0;0;0;2_1_1_142_RXN_c;0;;;;;;
0;0;0;2_1_1_143_RXN_c;0;;;;;;
0;0;0;2_1_1_145_RXN_c;0;;;;;;
0;0;0;2_1_1_146_RXN_c;0;;;;;;
0;0;0;2_1_1_64_RXN_c;0;;;;;;
0;0;0;2_1_1_69_RXN_c;0;;;;;;
0;0;0;2_1_1_88_RXN_c;0;;;;;;
0;0;0;2_3_1_103_RXN_c;0;;;;;;
0;4.35E-14;4.38E-12;2_3_1_133_RXN_c;0;;;;;;
0;0;0;2_3_1_150_RXN_c;0;;;;;;
0;0;0;2_3_1_151_RXN_c;0;;;;;;
0;0;0;2_3_1_156_RXN_c;0;;;;;;
0;0;0;2_3_1_160_RXN_c;0;;;;;;
0;0;0;2_3_1_162_RXN_c;0;;;;;;
0;0;0;2_3_1_167_RXN_c;0;;;;;;
0;0;0;2_3_1_172_RXN_c;0;;;;;;
0;0;0;2_3_1_179_RXN_c;0;;;;;;
0.001423677;0.001446241;8.17E-05;2_3_1_180_RXN_p;0.020942651;;;;;;
0;0;0;2_3_1_99_RXN_c;0;;;;;;
0;1.29E-05;0.000256673;2_4_1_111_RXN_c;0;;;;;;
0;0;0;2_4_1_114_RXN_c;0;;;;;;
0;0;0;2_4_1_121_RXN_c;0;;;;;;
0.000631885;0.000721676;0.000678738;2_4_1_123_RXN_c;0.009295185;;;;;;
0;0;0;2_4_1_126_RXN_c;0;;;;;;
0;0;0;2_4_1_194_RXN_c;0;;;;;;
0;0;0;2_4_1_195_RXN_c;0;;;;;;
0;0;0;2_4_1_210_RXN_c;0;;;;;;
0;0;0;2_4_1_218_RXN_c;0;;;;;;
0.000261805;0.000301137;0.000464822;2_4_1_67_RXN_c;0.003851222;;;;;;
0.000370079;0.000406444;0.000435888;2_4_1_82_RXN_c;0.005443963;;;;;;
0.000212755;0.00021951;5.98E-05;2_5_1_19_RXN_p;0.003129678;;;;;;
0;0;0;2_5_1_32_RXN_c;0;;;;;;
0;0;0;2_5_1_39_RXN_c;0;;;;;;
0;0;0;2_5_1_41_RXN_c;0;;;;;;
0;0;0;2_5_1_43_RXN_c;0;;;;;;
0;0;0;2_5_1_64_RXN_c;0;;;;;;
0;-4.04E-16;2.38E-12;2_6_1_18_RXN_c;0;;;;;;
0;0;0;2_6_1_22_RXN_c;0;;;;;;
0;0;0;2_6_1_49_RXN_c;0;;;;;;
0;0;0;2_6_1_58_RXN_c;0;;;;;;
0;0;0;2_6_1_80_RXN_c;0;;;;;;
0;2.42E-05;0.000459939;2_7_1_133_RXN_c;0;;;;;;
0;4.12E-05;0.000240592;2_7_1_134_RXN_c;0;;;;;;
0;3.34E-05;0.00054156;2_7_1_139_RXN_c;0;;;;;;
0;0;0;2_7_1_140_RXN_c;0;;;;;;
0;-2.77E-14;2.77E-12;2_7_1_148_RXN_p;0;;;;;;
0;0;0;2_7_1_151_RXN_c;0;;;;;;
0;0;0;2_7_1_152_RXN_c;0;;;;;;
0.004233446;0.004595847;0.001019629;2_7_1_90_RXN_c;0.062275091;;;;;;
0;0;0;2_7_4_24_RXN_c;0;;;;;;
0;1.92E-05;0.000316899;2_7_7_1_RXN_c;0;;;;;;
0;0;0;2_7_7_11_RXN_c;0;;;;;;
2.18E-05;4.55E-05;0.000485633;2_7_7_13_RXN_c;0.000320546;;;;;;
0;0;0;2_7_7_14_RXN_c;0;;;;;;
0;1.94E-05;0.000319627;2_7_7_15_RXN_c;0;;;;;;
0;5.32E-07;3.38E-06;2_7_7_34_RXN_c;0;;;;;;
0;0;0;2_7_7_44_RXN_c;0;;;;;;
0;0;0;2_7_7_57_RXN_c;0;;;;;;
0;-2.77E-14;2.77E-12;2_7_7_60_RXN_p;0;;;;;;
0;0;0;2_8_2_26_RXN_c;0;;;;;;
0;0;0;2_8_2_27_RXN_c;0;;;;;;
0;0;0;2_8_2_28_RXN_c;0;;;;;;
0;0;0;23_DIMETHYLMALATE_LYASE_RXN_c;0;;;;;;
0;1.26E-05;0.000113253;2KETO_3METHYLVALERATE_RXN_m;0;;;;;;
0;1.90E-05;0.000146534;2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m;0;;;;;;
0;2.41E-05;0.000195987;2KETOBUTYRYL_TRANS_mc;0;;;;;;
0;2.60E-05;0.000182018;2KG_2K_ADIPATE_mc;0;;;;;;
0;1.85E-05;0.000118392;2KG_ACONITATE_mc;0;;;;;;
0;-9.50E-06;9.41E-05;2KG_CIT_mc;0;;;;;;
0;0.000520006;0.001321608;2KG_ISOCITRATE_mc;0;;;;;;
0.000871249;0.000985864;0.001522112;2KG_MAL_mc;0.012816293;;;;;;
-0.000338731;-0.000540062;0.002050047;2KG_MAL_pc;-0.004982821;;;;;;
0;-1.26E-05;0.000814353;2KG_OAA_mc;0;;;;;;
0;0.000206162;0.000774054;2KG_SUC_mc;0;;;;;;
0;4.90E-05;0.000223717;2OXOBUT_TRANS_mc;0;;;;;;
-0.000102311;-0.000104924;0.000117668;2OXOBUT_TRANS_pc;-0.001505024;;;;;;
0.001880876;0.001509176;0.000898747;2OXOGLUTARATEDEH_RXN_m;0.027668171;;;;;;
0;0;0;2OXOGLUTDECARB_RXN_m;0;;;;;;
0.008732457;0.008880248;0.002205887;2PGADEHYDRAT_RXN_c;0.128456704;;;;;;
0.005994906;0.005893822;0.001890316;2PGADEHYDRAT_RXN_p;0.088186628;;;;;;
0;0;0;2PHENYLETHANOL_biomass;0;;;;;;
0.003810668;0.004034426;0.000578471;2TRANSKETO_RXN_p;0.056055922;;;;;;
0;-1.92E-14;1.46E-12;3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c;0;;;;;;
0;0;0;3_CYANOALANINE_HYDRATASE_RXN_c;0;;;;;;
0.000212755;0.00021951;5.98E-05;3_DEHYDROQUINATE_DEHYDRATASE_RXN_p;0.003129678;;;;;;
0.000212755;0.00021951;5.98E-05;3_DEHYDROQUINATE_SYNTHASE_RXN_p;0.003129678;;;;;;
0;0;0;3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c;0;;;;;;
0;-2.60E-05;0.000182018;3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x;0;;;;;;
0;-4.04E-16;2.38E-12;3_HYDROXY_PROPIONATE_mc;0;;;;;;
0;0;0;3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.35E-05;0.000165436;3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m;0;;;;;;
0;2.35E-05;0.000165436;3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m;0;;;;;;
0;-4.04E-16;2.38E-12;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;8.51E-05;0.000293573;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m;0;;;;;;
0.000201;0.000221254;0.000147647;3_ISOPROPYLMALDEHYDROG_RXN_p;0.002956763;;;;;;
0.000201;0.000221254;0.000147647;3_ISOPROPYLMALISOM_RXN_p;0.002956763;;;;;;
0;0;0;3_OXOACYL_ACP_REDUCT_RXN_c;0;;;;;;
0;0;0;3_OXOADIPATE_ENOL_LACTONASE_RXN_c;0;;;;;;
0;0;0;3_OXOLAURATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;2.89E-05;0.000502196;3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c;0;;;;;;
0;0;0;3_1_1_78_RXN_c;0;;;;;;
0;0;0;3_1_1_82_RXN_c;0;;;;;;
0;0;0;3_1_2_14_RXN_c;0;;;;;;
0.000317281;0.000319928;1.81E-05;3_1_2_14_RXN_p;0.004667286;;;;;;
0;0;0;3_1_2_21_RXN_c;0;;;;;;
0;5.66E-06;4.30E-05;3_1_2_21_RXN_p;0;;;;;;
0;0;0;3_1_2_23_RXN_c;0;;;;;;
0;2.72E-05;0.000488468;3_1_3_46_RXN_c;0;;;;;;
0;0;0;3_1_3_56_RXN_c;0;;;;;;
0;0;0;3_1_3_57_RXN_c;0;;;;;;
0;3.17E-05;0.000499246;3_1_3_74_RXN_c;0;;;;;;
0;0;0;3_1_3_76_RXN_c;0;;;;;;
0;2.39E-05;0.000114068;3_1_3_77_RXN_c;0;;;;;;
0;0;0;3_5_1_26_RXN_c;0;;;;;;
0;0;0;3_5_1_86_RXN_c;0;;;;;;
0;1.25E-05;7.02E-05;3_5_2_17_RXN_x;0;;;;;;
0;0;0;3_5_5_4_RXN_c;0;;;;;;
0;0;0;3_6_1_17_RXN_c;0;;;;;;
0;0;0;3_7_1_8_RXN_c;0;;;;;;
0;0;0;3_7_1_9_RXN_c;0;;;;;;
0;1.96E-05;0.000259825;325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c;0;;;;;;
-0.005994906;-0.005893822;0.001890316;3PGAREARR_RXN_p;-0.088186628;;;;;;
0;-0.000271665;0.001414986;3PGA_Pi_pc;0;;;;;;
0;-3.83E-05;0.000309024;4_AMINO_BUTYRATE_mc;0;;;;;;
0;-3.09E-16;3.09E-14;4_COUMARATE__COA_LIGASE_RXN_c;0;;;;;;
0;6.33E-06;5.82E-05;4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;4_NITROPHENYLPHOSPHATASE_RXN_c;0;;;;;;
0;1.61E-05;0.000377843;4_1_1_32_RXN_c;0;;;;;;
0;2.61E-05;0.000120384;4_1_99_4_RXN_c;0;;;;;;
0;0;0;4_2_1_107_RXN_c;0;;;;;;
0.001423677;0.001446241;8.17E-05;4_2_1_58_RXN_p;0.020942651;;;;;;
0.001423677;0.001446241;8.17E-05;4_2_1_59_RXN_p;0.020942651;;;;;;
0.00142361;0.001438559;5.65E-05;4_2_1_61_RXN_p;0.020941673;;;;;;
0;5.65E-05;0.000704301;4_2_1_93_RXN_c;0;;;;;;
0;0;0;4_2_3_19_RXN_c;0;;;;;;
0;0;0;4_2_3_27_RXN_c;0;;;;;;
0;1.18E-05;0.000270602;4_3_1_17_RXN_c;0;;;;;;
0;2.61E-05;0.000120384;4_4_1_14_RXN_c;0;;;;;;
0;0;0;4_4_1_19_RXN_c;0;;;;;;
0;0;0;4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c;0;;;;;;
-2.97E-05;-2.97E-05;3.51E-07;5_METHYL_THF_pc;-0.000436535;;;;;;
0;2.61E-05;0.000120384;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;2.87E-05;0.000351834;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;2.40E-05;0.000414788;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;2.61E-05;0.000120384;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;2.72E-05;0.000488468;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;0;0;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0.000162278;0.00032553;0.000947783;6PFRUCTPHOS_RXN_c;0.002387159;;;;;;
0.000966201;0.000890924;0.001160065;6PFRUCTPHOS_RXN_p;0.014213073;;;;;;
0.009117435;0.009438691;0.001015802;6PGLUCONDEHYDROG_RXN_p;0.134119834;;;;;;
0.002803285;0.003292087;0.001539305;6PGLUCONOLACT_RXN_c;0.041237046;;;;;;
0.009117435;0.009438691;0.001015802;6PGLUCONOLACT_RXN_p;0.134119834;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-1.72E-05;0.000258629;ACETALD_mc;0;;;;;;
3.97E-08;0.00016172;0.000518132;ACETATE__COA_LIGASE_RXN_p;5.84292E-07;;;;;;
9.62E-05;0.000158391;0.000479097;ACETATE__COA_LIGASE_RXN_x;0.001414957;;;;;;
-0.000328121;-0.000372499;0.000220334;ACETOLACTREDUCTOISOM_RXN_p;-0.004826738;;;;;;
0.000328121;0.000372499;0.000220334;ACETOLACTSYN_RXN_p;0.004826738;;;;;;
-0.000102311;-0.000115332;0.000113811;ACETOOHBUTREDUCTOISOM_RXN_p;-0.001505024;;;;;;
0.000102311;0.000115332;0.000113811;ACETOOHBUTSYN_RXN_p;0.001505024;;;;;;
0;1.78E-05;0.000187734;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-4.31E-05;0.000247963;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-2.60E-05;0.000182018;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
4.52E-06;3.42E-05;0.000492783;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;6.64206E-05;;;;;;
0.011216161;0.011372836;0.000552443;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.164992635;;;;;;
0.000141695;0.000258477;0.000837238;ACETYLGLUTKIN_RXN_p;0.002084375;;;;;;
0;1.39E-05;0.000181508;ACETYLORNDEACET_RXN_p;0;;;;;;
-0.000141695;-0.000258477;0.000837238;ACETYLORNTRANSAM_RXN_p;-0.002084375;;;;;;
0;0.000118827;0.000452555;ACET_mc;0;;;;;;
9.62E-05;-5.36E-05;0.000531196;ACET_pc;0.001414937;;;;;;
-9.62E-05;-0.000158391;0.000479097;ACET_xc;-0.001414957;;;;;;
0.000799678;0.000737925;0.000503101;ACONITATEDEHYDR_RXN_c;0.011763478;;;;;;
0;0.000209723;0.000554176;ACONITATEDEHYDR_RXN_m;0;;;;;;
0;2.41E-05;0.000184167;ACONITATEHYDR_RXN_c;0;;;;;;
0.001142088;0.000923586;0.00059854;ACONITATEHYDR_RXN_m;0.016800415;;;;;;
0;8.51E-05;0.000293573;ACRYLYL_COA_mc;0;;;;;;
0;3.64E-06;6.74E-05;ACRYLYL_COA_xc;0;;;;;;
0;7.30E-06;0.00010954;ACSERLY_RXN_c;0;;;;;;
0;5.86E-05;0.000235675;ACSERLY_RXN_m;0;;;;;;
9.62E-05;9.42E-05;0.000196264;ACSERLY_RXN_p;0.001415522;;;;;;
0;4.31E-05;0.000247963;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;-3.83E-14;9.37E-12;ADCLY_RXN_p;0;;;;;;
0;-1.63E-13;1.53E-11;ADENODEAMIN_RXN_c;0;;;;;;
0;4.71E-05;0.00053798;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;0;0;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;2.22E-05;0.000276383;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-2.61E-05;0.000120384;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;2.20E-05;0.000525551;ADENYL_KIN_RXN_c;0;;;;;;
0.003193019;0.003829241;0.001732017;ADENYL_KIN_RXN_m;0.046970133;;;;;;
0.000208397;0.000445973;0.000985067;ADENYL_KIN_RXN_p;0.003065578;;;;;;
4.26E-05;5.52E-05;7.04E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.000626426;;;;;;
0;3.46E-05;0.000521441;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;5.58E-07;1.49E-05;ADP_DEAMINASE_RXN_c;0;;;;;;
0;-9.55E-14;9.78E-12;ADPREDUCT_RXN_c;0;;;;;;
0;1.58E-05;0.000570367;ADP_pc;0;;;;;;
0;2.19E-06;4.38E-05;AGMATIN_RXN_c;0;;;;;;
0;2.41E-06;4.57E-05;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;1.25E-05;7.02E-05;AICARSYN_RXN_p;0;;;;;;
4.26E-05;5.52E-05;7.04E-05;AICARTRANSFORM_RXN_p;0.000626426;;;;;;
0;-1.25E-05;7.02E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;1.25E-05;7.02E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000172957;0.000173525;3.07E-06;ALANINE__TRNA_LIGASE_RXN_c;0.002544242;;;;;;
-0.000172957;-0.00013013;0.000468597;ALANINE_AMINOTRANSFERASE_RXN_c;-0.002544242;;;;;;
0;7.37E-06;0.000154571;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
0;0.001547097;0.002141541;ALDOSE_1_EPIMERASE_RXN_c;0;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;3.14E-05;0.000404507;ALDOSE1EPIM_RXN_c;0;;;;;;
0;2.93E-06;3.43E-05;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;9.52E-06;6.17E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;1.25E-05;7.02E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.60E-05;0.000182018;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;3.83E-14;9.37E-12;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;1.14E-05;0.00011195;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;1.12E-05;6.67E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;2.49E-05;0.000462754;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
4.26E-05;5.52E-05;7.04E-05;AMPSYN_RXN_p;0.000626426;;;;;;
9.62E-05;0.000174908;0.000478081;AMP_ATP_xc;0.001414957;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;1.25E-05;0.000554594;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
2.70E-05;2.70E-05;4.35E-07;ANTHRANSYN_RXN_p;0.00039661;;;;;;
0;-4.38E-14;4.38E-12;APIGNAR_RXN_c;0;;;;;;
0;7.41E-06;0.000180008;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;1.75E-06;1.97E-05;ARACHIDIC_ACID_xc;0;;;;;;
0;4.60E-06;6.32E-05;ARGDECARBOX_RXN_c;0;;;;;;
0;1.44E-05;0.000175818;ARGINASE_RXN_m;0;;;;;;
0.000141695;0.000141994;2.03E-06;ARGININE__TRNA_LIGASE_RXN_c;0.002084375;;;;;;
0.000141695;0.000161017;0.000186498;ARGSUCCINLYA_RXN_c;0.002084375;;;;;;
0.000141695;0.000161017;0.000186498;ARGSUCCINSYN_RXN_c;0.002084375;;;;;;
0;0;0;ARG_CITRULLINE_mc;0;;;;;;
0;0;0;ARG_HIS_mc;0;;;;;;
0;0;0;ARG_LYS_mc;0;;;;;;
0;9.06E-05;0.000853809;ARG_ORNITHINE_mc;0;;;;;;
0;-0.00010506;0.000833695;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;-2.53E-14;2.53E-12;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
0.000177786;0.000181592;0.000316243;ASNSYNA_RXN_c;0.002615276;;;;;;
0;1.87E-05;0.000173206;ASNSYNB_RXN_c;0;;;;;;
-0.001069389;-0.001393478;0.001210484;ASPAMINOTRANS_RXN_c;-0.015730995;;;;;;
0;-0.000120754;0.00086758;ASPAMINOTRANS_RXN_m;0;;;;;;
0.000141695;0.000468185;0.001410404;ASPAMINOTRANS_RXN_p;0.002084375;;;;;;
0;-3.36E-06;8.33E-05;ASPAMINOTRANS_RXN_x;0;;;;;;
0;2.57E-05;0.000352756;ASPARAGHYD_RXN_c;0;;;;;;
0.000177786;0.000196067;0.000305552;ASPARAGINE__TRNA_LIGASE_RXN_c;0.002615276;;;;;;
0.000176264;0.000176474;1.96E-06;ASPARTATE__TRNA_LIGASE_RXN_c;0.002592888;;;;;;
0;0;0;ASPARTATE_RACEMASE_RXN_c;0;;;;;;
