median;mean;std;rxns;;;;;;;
0;0;0;2_3_1_150_RXN_c;0;;;;;;
0;0;0;2_3_1_151_RXN_c;0;;;;;;
0;0;0;2_3_1_156_RXN_c;0;;;;;;
0;0;0;2_3_1_160_RXN_c;0;;;;;;
0;0;0;2_3_1_162_RXN_c;0;;;;;;
0;0;0;2_3_1_167_RXN_c;0;;;;;;
0;0;0;2_3_1_172_RXN_c;0;;;;;;
0;0;0;2_3_1_179_RXN_c;0;;;;;;
0.000821101;0.00083615;5.20E-05;2_3_1_180_RXN_p;0.009003366;;;;;;
0;0;0;2_3_1_99_RXN_c;0;;;;;;
0;1.01E-05;0.000165315;2_4_1_111_RXN_c;0;;;;;;
0;0;0;2_4_1_114_RXN_c;0;;;;;;
0;0;0;2_4_1_121_RXN_c;0;;;;;;
2.42E-06;4.39E-05;0.000333609;2_4_1_123_RXN_c;2.64825E-05;;;;;;
0;0;0;2_4_1_126_RXN_c;0;;;;;;
0;0;0;2_4_1_194_RXN_c;0;;;;;;
0;0;0;2_4_1_195_RXN_c;0;;;;;;
0;0;0;2_4_1_210_RXN_c;0;;;;;;
0;0;0;2_4_1_218_RXN_c;0;;;;;;
0;1.51E-05;0.000202001;2_4_1_67_RXN_c;0;;;;;;
2.42E-06;2.11E-05;0.000224774;2_4_1_82_RXN_c;2.64825E-05;;;;;;
0.000364884;0.000369027;3.56E-05;2_5_1_19_RXN_p;0.004000954;;;;;;
0;0;0;2_5_1_32_RXN_c;0;;;;;;
0;0;0;2_5_1_39_RXN_c;0;;;;;;
0;0;0;2_5_1_41_RXN_c;0;;;;;;
0;0;0;2_5_1_43_RXN_c;0;;;;;;
0;0;0;2_5_1_64_RXN_c;0;;;;;;
0;0;0;2_6_1_18_RXN_c;0;;;;;;
0;0;0;2_6_1_22_RXN_c;0;;;;;;
0;0;0;2_6_1_49_RXN_c;0;;;;;;
0;0;0;2_6_1_58_RXN_c;0;;;;;;
0;0;0;2_6_1_80_RXN_c;0;;;;;;
0;1.92E-05;0.000323537;2_7_1_133_RXN_c;0;;;;;;
0;2.65E-05;0.000152189;2_7_1_134_RXN_c;0;;;;;;
0;1.84E-05;0.000316189;2_7_1_139_RXN_c;0;;;;;;
0;0;0;2_7_1_140_RXN_c;0;;;;;;
0;0;0;2_7_1_148_RXN_p;0;;;;;;
0;0;0;2_7_1_151_RXN_c;0;;;;;;
0;0;0;2_7_1_152_RXN_c;0;;;;;;
0.004878871;0.004728818;0.00081515;2_7_1_90_RXN_c;0.053496772;;;;;;
0;0;0;2_7_4_24_RXN_c;0;;;;;;
0;6.66E-06;0.000134641;2_7_7_1_RXN_c;0;;;;;;
0;0;0;2_7_7_11_RXN_c;0;;;;;;
0.000152779;0.000165706;0.000277742;2_7_7_13_RXN_c;0.00167522;;;;;;
0;0;0;2_7_7_14_RXN_c;0;;;;;;
0;6.95E-06;0.000137265;2_7_7_15_RXN_c;0;;;;;;
0;1.34E-06;1.43E-05;2_7_7_34_RXN_c;0;;;;;;
0;0;0;2_7_7_44_RXN_c;0;;;;;;
0;0;0;2_7_7_57_RXN_c;0;;;;;;
0;0;0;2_7_7_60_RXN_p;0;;;;;;
0;0;0;2_8_2_26_RXN_c;0;;;;;;
0;0;0;2_8_2_27_RXN_c;0;;;;;;
0;0;0;2_8_2_28_RXN_c;0;;;;;;
0;0;0;23_DIMETHYLMALATE_LYASE_RXN_c;0;;;;;;
0;8.53E-06;7.45E-05;2KETO_3METHYLVALERATE_RXN_m;0;;;;;;
0;1.06E-05;8.87E-05;2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m;0;;;;;;
0;1.43E-05;0.000118944;2KETOBUTYRYL_TRANS_mc;0;;;;;;
0;1.62E-05;0.000124309;2KG_2K_ADIPATE_mc;0;;;;;;
0;1.01E-07;3.25E-06;2KG_ACONITATE_mc;0;;;;;;
0;-0.000212127;0.000356835;2KG_CIT_mc;0;;;;;;
0;-5.39E-05;0.000338658;2KG_ISOCITRATE_mc;0;;;;;;
0;6.10E-05;0.000619772;2KG_MAL_mc;0;;;;;;
-0.000910797;-0.001032901;0.001731451;2KG_MAL_pc;-0.009986882;;;;;;
0;-0.000485032;0.00091741;2KG_OAA_mc;0;;;;;;
0;8.36E-06;0.000220348;2KG_SUC_mc;0;;;;;;
0;2.65E-05;0.000143266;2OXOBUT_TRANS_mc;0;;;;;;
-0.000175468;-0.000169774;7.18E-05;2OXOBUT_TRANS_pc;-0.001924003;;;;;;
0.00235176;0.002095154;0.000641854;2OXOGLUTARATEDEH_RXN_m;0.025787025;;;;;;
0;0;0;2OXOGLUTDECARB_RXN_m;0;;;;;;
0.005093884;0.00460498;0.001548637;2PGADEHYDRAT_RXN_c;0.055854383;;;;;;
0.005195621;0.00549389;0.001247226;2PGADEHYDRAT_RXN_p;0.056969925;;;;;;
0;0;0;2PHENYLETHANOL_biomass;0;;;;;;
0.001415516;0.001562073;0.000383507;2TRANSKETO_RXN_p;0.01552112;;;;;;
0;-1.36E-13;9.95E-12;3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c;0;;;;;;
0;0;0;3_CYANOALANINE_HYDRATASE_RXN_c;0;;;;;;
0.000364884;0.000369027;3.56E-05;3_DEHYDROQUINATE_DEHYDRATASE_RXN_p;0.004000954;;;;;;
0.000364884;0.000369027;3.56E-05;3_DEHYDROQUINATE_SYNTHASE_RXN_p;0.004000954;;;;;;
0;0;0;3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c;0;;;;;;
0;-1.62E-05;0.000124309;3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x;0;;;;;;
0;0;0;3_HYDROXY_PROPIONATE_mc;0;;;;;;
0;0;0;3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c;0;;;;;;
0;1.48E-05;0.00011098;3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m;0;;;;;;
0;1.48E-05;0.00011098;3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m;0;;;;;;
0;0;0;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;4.98E-05;0.000192179;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m;0;;;;;;
0.000344726;0.000356707;9.06E-05;3_ISOPROPYLMALDEHYDROG_RXN_p;0.003779912;;;;;;
0.000344726;0.000356707;9.06E-05;3_ISOPROPYLMALISOM_RXN_p;0.003779912;;;;;;
0;0;0;3_OXOACYL_ACP_REDUCT_RXN_c;0;;;;;;
0;0;0;3_OXOADIPATE_ENOL_LACTONASE_RXN_c;0;;;;;;
0;0;0;3_OXOLAURATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;2.58E-05;0.000375212;3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c;0;;;;;;
0;0;0;3_1_1_78_RXN_c;0;;;;;;
0;0;0;3_1_1_82_RXN_c;0;;;;;;
0;0;0;3_1_2_14_RXN_c;0;;;;;;
0.000196726;0.000198409;1.13E-05;3_1_2_14_RXN_p;0.002157099;;;;;;
0;0;0;3_1_2_21_RXN_c;0;;;;;;
0;3.87E-06;2.80E-05;3_1_2_21_RXN_p;0;;;;;;
0;0;0;3_1_2_23_RXN_c;0;;;;;;
0;1.48E-05;0.000285292;3_1_3_46_RXN_c;0;;;;;;
0;0;0;3_1_3_56_RXN_c;0;;;;;;
0;0;0;3_1_3_57_RXN_c;0;;;;;;
0;1.66E-05;0.000283661;3_1_3_74_RXN_c;0;;;;;;
0;0;0;3_1_3_76_RXN_c;0;;;;;;
0;1.35E-05;6.48E-05;3_1_3_77_RXN_c;0;;;;;;
0;0;0;3_5_1_26_RXN_c;0;;;;;;
0;0;0;3_5_1_86_RXN_c;0;;;;;;
0;8.01E-06;4.46E-05;3_5_2_17_RXN_x;0;;;;;;
0;0;0;3_5_5_4_RXN_c;0;;;;;;
0;0;0;3_6_1_17_RXN_c;0;;;;;;
0;0;0;3_7_1_8_RXN_c;0;;;;;;
0;0;0;3_7_1_9_RXN_c;0;;;;;;
0;7.85E-06;0.000118463;325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c;0;;;;;;
-0.005195621;-0.00549389;0.001247226;3PGAREARR_RXN_p;-0.056969925;;;;;;
-0.000559555;-0.002091835;0.002382241;3PGA_Pi_pc;-0.00613551;;;;;;
0;-3.28E-05;0.000286335;4_AMINO_BUTYRATE_mc;0;;;;;;
0;0;0;4_COUMARATE__COA_LIGASE_RXN_c;0;;;;;;
0;3.43E-06;3.33E-05;4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;4_NITROPHENYLPHOSPHATASE_RXN_c;0;;;;;;
0;9.30E-06;0.000229562;4_1_1_32_RXN_c;0;;;;;;
0;1.44E-05;6.74E-05;4_1_99_4_RXN_c;0;;;;;;
0;0;0;4_2_1_107_RXN_c;0;;;;;;
0.000821101;0.00083615;5.20E-05;4_2_1_58_RXN_p;0.009003366;;;;;;
0.000821101;0.00083615;5.20E-05;4_2_1_59_RXN_p;0.009003366;;;;;;
0.000820922;0.000830631;3.43E-05;4_2_1_61_RXN_p;0.009001396;;;;;;
0;3.60E-05;0.000442046;4_2_1_93_RXN_c;0;;;;;;
0;0;0;4_2_3_19_RXN_c;0;;;;;;
0;0;0;4_2_3_27_RXN_c;0;;;;;;
0;6.56E-06;0.000149231;4_3_1_17_RXN_c;0;;;;;;
0;1.44E-05;6.74E-05;4_4_1_14_RXN_c;0;;;;;;
0;0;0;4_4_1_19_RXN_c;0;;;;;;
0;0;0;4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c;0;;;;;;
-5.09E-05;-5.10E-05;5.58E-07;5_METHYL_THF_pc;-0.000558063;;;;;;
0;1.44E-05;6.74E-05;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;1.74E-05;0.0002166;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;1.70E-05;0.000262826;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;1.44E-05;6.74E-05;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;1.48E-05;0.000285292;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;-6.94E-15;6.94E-13;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0;3.61E-05;0.000386983;6PFRUCTPHOS_RXN_c;0;;;;;;
0;7.25E-05;0.00058809;6PFRUCTPHOS_RXN_p;0;;;;;;
0.00509558;0.005239913;0.000786927;6PGLUCONDEHYDROG_RXN_p;0.055872984;;;;;;
0;0.000312358;0.000808691;6PGLUCONOLACT_RXN_c;0;;;;;;
0.00509558;0.005239913;0.000786927;6PGLUCONOLACT_RXN_p;0.055872984;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-2.56E-05;0.00023131;ACETALD_mc;0;;;;;;
0;0.000111198;0.00031612;ACETATE__COA_LIGASE_RXN_p;0;;;;;;
0.000165034;0.000169015;0.00029589;ACETATE__COA_LIGASE_RXN_x;0.001809593;;;;;;
-0.000562743;-0.000589896;0.000143046;ACETOLACTREDUCTOISOM_RXN_p;-0.006170471;;;;;;
0.000562743;0.000589896;0.000143046;ACETOLACTSYN_RXN_p;0.006170471;;;;;;
-0.000175468;-0.000184375;7.54E-05;ACETOOHBUTREDUCTOISOM_RXN_p;-0.001924003;;;;;;
0.000175468;0.000184375;7.54E-05;ACETOOHBUTSYN_RXN_p;0.001924003;;;;;;
0;1.09E-05;0.000114525;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-2.49E-05;0.000150714;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-1.62E-05;0.000124309;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
3.12E-06;1.65E-05;0.000256992;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;3.42513E-05;;;;;;
0.006426124;0.006529673;0.000346559;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.070462386;;;;;;
0.000243015;0.000299524;0.000453238;ACETYLGLUTKIN_RXN_p;0.002664654;;;;;;
0;8.74E-06;0.000113922;ACETYLORNDEACET_RXN_p;0;;;;;;
-0.000243015;-0.000299524;0.000453238;ACETYLORNTRANSAM_RXN_p;-0.002664654;;;;;;
0;7.47E-05;0.000305165;ACET_mc;0;;;;;;
0.000165034;5.25E-05;0.000333024;ACET_pc;0.001809593;;;;;;
-0.000165034;-0.000169015;0.00029589;ACET_xc;-0.001809593;;;;;;
0.000485098;0.000501739;0.000395454;ACONITATEDEHYDR_RXN_c;0.00531909;;;;;;
5.69E-05;0.000170723;0.000300887;ACONITATEDEHYDR_RXN_m;0.000623859;;;;;;
0.000406128;0.000473999;0.000395638;ACONITATEHYDR_RXN_c;0.004453185;;;;;;
5.69E-05;0.000198462;0.000324925;ACONITATEHYDR_RXN_m;0.000623859;;;;;;
0;4.98E-05;0.000192179;ACRYLYL_COA_mc;0;;;;;;
0;2.57E-06;4.58E-05;ACRYLYL_COA_xc;0;;;;;;
0;5.67E-06;6.69E-05;ACSERLY_RXN_c;0;;;;;;
0;2.42E-05;0.000122252;ACSERLY_RXN_m;0;;;;;;
0.000165034;0.000154937;0.000137003;ACSERLY_RXN_p;0.001809593;;;;;;
0;2.49E-05;0.000150714;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;-1.37E-13;8.15E-12;ADCLY_RXN_p;0;;;;;;
0;-6.94E-15;6.94E-13;ADENODEAMIN_RXN_c;0;;;;;;
0;2.91E-05;0.000335773;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;0;0;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;1.24E-05;0.000149617;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-1.44E-05;6.74E-05;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;2.06E-05;0.000462681;ADENYL_KIN_RXN_c;0;;;;;;
0.005471522;0.0057533;0.001049266;ADENYL_KIN_RXN_m;0.059995184;;;;;;
0.000357343;0.000524914;0.000733097;ADENYL_KIN_RXN_p;0.003918257;;;;;;
7.30E-05;8.13E-05;4.49E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.00080082;;;;;;
0;2.38E-05;0.000344336;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;6.19E-07;1.22E-05;ADP_DEAMINASE_RXN_c;0;;;;;;
0;-4.42E-14;1.07E-11;ADPREDUCT_RXN_c;0;;;;;;
0;2.32E-05;0.000609192;ADP_pc;0;;;;;;
0;1.34E-06;2.45E-05;AGMATIN_RXN_c;0;;;;;;
0;9.21E-07;2.02E-05;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;8.01E-06;4.46E-05;AICARSYN_RXN_p;0;;;;;;
7.30E-05;8.13E-05;4.49E-05;AICARTRANSFORM_RXN_p;0.00080082;;;;;;
0;-8.01E-06;4.46E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;8.01E-06;4.46E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000296631;0.00029699;3.26E-06;ALANINE__TRNA_LIGASE_RXN_c;0.003252554;;;;;;
-0.000296631;-0.00026662;0.00032033;ALANINE_AMINOTRANSFERASE_RXN_c;-0.003252554;;;;;;
0;8.86E-06;0.000165354;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
0.000150528;0.001915628;0.0026504;ALDOSE_1_EPIMERASE_RXN_c;0.001650532;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;1.99E-05;0.000232;ALDOSE1EPIM_RXN_c;0;;;;;;
0;1.38E-06;1.89E-05;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;6.64E-06;4.06E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;8.01E-06;4.46E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;1.62E-05;0.000124309;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;1.37E-13;8.15E-12;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;5.31E-06;5.63E-05;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;6.94E-06;4.18E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;1.67E-05;0.000301285;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
7.30E-05;8.13E-05;4.49E-05;AMPSYN_RXN_p;0.00080082;;;;;;
0.000165034;0.000179559;0.000292724;AMP_ATP_xc;0.001809593;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;3.25E-06;0.000469364;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
4.62E-05;4.63E-05;7.22E-07;ANTHRANSYN_RXN_p;0.000507023;;;;;;
0;0;0;APIGNAR_RXN_c;0;;;;;;
0;3.03E-06;9.12E-05;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;9.44E-07;1.11E-05;ARACHIDIC_ACID_xc;0;;;;;;
0;2.26E-06;3.17E-05;ARGDECARBOX_RXN_c;0;;;;;;
0;6.62E-06;8.83E-05;ARGINASE_RXN_m;0;;;;;;
0.000243015;0.000243402;3.10E-06;ARGININE__TRNA_LIGASE_RXN_c;0.002664654;;;;;;
0.000243015;0.000252284;9.37E-05;ARGSUCCINLYA_RXN_c;0.002664654;;;;;;
0.000243015;0.000252284;9.37E-05;ARGSUCCINSYN_RXN_c;0.002664654;;;;;;
0;0;0;ARG_CITRULLINE_mc;0;;;;;;
0;-6.70E-14;6.70E-12;ARG_HIS_mc;0;;;;;;
0;0;0;ARG_LYS_mc;0;;;;;;
0;4.42E-05;0.000461293;ARG_ORNITHINE_mc;0;;;;;;
0;-5.08E-05;0.000452021;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;-7.94E-14;7.94E-12;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
0.000304877;0.000293057;0.000172271;ASNSYNA_RXN_c;0.003342976;;;;;;
0;2.13E-05;0.000131317;ASNSYNB_RXN_c;0;;;;;;
-0.000341135;-0.001109577;0.001499769;ASPAMINOTRANS_RXN_c;-0.003740544;;;;;;
-0.001827853;-0.001350918;0.001000121;ASPAMINOTRANS_RXN_m;-0.020042394;;;;;;
0.000572904;0.000794039;0.001268018;ASPAMINOTRANS_RXN_p;0.006281889;;;;;;
0;7.19E-06;5.35E-05;ASPAMINOTRANS_RXN_x;0;;;;;;
0;1.37E-05;0.000188221;ASPARAGHYD_RXN_c;0;;;;;;
0.000304911;0.000311848;0.000134602;ASPARAGINE__TRNA_LIGASE_RXN_c;0.003343346;;;;;;
0.000302302;0.000302691;3.48E-06;ASPARTATE__TRNA_LIGASE_RXN_c;0.003314742;;;;;;
0;0;0;ASPARTATE_RACEMASE_RXN_c;0;;;;;;
-0.000667778;-0.000714337;0.000234703;ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p;-0.007322173;;;;;;
