median;mean;std;rxns;;;;;;;
-9.88E-05;-9.89E-05;1.13E-06;5_METHYL_THF_pc;-0.00058161;;;;;;
0;3.09E-05;0.00013998;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;2.23E-05;0.000339104;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;3.58E-05;0.00052839;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;3.09E-05;0.00013998;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;2.92E-05;0.000551075;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;0;0;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0;8.54E-05;0.000844163;6PFRUCTPHOS_RXN_c;0;;;;;;
0;0.000112921;0.001009581;6PFRUCTPHOS_RXN_p;0;;;;;;
0.008620948;0.008896024;0.001525695;6PGLUCONDEHYDROG_RXN_p;0.050745884;;;;;;
0;0.000616352;0.001703353;6PGLUCONOLACT_RXN_c;0;;;;;;
0.008620948;0.008896024;0.001525695;6PGLUCONOLACT_RXN_p;0.050745884;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-5.16E-05;0.000452035;ACETALD_mc;0;;;;;;
0;0.00018746;0.000554414;ACETATE__COA_LIGASE_RXN_p;0;;;;;;
0.000320394;0.000350637;0.000589152;ACETATE__COA_LIGASE_RXN_x;0.001885951;;;;;;
-0.001092599;-0.001153059;0.000307516;ACETOLACTREDUCTOISOM_RXN_p;-0.006431414;;;;;;
0.001092599;0.001153059;0.000307516;ACETOLACTSYN_RXN_p;0.006431414;;;;;;
-0.000340652;-0.000357482;0.000148102;ACETOOHBUTREDUCTOISOM_RXN_p;-0.002005195;;;;;;
0.000340652;0.000357482;0.000148102;ACETOOHBUTSYN_RXN_p;0.002005195;;;;;;
0;2.32E-05;0.000231995;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-5.15E-05;0.000304625;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-3.89E-05;0.000272239;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
6.92E-06;4.42E-05;0.000606066;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;4.07351E-05;;;;;;
0.010675427;0.010862851;0.000627924;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.062839258;;;;;;
0.000471786;0.000564049;0.000814755;ACETYLGLUTKIN_RXN_p;0.002777097;;;;;;
0;1.47E-05;0.000205991;ACETYLORNDEACET_RXN_p;0;;;;;;
-0.000471786;-0.000564049;0.000814755;ACETYLORNTRANSAM_RXN_p;-0.002777097;;;;;;
0;0.000143873;0.000592934;ACET_mc;0;;;;;;
0.000320394;0.000129694;0.000604698;ACET_pc;0.001885951;;;;;;
-0.000320394;-0.000350637;0.000589152;ACET_xc;-0.001885951;;;;;;
0.001262231;0.001245206;0.000833765;ACONITATEDEHYDR_RXN_c;0.007429926;;;;;;
0.000106609;0.000404385;0.000674761;ACONITATEDEHYDR_RXN_m;0.000627537;;;;;;
0.001139011;0.001190453;0.000839358;ACONITATEHYDR_RXN_c;0.00670461;;;;;;
0.000106609;0.000459137;0.000722811;ACONITATEHYDR_RXN_m;0.000627537;;;;;;
0;0.000110953;0.000408835;ACRYLYL_COA_mc;0;;;;;;
0;5.53E-06;9.45E-05;ACRYLYL_COA_xc;0;;;;;;
0;1.30E-05;0.000142495;ACSERLY_RXN_c;0;;;;;;
0;4.07E-05;0.000214907;ACSERLY_RXN_m;0;;;;;;
0.000320394;0.000302446;0.000252324;ACSERLY_RXN_p;0.001885951;;;;;;
0;5.15E-05;0.000304625;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;0;0;ADCLY_RXN_p;0;;;;;;
0;0;0;ADENODEAMIN_RXN_c;0;;;;;;
0;4.58E-05;0.000574065;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;0;0;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;2.09E-05;0.000267607;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-3.09E-05;0.00013998;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;4.82E-05;0.000940859;ADENYL_KIN_RXN_c;0;;;;;;
0.010623355;0.011187465;0.001952996;ADENYL_KIN_RXN_m;0.062532747;;;;;;
0.000693739;0.000967735;0.001226406;ADENYL_KIN_RXN_p;0.00408359;;;;;;
0.000141788;0.000157008;8.43E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.00083461;;;;;;
0;3.03E-05;0.000526784;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;6.84E-07;1.77E-05;ADP_DEAMINASE_RXN_c;0;;;;;;
0;1.98E-14;6.72E-12;ADPREDUCT_RXN_c;0;;;;;;
0;3.78E-05;0.001128473;ADP_pc;0;;;;;;
0;1.27E-06;3.29E-05;AGMATIN_RXN_c;0;;;;;;
0;1.91E-06;4.07E-05;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;1.47E-05;8.38E-05;AICARSYN_RXN_p;0;;;;;;
0.000141788;0.000157008;8.43E-05;AICARTRANSFORM_RXN_p;0.00083461;;;;;;
0;-1.47E-05;8.38E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;1.47E-05;8.38E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000575875;0.000576672;6.76E-06;ALANINE__TRNA_LIGASE_RXN_c;0.003389798;;;;;;
-0.000575875;-0.000519749;0.000618905;ALANINE_AMINOTRANSFERASE_RXN_c;-0.003389798;;;;;;
0;1.09E-05;0.000263489;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
0.000238308;0.004075842;0.005123596;ALDOSE_1_EPIMERASE_RXN_c;0.00140276;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;2.76E-05;0.000375162;ALDOSE1EPIM_RXN_c;0;;;;;;
0;3.78E-06;4.29E-05;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;1.10E-05;7.26E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;1.47E-05;8.38E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;3.89E-05;0.000272239;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;0;0;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;1.10E-05;0.000114087;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;1.34E-05;8.02E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;2.50E-05;0.0005089;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
0.000141788;0.000157008;8.43E-05;AMPSYN_RXN_p;0.00083461;;;;;;
0.000320394;0.000370026;0.000583108;AMP_ATP_xc;0.001885951;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;1.55E-05;0.000846416;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
8.98E-05;9.00E-05;1.48E-06;ANTHRANSYN_RXN_p;0.000528419;;;;;;
0;0;0;APIGNAR_RXN_c;0;;;;;;
0;1.05E-05;0.000230067;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;1.83E-06;2.15E-05;ARACHIDIC_ACID_xc;0;;;;;;
0;3.18E-06;5.23E-05;ARGDECARBOX_RXN_c;0;;;;;;
0;1.46E-05;0.000179971;ARGINASE_RXN_m;0;;;;;;
0.000471786;0.000472626;6.32E-06;ARGININE__TRNA_LIGASE_RXN_c;0.002777097;;;;;;
0.000471786;0.000490451;0.00018724;ARGSUCCINLYA_RXN_c;0.002777097;;;;;;
0.000471786;0.000490451;0.00018724;ARGSUCCINSYN_RXN_c;0.002777097;;;;;;
0;0;0;ARG_CITRULLINE_mc;0;;;;;;
0;0;0;ARG_HIS_mc;0;;;;;;
0;0;0;ARG_LYS_mc;0;;;;;;
0;6.58E-05;0.000835129;ARG_ORNITHINE_mc;0;;;;;;
0;-8.05E-05;0.00081406;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;0;0;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
0.000591898;0.000553106;0.000352147;ASNSYNA_RXN_c;0.003484114;;;;;;
0;5.78E-05;0.000242419;ASNSYNB_RXN_c;0;;;;;;
-0.001071229;-0.002217917;0.002842288;ASPAMINOTRANS_RXN_c;-0.006305624;;;;;;
-0.003560648;-0.002749387;0.00200884;ASPAMINOTRANS_RXN_m;-0.020959204;;;;;;
0.001555878;0.00172278;0.002350311;ASPAMINOTRANS_RXN_p;0.009158434;;;;;;
0;1.28E-05;0.000104799;ASPAMINOTRANS_RXN_x;0;;;;;;
0;2.71E-05;0.000365838;ASPARAGHYD_RXN_c;0;;;;;;
0.000591952;0.00061406;0.000331742;ASPARAGINE__TRNA_LIGASE_RXN_c;0.003484432;;;;;;
0.000586885;0.000587738;7.21E-06;ASPARTATE__TRNA_LIGASE_RXN_c;0.00345461;;;;;;
0;0;0;ASPARTATE_RACEMASE_RXN_c;0;;;;;;
-0.001296456;-0.001397948;0.000492864;ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p;-0.007631388;;;;;;
