median;mean;std;rxns;;;;;;;
0;0;0;2_1_1_88_RXN_c;0;;;;;;
0;0;0;2_3_1_103_RXN_c;0;;;;;;
0;3.97E-14;5.53E-12;2_3_1_133_RXN_c;0;;;;;;
0;0;0;2_3_1_150_RXN_c;0;;;;;;
0;0;0;2_3_1_151_RXN_c;0;;;;;;
0;0;0;2_3_1_156_RXN_c;0;;;;;;
0;0;0;2_3_1_160_RXN_c;0;;;;;;
0;0;0;2_3_1_162_RXN_c;0;;;;;;
0;0;0;2_3_1_167_RXN_c;0;;;;;;
0;0;0;2_3_1_172_RXN_c;0;;;;;;
0;0;0;2_3_1_179_RXN_c;0;;;;;;
0.000214055;0.000219626;1.96E-05;2_3_1_180_RXN_p;0.006860071;;;;;;
0;0;0;2_3_1_99_RXN_c;0;;;;;;
0;3.19E-06;5.63E-05;2_4_1_111_RXN_c;0;;;;;;
0;0;0;2_4_1_114_RXN_c;0;;;;;;
0;0;0;2_4_1_121_RXN_c;0;;;;;;
1.43E-05;3.03E-05;0.000125158;2_4_1_123_RXN_c;0.000457125;;;;;;
0;0;0;2_4_1_126_RXN_c;0;;;;;;
0;0;0;2_4_1_194_RXN_c;0;;;;;;
0;0;0;2_4_1_195_RXN_c;0;;;;;;
0;0;0;2_4_1_210_RXN_c;0;;;;;;
0;0;0;2_4_1_218_RXN_c;0;;;;;;
5.26E-06;1.26E-05;8.52E-05;2_4_1_67_RXN_c;0.000168536;;;;;;
9.00E-06;1.55E-05;8.02E-05;2_4_1_82_RXN_c;0.000288589;;;;;;
0.000131661;0.000133257;1.36E-05;2_5_1_19_RXN_p;0.004219496;;;;;;
0;0;0;2_5_1_32_RXN_c;0;;;;;;
0;0;0;2_5_1_39_RXN_c;0;;;;;;
0;0;0;2_5_1_41_RXN_c;0;;;;;;
0;-1.85E-13;1.26E-11;2_5_1_43_RXN_c;0;;;;;;
0;0;0;2_5_1_64_RXN_c;0;;;;;;
0;3.66E-14;2.42E-12;2_6_1_18_RXN_c;0;;;;;;
0;0;0;2_6_1_22_RXN_c;0;;;;;;
0;0;0;2_6_1_49_RXN_c;0;;;;;;
0;0;0;2_6_1_58_RXN_c;0;;;;;;
0;-1.85E-13;1.26E-11;2_6_1_80_RXN_c;0;;;;;;
0;5.59E-06;0.000105524;2_7_1_133_RXN_c;0;;;;;;
0;9.79E-06;5.58E-05;2_7_1_134_RXN_c;0;;;;;;
0;6.13E-06;0.000110193;2_7_1_139_RXN_c;0;;;;;;
0;-1.84E-14;1.71E-12;2_7_1_140_RXN_c;0;;;;;;
0;4.41E-13;4.55E-11;2_7_1_148_RXN_p;0;;;;;;
0;0;0;2_7_1_151_RXN_c;0;;;;;;
0;0;0;2_7_1_152_RXN_c;0;;;;;;
0.001533998;0.001483518;0.000314182;2_7_1_90_RXN_c;0.049161844;;;;;;
0;0;0;2_7_4_24_RXN_c;0;;;;;;
0;2.55E-06;5.02E-05;2_7_7_1_RXN_c;0;;;;;;
0;0;0;2_7_7_11_RXN_c;0;;;;;;
5.81E-05;6.42E-05;0.000117007;2_7_7_13_RXN_c;0.001861113;;;;;;
0;0;0;2_7_7_14_RXN_c;0;;;;;;
0;2.55E-06;5.02E-05;2_7_7_15_RXN_c;0;;;;;;
0;7.44E-07;6.56E-06;2_7_7_34_RXN_c;0;;;;;;
0;0;0;2_7_7_44_RXN_c;0;;;;;;
0;0;0;2_7_7_57_RXN_c;0;;;;;;
0;4.42E-13;4.55E-11;2_7_7_60_RXN_p;0;;;;;;
0;0;0;2_8_2_26_RXN_c;0;;;;;;
0;0;0;2_8_2_27_RXN_c;0;;;;;;
0;0;0;2_8_2_28_RXN_c;0;;;;;;
0;0;0;23_DIMETHYLMALATE_LYASE_RXN_c;0;;;;;;
0;3.28E-06;3.03E-05;2KETO_3METHYLVALERATE_RXN_m;0;;;;;;
0;4.57E-06;3.88E-05;2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m;0;;;;;;
0;4.88E-06;4.16E-05;2KETOBUTYRYL_TRANS_mc;0;;;;;;
0;7.17E-06;5.24E-05;2KG_2K_ADIPATE_mc;0;;;;;;
0;4.09E-08;1.54E-06;2KG_ACONITATE_mc;0;;;;;;
0;-0.000142218;0.000179975;2KG_CIT_mc;0;;;;;;
0;-2.65E-05;0.000137719;2KG_ISOCITRATE_mc;0;;;;;;
0;1.95E-05;0.0002062;2KG_MAL_mc;0;;;;;;
-0.000385973;-0.000407863;0.000620537;2KG_MAL_pc;-0.012369716;;;;;;
0;-0.000181216;0.000339504;2KG_OAA_mc;0;;;;;;
0;5.98E-06;0.000113321;2KG_SUC_mc;0;;;;;;
0;1.31E-05;6.89E-05;2OXOBUT_TRANS_mc;0;;;;;;
-6.33E-05;-6.28E-05;2.85E-05;2OXOBUT_TRANS_pc;-0.0020291;;;;;;
0.001023543;0.000938034;0.000258125;2OXOGLUTARATEDEH_RXN_m;0.032802686;;;;;;
0;0;0;2OXOGLUTDECARB_RXN_m;0;;;;;;
0.001546068;0.001447427;0.00053593;2PGADEHYDRAT_RXN_c;0.049548653;;;;;;
0.001511414;0.001642283;0.000417627;2PGADEHYDRAT_RXN_p;0.048438039;;;;;;
0;0;0;2PHENYLETHANOL_biomass;0;;;;;;
0.000380407;0.000441538;0.000160861;2TRANSKETO_RXN_p;0.012191343;;;;;;
0;-4.11E-14;2.08E-12;3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c;0;;;;;;
0;0;0;3_CYANOALANINE_HYDRATASE_RXN_c;0;;;;;;
0.000131661;0.000133257;1.36E-05;3_DEHYDROQUINATE_DEHYDRATASE_RXN_p;0.004219496;;;;;;
0.000131661;0.000133257;1.36E-05;3_DEHYDROQUINATE_SYNTHASE_RXN_p;0.004219496;;;;;;
0;0;0;3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c;0;;;;;;
0;-7.17E-06;5.24E-05;3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x;0;;;;;;
0;3.66E-14;2.42E-12;3_HYDROXY_PROPIONATE_mc;0;;;;;;
0;0;0;3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c;0;;;;;;
0;8.28E-06;5.39E-05;3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m;0;;;;;;
0;8.28E-06;5.39E-05;3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m;0;;;;;;
0;3.66E-14;2.42E-12;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.47E-05;9.07E-05;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m;0;;;;;;
0.000124387;0.000129456;3.95E-05;3_ISOPROPYLMALDEHYDROG_RXN_p;0.003986385;;;;;;
0.000124387;0.000129456;3.95E-05;3_ISOPROPYLMALISOM_RXN_p;0.003986385;;;;;;
0;0;0;3_OXOACYL_ACP_REDUCT_RXN_c;0;;;;;;
0;0;0;3_OXOADIPATE_ENOL_LACTONASE_RXN_c;0;;;;;;
0;0;0;3_OXOLAURATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;8.68E-06;0.000130967;3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c;0;;;;;;
0;0;0;3_1_1_78_RXN_c;0;;;;;;
0;0;0;3_1_1_82_RXN_c;0;;;;;;
0;0;0;3_1_2_14_RXN_c;0;;;;;;
3.91E-05;3.95E-05;3.55E-06;3_1_2_14_RXN_p;0.001252934;;;;;;
0;0;0;3_1_2_21_RXN_c;0;;;;;;
0;1.63E-06;1.17E-05;3_1_2_21_RXN_p;0;;;;;;
0;0;0;3_1_2_23_RXN_c;0;;;;;;
0;8.80E-06;0.000132443;3_1_3_46_RXN_c;0;;;;;;
0;0;0;3_1_3_56_RXN_c;0;;;;;;
0;0;0;3_1_3_57_RXN_c;0;;;;;;
0;6.06E-06;0.000105363;3_1_3_74_RXN_c;0;;;;;;
0;0;0;3_1_3_76_RXN_c;0;;;;;;
0;5.00E-06;2.41E-05;3_1_3_77_RXN_c;0;;;;;;
0;0;0;3_5_1_26_RXN_c;0;;;;;;
0;0;0;3_5_1_86_RXN_c;0;;;;;;
0;2.78E-06;1.59E-05;3_5_2_17_RXN_x;0;;;;;;
0;0;0;3_5_5_4_RXN_c;0;;;;;;
0;0;0;3_6_1_17_RXN_c;0;;;;;;
0;0;0;3_7_1_8_RXN_c;0;;;;;;
0;0;0;3_7_1_9_RXN_c;0;;;;;;
0;2.72E-06;4.21E-05;325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c;0;;;;;;
-0.001511414;-0.001642283;0.000417627;3PGAREARR_RXN_p;-0.048438039;;;;;;
-0.000459908;-0.000688359;0.000711397;3PGA_Pi_pc;-0.014739212;;;;;;
0;-1.34E-05;0.00011994;4_AMINO_BUTYRATE_mc;0;;;;;;
0;-2.22E-13;9.56E-12;4_COUMARATE__COA_LIGASE_RXN_c;0;;;;;;
0;1.35E-06;1.26E-05;4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;4_NITROPHENYLPHOSPHATASE_RXN_c;0;;;;;;
0;3.49E-06;8.41E-05;4_1_1_32_RXN_c;0;;;;;;
0;5.39E-06;2.52E-05;4_1_99_4_RXN_c;0;;;;;;
0;0;0;4_2_1_107_RXN_c;0;;;;;;
0.000214055;0.000219626;1.96E-05;4_2_1_58_RXN_p;0.006860071;;;;;;
0.000214055;0.000219626;1.96E-05;4_2_1_59_RXN_p;0.006860071;;;;;;
0.000213991;0.000217247;1.20E-05;4_2_1_61_RXN_p;0.006858024;;;;;;
0;1.00E-05;0.00014153;4_2_1_93_RXN_c;0;;;;;;
0;0;0;4_2_3_19_RXN_c;0;;;;;;
0;0;0;4_2_3_27_RXN_c;0;;;;;;
0;2.86E-06;5.83E-05;4_3_1_17_RXN_c;0;;;;;;
0;5.39E-06;2.52E-05;4_4_1_14_RXN_c;0;;;;;;
0;0;0;4_4_1_19_RXN_c;0;;;;;;
0;0;0;4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c;0;;;;;;
-1.84E-05;-1.84E-05;2.04E-07;5_METHYL_THF_pc;-0.000588544;;;;;;
0;5.39E-06;2.52E-05;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;6.29E-06;7.90E-05;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;6.60E-06;9.99E-05;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;5.39E-06;2.52E-05;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;8.80E-06;0.000132443;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;1.20E-14;4.31E-12;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0;1.53E-05;0.00015193;6PFRUCTPHOS_RXN_c;0;;;;;;
0;2.23E-05;0.000194512;6PFRUCTPHOS_RXN_p;0;;;;;;
0.00144758;0.001520241;0.000298312;6PGLUCONDEHYDROG_RXN_p;0.046392291;;;;;;
0;0.000115402;0.000350153;6PGLUCONOLACT_RXN_c;0;;;;;;
0.00144758;0.001520241;0.000298312;6PGLUCONOLACT_RXN_p;0.046392291;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-1.19E-05;9.65E-05;ACETALD_mc;0;;;;;;
0;3.46E-05;0.000101774;ACETATE__COA_LIGASE_RXN_p;0;;;;;;
5.95E-05;6.81E-05;0.000121343;ACETATE__COA_LIGASE_RXN_x;0.001908438;;;;;;
-0.000203054;-0.000216529;6.67E-05;ACETOLACTREDUCTOISOM_RXN_p;-0.00650752;;;;;;
0.000203054;0.000216529;6.67E-05;ACETOLACTSYN_RXN_p;0.00650752;;;;;;
-6.33E-05;-6.67E-05;3.06E-05;ACETOOHBUTREDUCTOISOM_RXN_p;-0.0020291;;;;;;
6.33E-05;6.67E-05;3.06E-05;ACETOOHBUTSYN_RXN_p;0.0020291;;;;;;
0;3.53E-06;3.98E-05;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-9.45E-06;5.75E-05;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-7.17E-06;5.24E-05;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
7.40E-07;8.11E-06;0.00011768;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;2.37258E-05;;;;;;
0.001674539;0.001712047;0.000126899;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.053665899;;;;;;
8.77E-05;0.000105767;0.000157922;ACETYLGLUTKIN_RXN_p;0.002810202;;;;;;
0;3.22E-06;4.01E-05;ACETYLORNDEACET_RXN_p;0;;;;;;
-8.77E-05;-0.000105767;0.000157922;ACETYLORNTRANSAM_RXN_p;-0.002810202;;;;;;
0;2.94E-05;0.000121868;ACET_mc;0;;;;;;
5.95E-05;2.68E-05;0.000117724;ACET_pc;0.001908438;;;;;;
-5.95E-05;-6.81E-05;0.000121343;ACET_xc;-0.001908438;;;;;;
0.000324875;0.000294088;0.000184103;ACONITATEDEHYDR_RXN_c;0.010411634;;;;;;
5.57E-05;0.000123394;0.000155664;ACONITATEDEHYDR_RXN_m;0.001786344;;;;;;
0.000298266;0.000275772;0.000184589;ACONITATEHYDR_RXN_c;0.009558874;;;;;;
5.57E-05;0.00014171;0.000165795;ACONITATEHYDR_RXN_m;0.001786344;;;;;;
0;2.47E-05;9.07E-05;ACRYLYL_COA_mc;0;;;;;;
0;1.15E-06;1.99E-05;ACRYLYL_COA_xc;0;;;;;;
0;1.28E-06;2.34E-05;ACSERLY_RXN_c;0;;;;;;
0;8.06E-06;4.37E-05;ACSERLY_RXN_m;0;;;;;;
5.95E-05;5.82E-05;5.23E-05;ACSERLY_RXN_p;0.001908438;;;;;;
0;9.45E-06;5.75E-05;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;3.38E-13;3.50E-11;ADCLY_RXN_p;0;;;;;;
0;7.68E-14;1.74E-11;ADENODEAMIN_RXN_c;0;;;;;;
0;1.20E-05;0.000131159;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;1.37E-13;1.49E-11;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;4.89E-06;5.64E-05;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-5.39E-06;2.52E-05;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;1.36E-05;0.000222784;ADENYL_KIN_RXN_c;0;;;;;;
0.001973979;0.002074244;0.000379129;ADENYL_KIN_RXN_m;0.063262406;;;;;;
0.00012894;0.000181801;0.00025514;ADENYL_KIN_RXN_p;0.004132281;;;;;;
2.64E-05;2.92E-05;1.61E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.000844562;;;;;;
0;8.20E-06;0.000120915;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;1.57E-07;3.63E-06;ADP_DEAMINASE_RXN_c;0;;;;;;
0;-2.16E-12;3.87E-11;ADPREDUCT_RXN_c;0;;;;;;
0;1.04E-05;0.000252126;ADP_pc;0;;;;;;
0;1.85E-07;5.58E-06;AGMATIN_RXN_c;0;;;;;;
0;3.65E-07;7.78E-06;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;2.78E-06;1.59E-05;AICARSYN_RXN_p;0;;;;;;
2.64E-05;2.92E-05;1.61E-05;AICARTRANSFORM_RXN_p;0.000844562;;;;;;
0;-2.78E-06;1.59E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;2.78E-06;1.59E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000107033;0.000107152;1.14E-06;ALANINE__TRNA_LIGASE_RXN_c;0.003430202;;;;;;
-0.000107033;-9.73E-05;0.000105353;ALANINE_AMINOTRANSFERASE_RXN_c;-0.003430202;;;;;;
0;3.57E-06;6.76E-05;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
6.37E-05;0.000796966;0.000934409;ALDOSE_1_EPIMERASE_RXN_c;0.002041084;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;6.01E-06;7.74E-05;ALDOSE1EPIM_RXN_c;0;;;;;;
0;3.21E-07;5.48E-06;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;2.46E-06;1.50E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;2.78E-06;1.59E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;7.17E-06;5.24E-05;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;-3.38E-13;3.50E-11;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;1.67E-06;1.95E-05;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;2.53E-06;1.53E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;7.12E-06;0.00011872;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
2.64E-05;2.92E-05;1.61E-05;AMPSYN_RXN_p;0.000844562;;;;;;
5.95E-05;7.24E-05;0.000120105;AMP_ATP_xc;0.001908438;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;2.97E-06;0.000174536;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
1.67E-05;1.67E-05;2.68E-07;ANTHRANSYN_RXN_p;0.000534719;;;;;;
0;-5.36E-14;5.36E-12;APIGNAR_RXN_c;0;;;;;;
0;2.01E-06;4.48E-05;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;4.03E-07;4.56E-06;ARACHIDIC_ACID_xc;0;;;;;;
0;5.50E-07;9.56E-06;ARGDECARBOX_RXN_c;0;;;;;;
0;2.74E-06;3.41E-05;ARGINASE_RXN_m;0;;;;;;
8.77E-05;8.78E-05;1.10E-06;ARGININE__TRNA_LIGASE_RXN_c;0.002810202;;;;;;
8.77E-05;9.11E-05;3.54E-05;ARGSUCCINLYA_RXN_c;0.002810202;;;;;;
8.77E-05;9.11E-05;3.54E-05;ARGSUCCINSYN_RXN_c;0.002810202;;;;;;
0;1.24E-14;1.24E-12;ARG_CITRULLINE_mc;0;;;;;;
0;0;0;ARG_HIS_mc;0;;;;;;
0;0;0;ARG_LYS_mc;0;;;;;;
0;1.35E-05;0.000161629;ARG_ORNITHINE_mc;0;;;;;;
0;-1.63E-05;0.000157676;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;0;0;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
6.64E-05;8.40E-05;6.16E-05;ASNSYNA_RXN_c;0.002126427;;;;;;
4.26E-05;2.85E-05;4.07E-05;ASNSYNB_RXN_c;0.001364771;;;;;;
-0.000217096;-0.00039801;0.000531822;ASPAMINOTRANS_RXN_c;-0.006957526;;;;;;
-0.000664709;-0.000547209;0.000378587;ASPAMINOTRANS_RXN_m;-0.021302691;;;;;;
0.00030771;0.000339279;0.000445488;ASPAMINOTRANS_RXN_p;0.009861557;;;;;;
0;2.56E-06;2.10E-05;ASPAMINOTRANS_RXN_x;0;;;;;;
