median;mean;std;rxns;;;;;;;
0;0;0;1_2_1_42_RXN_c;0;;;;;;
0;0;0;1_2_1_65_RXN_c;0;;;;;;
0.005965899;0.005846197;0.002739071;1_2_1_9_RXN_c;0.05099331;;;;;;
0;0;0;1_2_3_14_RXN_c;0;;;;;;
0;3.91E-05;0.000220953;1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m;0;;;;;;
0;6.64E-15;1.14E-12;1_3_1_2_RXN_c;0;;;;;;
0;0;0;1_3_7_4_RXN_c;0;;;;;;
7.98E-05;7.99E-05;1.06E-06;1_5_1_20_RXN_c;0.000682061;;;;;;
0;0;0;1_5_1_25_RXN_NADP_c;0;;;;;;
0;0;0;1_5_1_25_RXN_NAD_c;0;;;;;;
0;2.31E-05;0.000525362;1_5_1_7_RXN_c;0;;;;;;
0;-4.48E-05;0.000550138;1_5_1_8_RXN_c;0;;;;;;
0;2.16E-05;0.000166279;1_5_1_9_RXN_c;0;;;;;;
0;0.000138897;0.000916946;1_5_5_1_RXN_m;0;;;;;;
0;1.12E-05;0.000166183;1_6_5_4_RXN_x;0;;;;;;
0;0;0;1_8_3_5_RXN_c;0;;;;;;
0.000258752;0.000269222;9.99E-05;1_8_4_9_RXN_p;0.002211675;;;;;;
0;3.49E-05;0.00027225;1_8_5_1_RXN_c;0;;;;;;
0;0;0;1_8_5_1_RXN_m;0;;;;;;
0;1.69E-05;0.000198371;1_8_5_1_RXN_p;0;;;;;;
0;8.85E-06;0.000134353;1_8_5_1_RXN_x;0;;;;;;
-0.000114508;-0.000136148;0.000121179;10_FORMYL_THF_pc;-0.000978755;;;;;;
0;0;0;12_ALPHA_L_FUCOSIDASE_RXN_c;0;;;;;;
0;0;0;12_OXOPHYTODIENOATE_REDUCTASE_RXN_c;0;;;;;;
-0.000128343;8.66E-05;0.000478466;1TRANSKETO_RXN_p;-0.001097005;;;;;;
0;2.16E-05;0.000166279;2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c;0;;;;;;
0;0;0;2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c;0;;;;;;
0;4.20E-14;3.16E-12;2_DEHYDROPANTOATE_REDUCT_RXN_c;0;;;;;;
0;0;0;2_HEXADECENAL_REDUCTASE_RXN_c;0;;;;;;
0;0;0;2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c;0;;;;;;
0.000540485;0.000558005;0.000134156;2_ISOPROPYLMALATESYN_RXN_p;0.004619779;;;;;;
0;2.16E-05;0.000166279;2_KETO_ADIPATE_DEHYDROG_RXN_m;0;;;;;;
0.002954555;0.002505101;0.00105954;2_KETOGLUTARATE_xc;0.02525395;;;;;;
0;1.25E-05;0.000109403;2_MEBUCOA_ETF_RXN_m;0;;;;;;
0;0;0;2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c;0;;;;;;
0;0;0;2_OCTAPRENYLPHENOL_HYDROX_RXN_c;0;;;;;;
0;-1.25E-14;1.25E-12;2_1_1_103_RXN_c;0;;;;;;
0;0;0;2_1_1_114_RXN_c;0;;;;;;
0;0;0;2_1_1_121_RXN_c;0;;;;;;
0;0;0;2_1_1_139_RXN_c;0;;;;;;
0;0;0;2_1_1_140_RXN_c;0;;;;;;
0;0;0;2_1_1_142_RXN_c;0;;;;;;
0;0;0;2_1_1_143_RXN_c;0;;;;;;
0;0;0;2_1_1_145_RXN_c;0;;;;;;
0;0;0;2_1_1_146_RXN_c;0;;;;;;
0;0;0;2_1_1_64_RXN_c;0;;;;;;
0;0;0;2_1_1_69_RXN_c;0;;;;;;
0;0;0;2_1_1_88_RXN_c;0;;;;;;
0;0;0;2_3_1_103_RXN_c;0;;;;;;
0;-2.58E-14;2.58E-12;2_3_1_133_RXN_c;0;;;;;;
0;0;0;2_3_1_150_RXN_c;0;;;;;;
0;0;0;2_3_1_151_RXN_c;0;;;;;;
0;0;0;2_3_1_156_RXN_c;0;;;;;;
0;0;0;2_3_1_160_RXN_c;0;;;;;;
0;0;0;2_3_1_162_RXN_c;0;;;;;;
0;0;0;2_3_1_167_RXN_c;0;;;;;;
0;0;0;2_3_1_172_RXN_c;0;;;;;;
0;0;0;2_3_1_179_RXN_c;0;;;;;;
0.001611636;0.001633926;8.13E-05;2_3_1_180_RXN_p;0.013775404;;;;;;
0;0;0;2_3_1_99_RXN_c;0;;;;;;
0;1.79E-05;0.00033005;2_4_1_111_RXN_c;0;;;;;;
0;0;0;2_4_1_114_RXN_c;0;;;;;;
0;0;0;2_4_1_121_RXN_c;0;;;;;;
0.000226504;0.000328576;0.000781327;2_4_1_123_RXN_c;0.001936033;;;;;;
0;0;0;2_4_1_126_RXN_c;0;;;;;;
0;0;0;2_4_1_194_RXN_c;0;;;;;;
0;0;0;2_4_1_195_RXN_c;0;;;;;;
0;0;0;2_4_1_210_RXN_c;0;;;;;;
0;0;0;2_4_1_218_RXN_c;0;;;;;;
8.96E-05;0.000126974;0.00048063;2_4_1_67_RXN_c;0.000765513;;;;;;
0.000136943;0.000186592;0.000548788;2_4_1_82_RXN_c;0.001170519;;;;;;
0.000572093;0.000580802;7.06E-05;2_5_1_19_RXN_p;0.004889948;;;;;;
0;0;0;2_5_1_32_RXN_c;0;;;;;;
0;0;0;2_5_1_39_RXN_c;0;;;;;;
0;0;0;2_5_1_41_RXN_c;0;;;;;;
0;0;0;2_5_1_43_RXN_c;0;;;;;;
0;0;0;2_5_1_64_RXN_c;0;;;;;;
0;-2.01E-14;5.79E-12;2_6_1_18_RXN_c;0;;;;;;
0;0;0;2_6_1_22_RXN_c;0;;;;;;
0;0;0;2_6_1_49_RXN_c;0;;;;;;
0;0;0;2_6_1_58_RXN_c;0;;;;;;
0;0;0;2_6_1_80_RXN_c;0;;;;;;
0;4.53E-05;0.000743157;2_7_1_133_RXN_c;0;;;;;;
0;6.21E-05;0.000349133;2_7_1_134_RXN_c;0;;;;;;
0;3.29E-05;0.000632361;2_7_1_139_RXN_c;0;;;;;;
0;0;0;2_7_1_140_RXN_c;0;;;;;;
0;-2.98E-14;2.98E-12;2_7_1_148_RXN_p;0;;;;;;
0;0;0;2_7_1_151_RXN_c;0;;;;;;
0;0;0;2_7_1_152_RXN_c;0;;;;;;
0.009194264;0.009007809;0.001309183;2_7_1_90_RXN_c;0.078587641;;;;;;
0;0;0;2_7_4_24_RXN_c;0;;;;;;
0;1.59E-05;0.000311522;2_7_7_1_RXN_c;0;;;;;;
0;0;0;2_7_7_11_RXN_c;0;;;;;;
0.000199846;0.000218986;0.000552634;2_7_7_13_RXN_c;0.00170818;;;;;;
0;0;0;2_7_7_14_RXN_c;0;;;;;;
0;2.12E-05;0.000357121;2_7_7_15_RXN_c;0;;;;;;
0;6.84E-06;3.63E-05;2_7_7_34_RXN_c;0;;;;;;
0;0;0;2_7_7_44_RXN_c;0;;;;;;
0;0;0;2_7_7_57_RXN_c;0;;;;;;
0;-2.98E-14;2.98E-12;2_7_7_60_RXN_p;0;;;;;;
0;0;0;2_8_2_26_RXN_c;0;;;;;;
0;0;0;2_8_2_27_RXN_c;0;;;;;;
0;0;0;2_8_2_28_RXN_c;0;;;;;;
0;0;0;23_DIMETHYLMALATE_LYASE_RXN_c;0;;;;;;
0;1.25E-05;0.000109403;2KETO_3METHYLVALERATE_RXN_m;0;;;;;;
0;1.66E-05;0.000130226;2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m;0;;;;;;
0;3.70E-05;0.000284749;2KETOBUTYRYL_TRANS_mc;0;;;;;;
0;2.16E-05;0.000166279;2KG_2K_ADIPATE_mc;0;;;;;;
0;7.23E-07;2.97E-05;2KG_ACONITATE_mc;0;;;;;;
0;-3.96E-09;1.35E-07;2KG_CIT_mc;0;;;;;;
0;-2.63E-05;0.001120132;2KG_ISOCITRATE_mc;0;;;;;;
0.000560081;0.000858875;0.001018876;2KG_MAL_mc;0.004787273;;;;;;
-0.003894547;-0.003730453;0.003419325;2KG_MAL_pc;-0.033288498;;;;;;
0;-1.76E-05;0.001470629;2KG_OAA_mc;0;;;;;;
0;0.000512379;0.000924769;2KG_SUC_mc;0;;;;;;
0;3.91E-05;0.000220953;2OXOBUT_TRANS_mc;0;;;;;;
-0.000275112;-0.000264041;0.000156038;2OXOBUT_TRANS_pc;-0.002351513;;;;;;
0;0.000281464;0.000829338;2OXOGLUTARATEDEH_RXN_m;0;;;;;;
0;0;0;2OXOGLUTDECARB_RXN_m;0;;;;;;
0.016592287;0.016757762;0.001033558;2PGADEHYDRAT_RXN_c;0.141821975;;;;;;
0.001144187;0.000893695;0.000573673;2PGADEHYDRAT_RXN_p;0.009779896;;;;;;
0;0;0;2PHENYLETHANOL_biomass;0;;;;;;
-0.000443751;-0.000667444;0.000477494;2TRANSKETO_RXN_p;-0.003792942;;;;;;
0;-4.20E-14;3.16E-12;3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c;0;;;;;;
0;0;0;3_CYANOALANINE_HYDRATASE_RXN_c;0;;;;;;
0.000572093;0.000580802;7.06E-05;3_DEHYDROQUINATE_DEHYDRATASE_RXN_p;0.004889948;;;;;;
0.000572093;0.000580802;7.06E-05;3_DEHYDROQUINATE_SYNTHASE_RXN_p;0.004889948;;;;;;
0;0;0;3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c;0;;;;;;
0;-2.16E-05;0.000166279;3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x;0;;;;;;
0;-2.01E-14;5.79E-12;3_HYDROXY_PROPIONATE_mc;0;;;;;;
0;0;0;3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c;0;;;;;;
0;0;0;3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c;0;;;;;;
0;9.81E-06;9.98E-05;3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m;0;;;;;;
0;9.81E-06;9.98E-05;3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m;0;;;;;;
0;-2.01E-14;5.79E-12;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c;0;;;;;;
0;6.13E-05;0.000262224;3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m;0;;;;;;
0.000540485;0.000558005;0.000134156;3_ISOPROPYLMALDEHYDROG_RXN_p;0.004619779;;;;;;
0.000540485;0.000558005;0.000134156;3_ISOPROPYLMALISOM_RXN_p;0.004619779;;;;;;
0;0;0;3_OXOACYL_ACP_REDUCT_RXN_c;0;;;;;;
0;0;0;3_OXOADIPATE_ENOL_LACTONASE_RXN_c;0;;;;;;
0;0;0;3_OXOLAURATE_DECARBOXYLASE_RXN_c;0;;;;;;
0;3.47E-05;0.000635365;3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c;0;;;;;;
0;0;0;3_1_1_78_RXN_c;0;;;;;;
0;0;0;3_1_1_82_RXN_c;0;;;;;;
0;0;0;3_1_2_14_RXN_c;0;;;;;;
0.000379639;0.000382031;1.56E-05;3_1_2_14_RXN_p;0.003244951;;;;;;
0;0;0;3_1_2_21_RXN_c;0;;;;;;
0;5.21E-06;4.04E-05;3_1_2_21_RXN_p;0;;;;;;
0;0;0;3_1_2_23_RXN_c;0;;;;;;
0;4.29E-05;0.000723444;3_1_3_46_RXN_c;0;;;;;;
0;0;0;3_1_3_56_RXN_c;0;;;;;;
0;0;0;3_1_3_57_RXN_c;0;;;;;;
0;3.80E-05;0.00066299;3_1_3_74_RXN_c;0;;;;;;
0;0;0;3_1_3_76_RXN_c;0;;;;;;
0;2.15E-05;0.000101823;3_1_3_77_RXN_c;0;;;;;;
0;0;0;3_5_1_26_RXN_c;0;;;;;;
0;0;0;3_5_1_86_RXN_c;0;;;;;;
0;1.06E-05;6.03E-05;3_5_2_17_RXN_x;0;;;;;;
0;0;0;3_5_5_4_RXN_c;0;;;;;;
0;0;0;3_6_1_17_RXN_c;0;;;;;;
0;0;0;3_7_1_8_RXN_c;0;;;;;;
0;0;0;3_7_1_9_RXN_c;0;;;;;;
0;2.25E-05;0.000302826;325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c;0;;;;;;
-0.001144187;-0.000893695;0.000573673;3PGAREARR_RXN_p;-0.009779896;;;;;;
0;0.000176982;0.001389256;3PGA_Pi_pc;0;;;;;;
0;-2.83E-05;0.000270983;4_AMINO_BUTYRATE_mc;0;;;;;;
0;-2.58E-14;2.58E-12;4_COUMARATE__COA_LIGASE_RXN_c;0;;;;;;
0;7.38E-06;6.61E-05;4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c;0;;;;;;
0;0;0;4_NITROPHENYLPHOSPHATASE_RXN_c;0;;;;;;
0;2.02E-05;0.000491683;4_1_1_32_RXN_c;0;;;;;;
0;2.28E-05;0.000105922;4_1_99_4_RXN_c;0;;;;;;
0;0;0;4_2_1_107_RXN_c;0;;;;;;
0.001611636;0.001633926;8.13E-05;4_2_1_58_RXN_p;0.013775404;;;;;;
0.001611636;0.001633926;8.13E-05;4_2_1_59_RXN_p;0.013775404;;;;;;
0.001611425;0.001626547;5.53E-05;4_2_1_61_RXN_p;0.013773596;;;;;;
0;8.91E-05;0.001039391;4_2_1_93_RXN_c;0;;;;;;
0;0;0;4_2_3_19_RXN_c;0;;;;;;
0;0;0;4_2_3_27_RXN_c;0;;;;;;
0;1.02E-05;0.000219602;4_3_1_17_RXN_c;0;;;;;;
0;2.28E-05;0.000105922;4_4_1_14_RXN_c;0;;;;;;
0;0;0;4_4_1_19_RXN_c;0;;;;;;
0;0;0;4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c;0;;;;;;
-7.98E-05;-7.99E-05;1.06E-06;5_METHYL_THF_pc;-0.000682061;;;;;;
0;2.28E-05;0.000105922;5_METHYLTHIORIBOSE_KINASE_RXN_c;0;;;;;;
0;2.13E-05;0.000359545;5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c;0;;;;;;
0;0;0;5_1_1_11_RXN_c;0;;;;;;
0;0;0;5_1_1_17_RXN_c;0;;;;;;
0;2.68E-05;0.000403429;5_1_1_18_RXN_c;0;;;;;;
0;0;0;5_1_2_3_RXN_c;0;;;;;;
0;2.28E-05;0.000105922;5_3_1_23_RXN_c;0;;;;;;
0;0;0;5_5_1_13_RXN_c;0;;;;;;
0;0;0;6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c;0;;;;;;
0;4.29E-05;0.000723444;6_PHOSPHOFRUCTO_2_KINASE_RXN_c;0;;;;;;
0;2.58E-14;2.58E-12;6_2_1_34_RXN_c;0;;;;;;
0;0;0;6_3_2_7_RXN_c;0;;;;;;
0;0;0;6_3_5_6_RXN_c;0;;;;;;
0;0;0;6_3_5_7_RXN_c;0;;;;;;
0;0.000100253;0.001014872;6PFRUCTPHOS_RXN_c;0;;;;;;
0;0.000138534;0.0012827;6PFRUCTPHOS_RXN_p;0;;;;;;
0;3.49E-05;0.000379439;6PGLUCONDEHYDROG_RXN_p;0;;;;;;
0;7.49E-05;0.000559858;6PGLUCONOLACT_RXN_c;0;;;;;;
0;3.49E-05;0.000379439;6PGLUCONOLACT_RXN_p;0;;;;;;
0;0;0;7KAPSYN_RXN_c;0;;;;;;
0;-2.55E-05;0.000365655;ACETALD_mc;0;;;;;;
0.000250994;0.000556657;0.001121078;ACETATE__COA_LIGASE_RXN_p;0.00214536;;;;;;
7.76E-06;9.62E-05;0.000496079;ACETATE__COA_LIGASE_RXN_x;6.63143E-05;;;;;;
-0.00088231;-0.000910307;0.000170945;ACETOLACTREDUCTOISOM_RXN_p;-0.00754151;;;;;;
0.00088231;0.000910307;0.000170945;ACETOLACTSYN_RXN_p;0.00754151;;;;;;
-0.000275112;-0.000289614;0.000111081;ACETOOHBUTREDUCTOISOM_RXN_p;-0.002351513;;;;;;
0.000275112;0.000289614;0.000111081;ACETOOHBUTSYN_RXN_p;0.002351513;;;;;;
0;2.97E-05;0.000277771;ACETYL_COA_ACETYLTRANSFER_RXN_c;0;;;;;;
0;-5.36E-05;0.000311827;ACETYL_COA_ACETYLTRANSFER_RXN_m;0;;;;;;
0;-2.16E-05;0.000166279;ACETYL_COA_ACETYLTRANSFER_RXN_x;0;;;;;;
7.76E-06;4.71E-05;0.000674105;ACETYL_COA_CARBOXYLTRANSFER_RXN_c;6.63143E-05;;;;;;
0.012648518;0.012803809;0.000549706;ACETYL_COA_CARBOXYLTRANSFER_RXN_p;0.108112752;;;;;;
0.000381017;0.000592322;0.001467524;ACETYLGLUTKIN_RXN_p;0.003256725;;;;;;
0;1.97E-05;0.00027636;ACETYLORNDEACET_RXN_p;0;;;;;;
-0.000381017;-0.000592322;0.001467524;ACETYLORNTRANSAM_RXN_p;-0.003256725;;;;;;
0;0.00022355;0.000736907;ACET_mc;0;;;;;;
7.76E-06;-0.000319723;0.001125832;ACET_pc;6.63143E-05;;;;;;
-7.76E-06;-9.62E-05;0.000496079;ACET_xc;-6.63143E-05;;;;;;
0;1.92E-05;0.00014568;ACONITATEDEHYDR_RXN_c;0;;;;;;
0;2.14E-05;0.000177729;ACONITATEDEHYDR_RXN_m;0;;;;;;
0;9.09E-06;0.000114429;ACONITATEHYDR_RXN_c;0;;;;;;
0;3.15E-05;0.000211613;ACONITATEHYDR_RXN_m;0;;;;;;
0;6.13E-05;0.000262224;ACRYLYL_COA_mc;0;;;;;;
0;4.03E-06;7.10E-05;ACRYLYL_COA_xc;0;;;;;;
0;2.85E-05;0.000157765;ACSERLY_RXN_c;0;;;;;;
0;0.000144486;0.000493353;ACSERLY_RXN_m;0;;;;;;
0.000258752;0.000217189;0.000222515;ACSERLY_RXN_p;0.002211675;;;;;;
0;5.36E-05;0.000311827;ACTCOA_m;0;;;;;;
0;0;0;ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c;0;;;;;;
0;0;0;ADCLY_RXN_p;0;;;;;;
0;2.08E-14;2.08E-12;ADENODEAMIN_RXN_c;0;;;;;;
0;6.78E-05;0.000757581;ADENOSINE_KINASE_RXN_c;0;;;;;;
0;-1.23E-14;1.19E-12;ADENOSINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;3.10E-05;0.000353837;ADENOSYLHOMOCYSTEINASE_RXN_c;0;;;;;;
0;0;0;ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c;0;;;;;;
0;0;0;ADENPHOSPHOR_RXN_c;0;;;;;;
0;-2.28E-05;0.000105922;ADENPRIBOSYLTRAN_RXN_c;0;;;;;;
0;0.000135044;0.001147834;ADENYL_KIN_RXN_c;0;;;;;;
0.008331119;0.008889175;0.002129339;ADENYL_KIN_RXN_m;0.071209939;;;;;;
0.000811261;0.001239693;0.001600751;ADENYL_KIN_RXN_p;0.006934227;;;;;;
0.000114508;0.000125531;6.09E-05;ADENYLOSUCCINATE_SYNTHASE_RXN_p;0.000978755;;;;;;
0;5.57E-05;0.000777209;ADENYLYLSULFATASE_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_c;0;;;;;;
0;0;0;ADENYLYLSULFKIN_RXN_p;0;;;;;;
0;0;0;ADOMET_DMK_METHYLTRANSFER_RXN_c;0;;;;;;
0;8.21E-07;1.67E-05;ADP_DEAMINASE_RXN_c;0;;;;;;
0;6.03E-15;6.03E-13;ADPREDUCT_RXN_c;0;;;;;;
0;-3.81E-05;0.000912839;ADP_pc;0;;;;;;
0;9.83E-07;2.73E-05;AGMATIN_RXN_c;0;;;;;;
0;1.06E-06;2.82E-05;AGMATINE_DEIMINASE_RXN_c;0;;;;;;
0;1.06E-05;6.03E-05;AICARSYN_RXN_p;0;;;;;;
0.000114508;0.000125531;6.09E-05;AICARTRANSFORM_RXN_p;0.000978755;;;;;;
0;-1.06E-05;6.03E-05;AIRCARBOXY_RXN_p;0;;;;;;
0;1.06E-05;6.03E-05;AIRS_RXN_p;0;;;;;;
0;0;0;ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0.000465079;0.000465613;5.06E-06;ALANINE__TRNA_LIGASE_RXN_c;0.003975247;;;;;;
-0.000152233;-0.000203289;0.000735217;ALANINE_AMINOTRANSFERASE_RXN_c;-0.001301207;;;;;;
0;6.11E-06;0.00014502;ALANINE_AMINOTRANSFERASE_RXN_m;0;;;;;;
0;0;0;ALANINE_AMINOTRANSFERASE_RXN_x;0;;;;;;
0;0;0;ALCOHOL_DEHYDROG_RXN_c;0;;;;;;
0;0.001229752;0.002481721;ALDOSE_1_EPIMERASE_RXN_c;0;;;;;;
0;0;0;ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c;0;;;;;;
0;3.77E-05;0.00047786;ALDOSE1EPIM_RXN_c;0;;;;;;
0;1.07E-06;1.94E-05;ALLANTOATE_DEIMINASE_RXN_c;0;;;;;;
0;9.54E-06;5.73E-05;ALLANTOICASE_RXN_c;0;;;;;;
0;1.06E-05;6.03E-05;ALLANTOINASE_RXN_c;0;;;;;;
0;0;0;ALLENE_OXIDE_CYCLASE_RXN_c;0;;;;;;
0;0;0;ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c;0;;;;;;
0;2.16E-05;0.000166279;ALLYSINE_DEHYDROG_RXN_c;0;;;;;;
0;0;0;ALPHA_AMYL_RXN_p;0;;;;;;
0;0;0;ALPHAGALACTOSID_RXN_c;0;;;;;;
0;0;0;AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc;0;;;;;;
0;8.11E-06;9.25E-05;AMINOBUTDEHYDROG_RXN_c;0;;;;;;
0;0;0;AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c;0;;;;;;
0;0;0;AMMONIA_vc;0;;;;;;
0;9.40E-06;5.70E-05;AMP_DEAMINASE_RXN_c;0;;;;;;
0;3.68E-05;0.000671572;AMP_DEPHOSPHORYLATION_RXN_c;0;;;;;;
0.000114508;0.000125531;6.09E-05;AMPSYN_RXN_p;0.000978755;;;;;;
7.76E-06;0.00011085;0.000496897;AMP_ATP_xc;6.63143E-05;;;;;;
0;0;0;AMP_biomass;0;;;;;;
0;-4.12E-05;0.000889974;AMP_pc;0;;;;;;
0;0;0;ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c;0;;;;;;
7.25E-05;7.27E-05;1.22E-06;ANTHRANSYN_RXN_p;0.000619681;;;;;;
0;0;0;APIGNAR_RXN_c;0;;;;;;
0;1.07E-05;0.000254501;APYRASE_RXN_c;0;;;;;;
0;0;0;ARABINOSE_biomass;0;;;;;;
0;1.58E-06;1.81E-05;ARACHIDIC_ACID_xc;0;;;;;;
0;2.04E-06;3.93E-05;ARGDECARBOX_RXN_c;0;;;;;;
0;1.27E-05;0.000158167;ARGINASE_RXN_m;0;;;;;;
0.000381017;0.000389644;1.64E-05;ARGININE__TRNA_LIGASE_RXN_c;0.003256725;;;;;;
0.000381017;0.000404372;0.000165294;ARGSUCCINLYA_RXN_c;0.003256725;;;;;;
0.000381017;0.000404372;0.000165294;ARGSUCCINSYN_RXN_c;0.003256725;;;;;;
0;3.81E-14;3.81E-12;ARG_CITRULLINE_mc;0;;;;;;
0;0;0;ARG_HIS_mc;0;;;;;;
0;1.93E-13;8.65E-12;ARG_LYS_mc;0;;;;;;
0;0.000181884;0.001478245;ARG_ORNITHINE_mc;0;;;;;;
0;-0.000194573;0.001468078;ARG_mc;0;;;;;;
0;0;0;ARYLFORMAMIDASE_RXN_c;0;;;;;;
0;0;0;ASCORBATE_CPD_330_mc;0;;;;;;
0;0;0;ASCORBATE_biomass;0;;;;;;
0.000478063;0.000459011;0.000330835;ASNSYNA_RXN_c;0.004086224;;;;;;
0;3.82E-05;0.00021728;ASNSYNB_RXN_c;0;;;;;;
-0.003539363;-0.004056904;0.00228601;ASPAMINOTRANS_RXN_c;-0.030252581;;;;;;
0;-0.000223036;0.001295186;ASPAMINOTRANS_RXN_m;0;;;;;;
0.001044812;0.001623749;0.002575977;ASPAMINOTRANS_RXN_p;0.008930492;;;;;;
0;-4.34E-06;7.50E-05;ASPAMINOTRANS_RXN_x;0;;;;;;
0;2.39E-05;0.000358383;ASPARAGHYD_RXN_c;0;;;;;;
0.000478063;0.00049416;0.000305702;ASPARAGINE__TRNA_LIGASE_RXN_c;0.004086224;;;;;;
0.000473971;0.000474591;5.50E-06;ASPARTATE__TRNA_LIGASE_RXN_c;0.004051251;;;;;;
0;0;0;ASPARTATE_RACEMASE_RXN_c;0;;;;;;
-0.001046993;-0.00117204;0.000555573;ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p;-0.008949133;;;;;;
