minFlux,maxFlux,fluxSpan,rxns
0,0.00384869496418298,0.00384869496418298,2OXOGLUTARATEDEH_RXN_m
0,0,0,2OXOGLUTDECARB_RXN_m
-999.994666746307,1000,1999.99466674631,2PGADEHYDRAT_RXN_c
-999.994666746307,1000,1999.99466674631,2PGADEHYDRAT_RXN_p
0,0,0,2PHENYLETHANOL_biomass
7.11924425024809e-05,0.00324289457046234,0.00317170212795986,2TRANSKETO_RXN_p
0,0,0,3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c
0,0,0,3_CYANOALANINE_HYDRATASE_RXN_c
0.000364884455000943,0.000726535266687772,0.000361650811686828,3_DEHYDROQUINATE_DEHYDRATASE_RXN_p
0.000364884455000943,0.000726535266687772,0.000361650811686828,3_DEHYDROQUINATE_SYNTHASE_RXN_p
-1000,0,1000,3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c
-0.00103748280639593,0,0.00103748280639593,3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x
0,0,0,3_HYDROXY_PROPIONATE_mc
0,0,0,3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c
-0.00873075619369956,0,0.00873075619369956,3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c
0,0.000994994085495725,0.000994994085495725,3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m
0,0.000994994085495725,0.000994994085495725,3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m
0,0,0,3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c
0,0.00113579513538298,0.00113579513538298,3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m
0.00034472555,0.00118866472182332,0.000843939171823321,3_ISOPROPYLMALDEHYDROG_RXN_p
0.00034472555,0.00118866472182332,0.000843939171823321,3_ISOPROPYLMALISOM_RXN_p
0,0,0,3_OXOACYL_ACP_REDUCT_RXN_c
0,0,0,3_OXOADIPATE_ENOL_LACTONASE_RXN_c
0,0,0,3_OXOLAURATE_DECARBOXYLASE_RXN_c
0,0.00550433243652162,0.00550433243652162,3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c
0,0,0,3_1_1_78_RXN_c
0,0,0,3_1_1_82_RXN_c
0,0,0,3_1_2_14_RXN_c
0.000196726,0.000358522008869398,0.000161796008869398,3_1_2_14_RXN_p
0,0,0,3_1_2_21_RXN_c
0,0.000235445568876766,0.000235445568876766,3_1_2_21_RXN_p
0,0,0,3_1_2_23_RXN_c
0,0.00550433243642764,0.00550433243642764,3_1_3_46_RXN_c
0,0,0,3_1_3_56_RXN_c
0,0,0,3_1_3_57_RXN_c
0,0.00550433243620319,0.00550433243620319,3_1_3_74_RXN_c
0,0,0,3_1_3_76_RXN_c
0,0.000448599693748256,0.000448599693748256,3_1_3_77_RXN_c
0,0,0,3_5_1_26_RXN_c
0,0,0,3_5_1_86_RXN_c
0,0.000264762221915726,0.000264762221915726,3_5_2_17_RXN_x
0,0,0,3_5_5_4_RXN_c
0,0,0,3_6_1_17_RXN_c
0,0,0,3_7_1_8_RXN_c
0,0,0,3_7_1_9_RXN_c
0,0.00183477747877637,0.00183477747877637,325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c
-1000,999.994666746308,1999.99466674631,3PGAREARR_RXN_p
-1000,1000,2000,3PGA_Pi_pc
-0.00327426287992694,0,0.00327426287992694,4_AMINO_BUTYRATE_mc
0,0,0,4_COUMARATE__COA_LIGASE_RXN_c
0,0.000340914382843174,0.000340914382843174,4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c
0,0,0,4_NITROPHENYLPHOSPHATASE_RXN_c
0,0.00591710219690625,0.00591710219690625,4_1_1_32_RXN_c
0,0.000448599693809253,0.000448599693809253,4_1_99_4_RXN_c
0,0,0,4_2_1_107_RXN_c
0.00082075459,0.00110698956915524,0.000286234979155237,4_2_1_58_RXN_p
0.00082075459,0.00110698956915524,0.000286234979155237,4_2_1_59_RXN_p
0.000820592045,0.00105167442367918,0.000231082378679176,4_2_1_61_RXN_p
0,0.00550433243631687,0.00550433243631687,4_2_1_93_RXN_c
0,0,0,4_2_3_19_RXN_c
0,0,0,4_2_3_27_RXN_c
0,0.00413310807881236,0.00413310807881236,4_3_1_17_RXN_c
0,0.000448599693809253,0.000448599693809253,4_4_1_14_RXN_c
0,0,0,4_4_1_19_RXN_c
0,0,0,4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c
-5.62523849794161e-05,-5.08950149651355e-05,5.3573700142806e-06,5_METHYL_THF_pc
0,0.000448599693695696,0.000448599693695696,5_METHYLTHIORIBOSE_KINASE_RXN_c
0,0.00275216621808738,0.00275216621808738,5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c
0,0,0,5_1_1_11_RXN_c
0,0,0,5_1_1_17_RXN_c
0,0.0041331080784622,0.0041331080784622,5_1_1_18_RXN_c
0,0,0,5_1_2_3_RXN_c
0,0.000448599693695696,0.000448599693695696,5_3_1_23_RXN_c
0,0,0,5_5_1_13_RXN_c
0,0,0,6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c
0,0.00550433243642764,0.00550433243642764,6_PHOSPHOFRUCTO_2_KINASE_RXN_c
0,0,0,6_2_1_34_RXN_c
0,0,0,6_3_2_7_RXN_c
0,0,0,6_3_5_6_RXN_c
0,0,0,6_3_5_7_RXN_c
0,0.00550433243597181,0.00550433243597181,6PFRUCTPHOS_RXN_c
0,0.00550433243676111,0.00550433243676111,6PFRUCTPHOS_RXN_p
0.00106262073231491,0.00980548732115949,0.00874286658884458,6PGLUCONDEHYDROG_RXN_p
0,0.00576797824186315,0.00576797824186315,6PGLUCONOLACT_RXN_c
0.00106262073231491,0.00980548732115949,0.00874286658884458,6PGLUCONOLACT_RXN_p
0,0,0,7KAPSYN_RXN_c
-0.00282958937714284,0,0.00282958937714284,ACETALD_mc
0,0.00293583817563459,0.00293583817563459,ACETATE__COA_LIGASE_RXN_p
0,0.00268180269716822,0.00268180269716822,ACETATE__COA_LIGASE_RXN_x
-0.00158694489618938,-0.000562742950023676,0.0010242019461657,ACETOLACTREDUCTOISOM_RXN_p
0.00056274295,0.00158694489620985,0.00102420194620985,ACETOLACTSYN_RXN_p
-0.000873328620627944,-0.000175467849999222,0.000697860770628722,ACETOOHBUTREDUCTOISOM_RXN_p
0.00017546785,0.000873328620565977,0.000697860770565977,ACETOOHBUTSYN_RXN_p
0,0.00137608310922133,0.00137608310922133,ACETYL_COA_ACETYLTRANSFER_RXN_c
-0.0013994675404092,0,0.0013994675404092,ACETYL_COA_ACETYLTRANSFER_RXN_m
-0.00103748280639593,0,0.00103748280639593,ACETYL_COA_ACETYLTRANSFER_RXN_x
3.123695e-06,0.00550745613115092,0.00550433243615092,ACETYL_COA_CARBOXYLTRANSFER_RXN_c
0.00642371513,0.00815479496784082,0.00173107983784082,ACETYL_COA_CARBOXYLTRANSFER_RXN_p
0,0.00396281049976627,0.00396281049976627,ACETYLGLUTKIN_RXN_p
0,0.0017293248354177,0.0017293248354177,ACETYLORNDEACET_RXN_p
-0.00396281049950176,0,0.00396281049950176,ACETYLORNTRANSAM_RXN_p
0,0.00297558074043991,0.00297558074043991,ACET_mc
-0.00291679582312554,0.00177919957297945,0.00469599539610499,ACET_pc
-0.00268180269711138,0,0.00268180269711138,ACET_xc
-1000,1000,2000,ACONITATEDEHYDR_RXN_c
-1000,1000,2000,ACONITATEDEHYDR_RXN_m
0,0.0025819687141348,0.0025819687141348,ACONITATEHYDR_RXN_c
0,0.00258196871425298,0.00258196871425298,ACONITATEHYDR_RXN_m
0,0.00113579513504192,0.00113579513504192,ACRYLYL_COA_mc
0,0.000871011614435702,0.000871011614435702,ACRYLYL_COA_xc
0,0.00139129318527028,0.00139129318527028,ACSERLY_RXN_c
0,0.00172644872925131,0.00172644872925131,ACSERLY_RXN_m
0,0.00184469864172138,0.00184469864172138,ACSERLY_RXN_p
0,0.00139946754063658,0.00139946754063658,ACTCOA_m
0,0,0,ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c
0,0,0,ADCLY_RXN_p
0,0,0,ADENODEAMIN_RXN_c
0,0.0055043324361754,0.0055043324361754,ADENOSINE_KINASE_RXN_c
0,0,0,ADENOSINE_NUCLEOSIDASE_RXN_c
0,0.00183477747843269,0.00183477747843269,ADENOSYLHOMOCYSTEINASE_RXN_c
0,0,0,ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c
0,0,0,ADENPHOSPHOR_RXN_c
-0.000448599693754659,0,0.000448599693754659,ADENPRIBOSYLTRAN_RXN_c
0,0.0113331971335879,0.0113331971335879,ADENYL_KIN_RXN_c
0,0.0113331971334093,0.0113331971334093,ADENYL_KIN_RXN_m
0,0.0113331971333392,0.0113331971333392,ADENYL_KIN_RXN_p
7.30342899259995e-05,0.0003418932886662,0.0002688589987402,ADENYLOSUCCINATE_SYNTHASE_RXN_p
0,0.00550433243693778,0.00550433243693778,ADENYLYLSULFATASE_RXN_c
0,0,0,ADENYLYLSULFKIN_RXN_c
0,0,0,ADENYLYLSULFKIN_RXN_p
0,0,0,ADOMET_DMK_METHYLTRANSFER_RXN_c
0,0.000244628030053984,0.000244628030053984,ADP_DEAMINASE_RXN_c
0,0,0,ADPREDUCT_RXN_c
-1000,1000,2000,ADP_pc
0,0.000458694369677095,0.000458694369677095,AGMATIN_RXN_c
0,0.000458694369665322,0.000458694369665322,AGMATINE_DEIMINASE_RXN_c
0,0.000264762221701962,0.000264762221701962,AICARSYN_RXN_p
7.30342899259995e-05,0.0003418932886662,0.0002688589987402,AICARTRANSFORM_RXN_p
-0.000264762221831916,0,0.000264762221831916,AIRCARBOXY_RXN_p
0,0.000264762221701962,0.000264762221701962,AIRS_RXN_p
-1000,1000,2000,ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x
0.00029663085,0.00032785515,3.12243e-05,ALANINE__TRNA_LIGASE_RXN_c
-1000,1000,2000,ALANINE_AMINOTRANSFERASE_RXN_c
0,0.00327426288004062,0.00327426288004062,ALANINE_AMINOTRANSFERASE_RXN_m
-1000,1000,2000,ALANINE_AMINOTRANSFERASE_RXN_x
0,0,0,ALCOHOL_DEHYDROG_RXN_c
-0.00535380493602133,0.00766873043664873,0.0130225353726701,ALDOSE_1_EPIMERASE_RXN_c
0,0,0,ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c
0,0.0027521662183161,0.0027521662183161,ALDOSE1EPIM_RXN_c
0,0.000264762221922805,0.000264762221922805,ALLANTOATE_DEIMINASE_RXN_c
0,0.000264762221994759,0.000264762221994759,ALLANTOICASE_RXN_c
0,0.000264762221915726,0.000264762221915726,ALLANTOINASE_RXN_c
0,0,0,ALLENE_OXIDE_CYCLASE_RXN_c
0,0,0,ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c
0,0.0010374828063265,0.0010374828063265,ALLYSINE_DEHYDROG_RXN_c
0,0,0,ALPHA_AMYL_RXN_p
0,0,0,ALPHAGALACTOSID_RXN_c
0,0,0,AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc
0,0.000748497088582436,0.000748497088582436,AMINOBUTDEHYDROG_RXN_c
0,0,0,AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c
0,0,0,AMMONIA_vc
0,0.000264762221906774,0.000264762221906774,AMP_DEAMINASE_RXN_c
0,0.00550433243618861,0.00550433243618861,AMP_DEPHOSPHORYLATION_RXN_c
7.30342899259995e-05,0.0003418932886662,0.0002688589987402,AMPSYN_RXN_p
0,0.00268180269665663,0.00268180269665663,AMP_ATP_xc
0,0,0,AMP_biomass
-0.0109758546341254,0.00598862394826938,0.0169644785823948,AMP_pc
0,0,0,ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c
4.6240205e-05,5.1107595e-05,4.86739000000002e-06,ANTHRANSYN_RXN_p
0,0,0,APIGNAR_RXN_c
0,0.00275216621724894,0.00275216621724894,APYRASE_RXN_c
0,0,0,ARABINOSE_biomass
0,0.000134452015047728,0.000134452015047728,ARACHIDIC_ACID_xc
0,0.000458694369674703,0.000458694369674703,ARGDECARBOX_RXN_c
0,0.00118470731250451,0.00118470731250451,ARGINASE_RXN_m
0.00024301475,0.00026859525,2.55805e-05,ARGININE__TRNA_LIGASE_RXN_c
0.000243014750026305,0.00142772206248685,0.00118470731246054,ARGSUCCINLYA_RXN_c
0.000243014750026305,0.00142772206248685,0.00118470731246054,ARGSUCCINSYN_RXN_c
-1000,1000,2000,ARG_CITRULLINE_mc
-1000,1000,2000,ARG_HIS_mc
-1000,1000,2000,ARG_LYS_mc
-1000,1000,2000,ARG_ORNITHINE_mc
-0.00371979574947545,0.000906847419742007,0.00462664316921746,ARG_mc
0,0,0,ARYLFORMAMIDASE_RXN_c
0,0,0,ASCORBATE_CPD_330_mc
0,0,0,ASCORBATE_biomass
0,0.00305704349558732,0.00305704349558732,ASNSYNA_RXN_c
0,0.00262541367108306,0.00262541367108306,ASNSYNB_RXN_c
-1000,1000,2000,ASPAMINOTRANS_RXN_c
-1000,1000,2000,ASPAMINOTRANS_RXN_m
0,0.00875555148456897,0.00875555148456897,ASPAMINOTRANS_RXN_p
-1000,1000,2000,ASPAMINOTRANS_RXN_x
0,0.00275216621825064,0.00275216621825064,ASPARAGHYD_RXN_c
0.00030491105,0.00305707726804063,0.00275216621804063,ASPARAGINE__TRNA_LIGASE_RXN_c
0.00030230235,0.00033412365,3.18213e-05,ASPARTATE__TRNA_LIGASE_RXN_c
0,0,0,ASPARTATE_RACEMASE_RXN_c
-0.00222884767640608,-0.000492309664991808,0.00173653801141427,ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p
0.000492309665,0.00222884767666593,0.00173653801166593,ASPARTATEKIN_RXN_p
0,0,0,ASPCARBTRANS_RXN_p
-0.00281876441829354,-3.12369502353249e-06,0.00281564072327001,ATP_CITRATE_PRO_S__LYASE_RXN_c
0,0.000244628029990422,0.000244628029990422,ATP_DEAMINASE_RXN_c
0,0.00275216621821528,0.00275216621821528,ATP_PYROPHOSPHATASE_RXN_c
7.30342900396863e-05,8.07221100558309e-05,7.68782001614454e-06,ATPPHOSPHORIBOSYLTRANS_RXN_p
-1000,1000,2000,ATP_ADP_Pi_pc
0.0239661519087804,0.0470968660230255,0.0231307141142452,ATP_ADP_mc
0,0,0,ATP_ADP_xc
0,0.0113331971333537,0.0113331971333537,ATP_AMP_mc
-1000,1000,2000,ATP_pc
-0.0005659605,-0.0005120595,5.39010000000001e-05,ATPase_tx
0,0.000871011614392434,0.000871011614392434,Acyl_CoA_oxidase_x
0,0.000128465126939166,0.000128465126939166,Alpha_Linolenate_ACT_x
9.78120000354465e-05,0.000232435782550056,0.000134623782514609,Alpha_Linolenate_pc
9.7812e-05,0.000232435782501699,0.000134623782501699,Alpha_Linolenoyl_ACP_hydrolase_p
0,0.000134452015047728,0.000134452015047728,Arachidate_ACT_x
-3.452505e-06,-3.123695e-06,3.2881e-07,Arachidate_biomass
0,0.000134452015047728,0.000134452015047728,Arachidoyl_CoA_oxi_x
0,0,0,BADH_RXN_c
0,0,0,BENZALDEHYDE_DEHYDROGENASE_NAD_RXN_c
0,0,0,BENZALDEHYDE_DEHYDROGENASE_NADP_RXN_c
0,0,0,BENZENE_12_DIOXYGENASE_RXN_c
0,0,0,BENZOATE__COA_LIGASE_RXN_c
0,999.996611575815,999.996611575815,BETA_PHOSPHOGLUCOMUTASE_RXN_c
0,0,0,BETA_UREIDOPROPIONASE_RXN_c
0,0.0027521662183161,0.0027521662183161,BETAGALACTOSID_RXN_c
0,0.0010374828063265,0.0010374828063265,BHBDCLOS_RXN_x
0,0.00119260536116095,0.00119260536116095,BILIRUBIN_OXIDASE_RXN_c
-0.00209229010715717,0,0.00209229010715717,BILIVERDIN_REDUCTASE_RXN_NADP_c
-0.00238521072219555,0,0.00238521072219555,BILIVERDIN_REDUCTASE_RXN_NAD_c
0,0,0,BIS5_ADENOSYL_TRIPHOSPHATASE_RXN_c
0,0,0,BRANCHED_CHAINAMINOTRANSFERILEU_RXN_c
0,0.000687967339104034,0.000687967339104034,BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m
-0.000873328620627944,-0.000175467849999222,0.000697860770628722,BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p
0,0,0,BRANCHED_CHAINAMINOTRANSFERLEU_RXN_c
0,0.000824618385991016,0.000824618385991016,BRANCHED_CHAINAMINOTRANSFERLEU_RXN_m
-0.0011886647217807,-0.000344725550007752,0.000843939171772945,BRANCHED_CHAINAMINOTRANSFERLEU_RXN_p
0,0,0,BRANCHED_CHAINAMINOTRANSFERVAL_RXN_c
0,0.000994994085544931,0.000994994085544931,BRANCHED_CHAINAMINOTRANSFERVAL_RXN_m
-0.00122640395591134,-0.000218017400015924,0.00100838655589541,BRANCHED_CHAINAMINOTRANSFERVAL_RXN_p
0,0.000170484931274469,0.000170484931274469,Beta_Oxidation_x
0,0,0,CA2_rev_vc
0,0,0,CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_c
-0.00275216621741947,0,0.00275216621741947,CARBAMATE_KINASE_RXN_m
-0.00275216621798791,0,0.00275216621798791,CARBAMATE_KINASE_RXN_p
0,0,0,CARBODEHYDRAT_RXN_c
0.000218493349962046,0.000241492650047803,2.29993000857576e-05,CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p
0,0,0,CARBOXYMETHYLENEBUTENOLIDASE_RXN_c
0.000243014750026305,0.0029951809680611,0.0027521662180348,CARBPSYN_RXN_p
0,0,0,CARVEOL_DEHYDROGENASE_RXN_c
0,0.00104614505377664,0.00104614505377664,CATAL_RXN_x
0,0,0,CATECHOL_OXIDASE_RXN_c
0,0,0,CDP_GLYCEROL_PYROPHOSPHATASE_RXN_c
-0.00275216621794919,0.00550433243574844,0.00825649865369762,CDPKIN_RXN_c
0,0,0,CDPKIN_RXN_m
0,0,0,CDPKIN_RXN_p
0,0,0,CDPREDUCT_RXN_c
0,0,0,CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c
0,0,0,CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c
0,0,0,CHLOROPHYLL_A_biomass
0,0,0,CHLOROPHYLL_B_biomass
0,0,0,CHOLESTENONE_5_BETA_REDUCTASE_RXN_c
0,0.00550433243577686,0.00550433243577686,CHOLINE_KINASE_RXN_c
0.000364884455000943,0.000726535266687772,0.000361650811686828,CHORISMATE_SYNTHASE_RXN_p
0,0,0,CHORISMATEMUT_RXN_c
0.000318644250000943,0.000678540004400929,0.000359895754399986,CHORISMATEMUT_RXN_p
0,0,0,CINNAMATE_GLUCOSYLTRANSFERASE_RXN_c
0,0,0,CINNAMOYL_COA_REDUCTASE_RXN_c
0,0,0,CINNAMYL_ALCOHOL_DEHYDROGENASE_RXN_c
