median,mean,std,rxns
-0.0005876373,-0.000838597234112902,0.00206730335674382,2KG_MAL_pc
0,-0.000317879134795057,0.00081178134860331,2KG_OAA_mc
0,8.69227275912087e-06,0.000135651640229996,2KG_SUC_mc
0,3.04449994880014e-05,0.000176109250879203,2OXOBUT_TRANS_mc
-0.000249853,-0.000232110704707174,8.99902436979487e-05,2OXOBUT_TRANS_pc
0.00329087687501928,0.00295202538496034,0.000789890270178018,2OXOGLUTARATEDEH_RXN_m
0,0,0,2OXOGLUTDECARB_RXN_m
0.0118458725083496,0.0111492680516385,0.00234220595430173,2PGADEHYDRAT_RXN_c
0.00679285698221302,0.00743291930975307,0.00193444219248856,2PGADEHYDRAT_RXN_p
0,0,0,2PHENYLETHANOL_biomass
0.00362287341864951,0.00370640257644775,0.000530626648392737,2TRANSKETO_RXN_p
0,-9.49127692371245e-14,9.49127692371238e-12,3_CH3_2_OXOBUTANOATE_OH_CH3_XFER_RXN_c
0,0,0,3_CYANOALANINE_HYDRATASE_RXN_c
0.0005397634,0.000544526543796,4.46638475909851e-05,3_DEHYDROQUINATE_DEHYDRATASE_RXN_p
0.0005397634,0.000544526543796,4.46638475909851e-05,3_DEHYDROQUINATE_SYNTHASE_RXN_p
0,0,0,3_DEHYDROSPHINGANINE_REDUCTASE_RXN_c
0,-2.32522996151912e-05,0.000171886911865803,3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x
0,-9.49127692371245e-14,9.49127692371238e-12,3_HYDROXY_PROPIONATE_mc
0,0,0,3_HYDROXYBENZOATE_6_MONOOXYGENASE_RXN_c
0,0,0,3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_c
0,2.18259174053121e-05,0.000151149963942267,3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m
0,2.18259174053121e-05,0.000151149963942267,3_HYDROXYISOBUTYRYL_COA_HYDROLASE_RXN_m
0,-9.49127692371245e-14,9.49127692371238e-12,3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_c
0,6.26404455402946e-05,0.000244745308551147,3_HYDROXYPROPIONATE_DEHYDROGENASE_RXN_m
0.000490861,0.000504115831504718,0.00011336927428402,3_ISOPROPYLMALDEHYDROG_RXN_p
0.000490861,0.000504115831504718,0.00011336927428402,3_ISOPROPYLMALISOM_RXN_p
0,0,0,3_OXOACYL_ACP_REDUCT_RXN_c
0,0,0,3_OXOADIPATE_ENOL_LACTONASE_RXN_c
0,0,0,3_OXOLAURATE_DECARBOXYLASE_RXN_c
0,2.47750338400538e-05,0.000412309243160961,3_PHOSPHOGLYCERATE_PHOSPHATASE_RXN_c
0,0,0,3_1_1_78_RXN_c
0,0,0,3_1_1_82_RXN_c
0,0,0,3_1_2_14_RXN_c
0.000379639,0.000382798820461609,1.62274041184121e-05,3_1_2_14_RXN_p
0,0,0,3_1_2_21_RXN_c
0,4.96913493938586e-06,3.49485617357575e-05,3_1_2_21_RXN_p
0,0,0,3_1_2_23_RXN_c
0,2.39648103526243e-05,0.000404955017429243,3_1_3_46_RXN_c
0,0,0,3_1_3_56_RXN_c
0,0,0,3_1_3_57_RXN_c
0,2.73064010341294e-05,0.000416275248884655,3_1_3_74_RXN_c
0,0,0,3_1_3_76_RXN_c
0,1.59680876202205e-05,7.98428317351914e-05,3_1_3_77_RXN_c
0,0,0,3_5_1_26_RXN_c
0,0,0,3_5_1_86_RXN_c
0,8.96924987503308e-06,5.23123381200042e-05,3_5_2_17_RXN_x
0,0,0,3_5_5_4_RXN_c
0,0,0,3_6_1_17_RXN_c
0,0,0,3_7_1_8_RXN_c
0,0,0,3_7_1_9_RXN_c
0,1.18323337287385e-05,0.0001633909871979,325_BISPHOSPHATE_NUCLEOTIDASE_RXN_c
-0.00679285698221302,-0.00743291930975307,0.00193444219248856,3PGAREARR_RXN_p
0,-0.00229822203002309,0.00308896620188755,3PGA_Pi_pc
0,-4.79639152870713e-05,0.000413952106507453,4_AMINO_BUTYRATE_mc
0,-3.55766048290953e-15,3.55766048290952e-13,4_COUMARATE__COA_LIGASE_RXN_c
0,4.7631443330726e-06,4.46638475337025e-05,4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c
0,0,0,4_NITROPHENYLPHOSPHATASE_RXN_c
0,1.3129644157558e-05,0.000300225258880059,4_1_1_32_RXN_c
0,1.6758095380542e-05,8.23404885122737e-05,4_1_99_4_RXN_c
0,0,0,4_2_1_107_RXN_c
0.00164692235340801,0.00165459776562404,7.25165625995574e-05,4_2_1_58_RXN_p
0.00164692235340801,0.00165459776562404,7.25165625995574e-05,4_2_1_59_RXN_p
0.00164668840594571,0.00164729087039933,4.938461139863e-05,4_2_1_61_RXN_p
0,3.93926607373285e-05,0.000520305400492267,4_2_1_93_RXN_c
0,0,0,4_2_3_19_RXN_c
0,0,0,4_2_3_27_RXN_c
0,9.77651161232586e-06,0.000224212663384676,4_3_1_17_RXN_c
0,1.6758095380542e-05,8.23404885122737e-05,4_4_1_14_RXN_c
0,0,0,4_4_1_19_RXN_c
0,0,0,4OHBENZOATE_OCTAPRENYLTRANSFER_RXN_c
-7.38639e-05,-7.38638997041778e-05,1.10193963898666e-11,5_METHYL_THF_pc
0,1.67580953679411e-05,8.23404885148398e-05,5_METHYLTHIORIBOSE_KINASE_RXN_c
0,1.6213135582723e-05,0.000235949477522887,5_OXOPROLINASE_ATP_HYDROLYSING_RXN_c
0,0,0,5_1_1_11_RXN_c
0,0,0,5_1_1_17_RXN_c
0,1.89448873909371e-05,0.00031188114699315,5_1_1_18_RXN_c
0,0,0,5_1_2_3_RXN_c
0,1.67580953679411e-05,8.23404885148398e-05,5_3_1_23_RXN_c
0,0,0,5_5_1_13_RXN_c
0,0,0,6_BETA_HYDROXYHYOSCYAMINE_EPOXIDASE_RXN_c
0,2.39648103526243e-05,0.000404955017429243,6_PHOSPHOFRUCTO_2_KINASE_RXN_c
0,0,0,6_2_1_34_RXN_c
0,0,0,6_3_2_7_RXN_c
0,0,0,6_3_5_6_RXN_c
0,0,0,6_3_5_7_RXN_c
0,5.60656884749969e-05,0.000563429195151098,6PFRUCTPHOS_RXN_c
0,7.86840629345328e-05,0.000695603766461154,6PFRUCTPHOS_RXN_p
0.0104979734413572,0.0105621265570265,0.00102847393508199,6PGLUCONDEHYDROG_RXN_p
0.0016263139974334,0.00182627044625972,0.00116455205516993,6PGLUCONOLACT_RXN_c
0.0104979734413572,0.0105621265570265,0.00102847393508199,6PGLUCONOLACT_RXN_p
0,0,0,7KAPSYN_RXN_c
0,-1.80574316967409e-05,0.000227867200813613,ACETALD_mc
0,0.000136922435424968,0.000398408333477185,ACETATE__COA_LIGASE_RXN_p
0.0002342519,0.000266565107758079,0.000447063764807706,ACETATE__COA_LIGASE_RXN_x
-0.000795389,-0.0008304697488151,0.000187403971081855,ACETOLACTREDUCTOISOM_RXN_p
0.000795389,0.0008304697488151,0.000187403971081855,ACETOLACTSYN_RXN_p
-0.000249853,-0.000260222528476896,9.15072982468963e-05,ACETOOHBUTREDUCTOISOM_RXN_p
0.000249853,0.000260222528476896,9.15072982468963e-05,ACETOOHBUTSYN_RXN_p
0,1.47778686666742e-05,0.000148849736550653,ACETYL_COA_ACETYLTRANSFER_RXN_c
0,-3.27958446357414e-05,0.000193924557122291,ACETYL_COA_ACETYLTRANSFER_RXN_m
0,-2.32522996151912e-05,0.000171886911865803,ACETYL_COA_ACETYLTRANSFER_RXN_x
7.758365e-06,2.9818727159173e-05,0.000374180289884601,ACETYL_COA_CARBOXYLTRANSFER_RXN_c
0.0129050611879553,0.0129554078832437,0.000493693441910115,ACETYL_COA_CARBOXYLTRANSFER_RXN_p
0.000359628,0.000441135200928849,0.000639530796675872,ACETYLGLUTKIN_RXN_p
0,1.44851400002375e-05,0.000167618253268468,ACETYLORNDEACET_RXN_p
-0.000359628,-0.000441135200928849,0.000639530796675872,ACETYLORNTRANSAM_RXN_p
0,8.11758110096957e-05,0.000348236765386666,ACET_mc
0.0002342519,9.54547125269841e-05,0.000437219702630825,ACET_pc
-0.0002342519,-0.000266565107758079,0.000447063764807706,ACET_xc
0.000666948850476216,0.000529937845070314,0.000470882304885068,ACONITATEDEHYDR_RXN_c
0,0.000260677678287094,0.000438020202591403,ACONITATEDEHYDR_RXN_m
0,5.10215215069607e-06,0.000124585224533666,ACONITATEHYDR_RXN_c
0.000907286315701279,0.000785513371206713,0.000495007072365925,ACONITATEHYDR_RXN_m
0,6.26404454453818e-05,0.000244745308575446,ACRYLYL_COA_mc
0,2.87824724647456e-06,5.37722767921798e-05,ACRYLYL_COA_xc
0,9.41244609788188e-06,9.92548116111897e-05,ACSERLY_RXN_c
0,3.03225346772134e-05,0.000159530959493268,ACSERLY_RXN_m
0.0002342519,0.000217892007951718,0.000158306715820721,ACSERLY_RXN_p
0,3.27958446357414e-05,0.000193924557122291,ACTCOA_m
0,0,0,ACYLGLYCERONE_PHOSPHATE_REDUCTASE_RXN_c
0,-4.61380503783663e-15,4.61380503783654e-13,ADCLY_RXN_p
0,0,0,ADENODEAMIN_RXN_c
0,3.80866272424807e-05,0.000428069992742139,ADENOSINE_KINASE_RXN_c
0,-1.00052770603229e-14,1.00052770603228e-12,ADENOSINE_NUCLEOSIDASE_RXN_c
0,1.67908769043739e-05,0.000194889243918898,ADENOSYLHOMOCYSTEINASE_RXN_c
0,0,0,ADENOSYLHOMOCYSTEINE_NUCLEOSIDASE_RXN_c
0,0,0,ADENPHOSPHOR_RXN_c
0,-1.67580953579358e-05,8.23404885168759e-05,ADENPRIBOSYLTRAN_RXN_c
0,5.14826210171781e-05,0.000809414726368705,ADENYL_KIN_RXN_c
0.007574645215,0.00792610792806317,0.00136834625193964,ADENYL_KIN_RXN_m
0.000516944300000001,0.000719848580327385,0.000890477684302747,ADENYL_KIN_RXN_p
0.000106552,0.000115521249331882,5.23123382131408e-05,ADENYLOSUCCINATE_SYNTHASE_RXN_p
0,2.84676650908134e-05,0.000411132194664792,ADENYLYLSULFATASE_RXN_c
0,0,0,ADENYLYLSULFKIN_RXN_c
0,0,0,ADENYLYLSULFKIN_RXN_p
0,0,0,ADOMET_DMK_METHYLTRANSFER_RXN_c
0,6.20405600439497e-07,1.3357308612706e-05,ADP_DEAMINASE_RXN_c
0,-2.05291337350312e-14,2.69524947842203e-12,ADPREDUCT_RXN_c
0,1.66237740341464e-05,0.000570782637805847,ADP_pc
0,1.04590112186729e-06,2.41356266430007e-05,AGMATIN_RXN_c
0,1.20119770077516e-06,2.61984620087393e-05,AGMATINE_DEIMINASE_RXN_c
0,8.96924986827563e-06,5.23123381211625e-05,AICARSYN_RXN_p
0.000106552,0.000115521249331882,5.23123382131408e-05,AICARTRANSFORM_RXN_p
0,-8.96924986827564e-06,5.23123381211625e-05,AIRCARBOXY_RXN_p
0,8.96924986827564e-06,5.23123381211625e-05,AIRS_RXN_p
0,0,0,ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x
0.000390649,0.000390649000000006,6.34289986196232e-18,ALANINE__TRNA_LIGASE_RXN_c
-0.000390649,-0.000358599742670457,0.000422094098417204,ALANINE_AMINOTRANSFERASE_RXN_c
0,1.23646434159025e-05,0.000227303920573613,ALANINE_AMINOTRANSFERASE_RXN_m
0,0,0,ALANINE_AMINOTRANSFERASE_RXN_x
0,0,0,ALCOHOL_DEHYDROG_RXN_c
0,0.00304330142957948,0.00414237971206493,ALDOSE_1_EPIMERASE_RXN_c
0,0,0,ALDOSE_6_PHOSPHATE_REDUCTASE_NADPH_RXN_c
0,2.27714746593879e-05,0.00027939562040117,ALDOSE1EPIM_RXN_c
0,8.42464997576285e-07,1.65019884641581e-05,ALLANTOATE_DEIMINASE_RXN_c
0,8.1267848774568e-06,4.97791073579867e-05,ALLANTOICASE_RXN_c
0,8.96924987503308e-06,5.23123381200042e-05,ALLANTOINASE_RXN_c
0,0,0,ALLENE_OXIDE_CYCLASE_RXN_c
0,0,0,ALLYL_ALCOHOL_DEHYDROGENASE_RXN_c
0,2.32522996151912e-05,0.000171886911865803,ALLYSINE_DEHYDROG_RXN_c
0,0,0,ALPHA_AMYL_RXN_p
0,0,0,ALPHAGALACTOSID_RXN_c
0,4.61380503783663e-15,4.61380503783654e-13,AMINO_OH_HYDROXYMETHYL_DIHYDROPTERIDINE_mc
0,6.65764275720725e-06,7.16583219997693e-05,AMINOBUTDEHYDROG_RXN_c
0,0,0,AMINOGLYCOSIDE_N6_ACETYLTRANSFERASE_RXN_c
0,0,0,AMMONIA_vc
0,7.80791155250168e-06,4.91392626219394e-05,AMP_DEAMINASE_RXN_c
0,2.12957503435304e-05,0.000382069786109541,AMP_DEPHOSPHORYLATION_RXN_c
0.000106552,0.000115521249331882,5.23123382131408e-05,AMPSYN_RXN_p
0.0002342519,0.000280469724537557,0.000441850501367346,AMP_ATP_xc
0,0,0,AMP_biomass
0,3.03353462676421e-06,0.000607756381502422,AMP_pc
0,0,0,ANTHRANILATE_N_METHYLTRANSFERASE_RXN_c
6.95884e-05,6.95883996924338e-05,9.12112744675729e-12,ANTHRANSYN_RXN_p
0,0,0,APIGNAR_RXN_c
0,6.85393156256387e-06,0.000153169188086909,APYRASE_RXN_c
0,0,0,ARABINOSE_biomass
0,1.50659894981021e-06,1.5769854597808e-05,ARACHIDIC_ACID_xc
0,2.24709869207769e-06,3.55861625680961e-05,ARGDECARBOX_RXN_c
0,9.67725558106293e-06,0.000118698740491096,ARGINASE_RXN_m
0.000359628,0.000359628000000001,6.50553831996135e-19,ARGININE__TRNA_LIGASE_RXN_c
0.000359628,0.000371552354273141,0.000123742757825227,ARGSUCCINLYA_RXN_c
0.000359628,0.000371552354273141,0.000123742757825227,ARGSUCCINSYN_RXN_c
0,-1.06518156233891e-14,1.06518156233892e-12,ARG_CITRULLINE_mc
0,-3.19554468715226e-14,1.84476406279747e-12,ARG_HIS_mc
0,0,0,ARG_LYS_mc
0,6.51723027438231e-05,0.000651190384979232,ARG_ORNITHINE_mc
0,-7.48495582822787e-05,0.000639148421735817,ARG_mc
0,0,0,ARYLFORMAMIDASE_RXN_c
0,-1.33886411002008e-14,1.33886411002006e-12,ASCORBATE_CPD_330_mc
0,0,0,ASCORBATE_biomass
0.000196572649999999,0.000200905360383699,0.000172725834009166,ASNSYNA_RXN_c
0,1.06289698714004e-05,9.95169802267113e-05,ASNSYNB_RXN_c
-0.00139832807117075,-0.00194169412695918,0.00167012077827147,ASPAMINOTRANS_RXN_c
-0.0010929146010128,-0.00108259194775898,0.00108673955197915,ASPAMINOTRANS_RXN_m
0.000359628000000001,0.000884922436245389,0.00171775363301368,ASPAMINOTRANS_RXN_p
0,-2.8526565327135e-06,6.54492073001561e-05,ASPAMINOTRANS_RXN_x
0,9.84462883210767e-06,0.000177363572489402,ASPARAGHYD_RXN_c
0.000434664,0.000446746046410632,0.000203878789928837,ASPARAGINE__TRNA_LIGASE_RXN_c
0.000431447,0.00043144699999999,1.03004356732721e-17,ASPARTATE__TRNA_LIGASE_RXN_c
0,0,0,ASPARTATE_RACEMASE_RXN_c
-0.0009535359,-0.00101303674014158,0.000302889150889145,ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p
0.0009535359,0.00101303674014158,0.000302889150889145,ASPARTATEKIN_RXN_p
0,-1.89188929695253e-14,1.3509429877906e-12,ASPCARBTRANS_RXN_p
-7.758365e-06,-4.82925843355882e-05,0.000319363971489464,ATP_CITRATE_PRO_S__LYASE_RXN_c
0,5.40932694841247e-07,1.27398675515618e-05,ATP_DEAMINASE_RXN_c
0,5.7469066048873e-06,0.000139713527764425,ATP_PYROPHOSPHATASE_RXN_c
0.000106552,0.000106551999463606,9.22913780383604e-12,ATPPHOSPHORIBOSYLTRANS_RXN_p
-0.00417561213240943,-0.00356835715754406,0.00349046407483779,ATP_ADP_Pi_pc
0.0580545250421509,0.0567625961609777,0.00329740319701944,ATP_ADP_mc
0,0,0,ATP_ADP_xc
0.007574645215,0.00792610792806779,0.00136834625193767,ATP_AMP_mc
0,-1.06880589230714e-05,0.000193688865096205,ATP_pc
-0.015809,-0.0158090000000004,3.99006350290963e-16,ATPase_tx
0,2.87824724647456e-06,5.37722767921798e-05,Acyl_CoA_oxidase_x
0,9.17195733026062e-07,1.19580298334893e-05,Alpha_Linolenate_ACT_x
0.0001337695,0.000135272955819019,1.27148643248224e-05,Alpha_Linolenate_pc
0.0001337695,0.000135272955819019,1.27148643248224e-05,Alpha_Linolenoyl_ACP_hydrolase_p
0,1.50659894981021e-06,1.5769854597808e-05,Arachidate_ACT_x
-7.758365e-06,-7.81780196522074e-06,2.11265432856799e-07,Arachidate_biomass
0,1.50659894981021e-06,1.5769854597808e-05,Arachidoyl_CoA_oxi_x
0,0,0,BADH_RXN_c
0,0,0,BENZALDEHYDE_DEHYDROGENASE_NAD_RXN_c
0,0,0,BENZALDEHYDE_DEHYDROGENASE_NADP_RXN_c
0,0,0,BENZENE_12_DIOXYGENASE_RXN_c
0,0,0,BENZOATE__COA_LIGASE_RXN_c
0,0,0,BETA_PHOSPHOGLUCOMUTASE_RXN_c
0,0,0,BETA_UREIDOPROPIONASE_RXN_c
0,2.27714746593879e-05,0.00027939562040117,BETAGALACTOSID_RXN_c
0,2.32522996151912e-05,0.000171886911865803,BHBDCLOS_RXN_x
0,2.75469827429064e-06,5.96240782884347e-05,BILIRUBIN_OXIDASE_RXN_c
0,0,0,BILIVERDIN_REDUCTASE_RXN_NADP_c
0,-5.50939654858128e-06,0.000119248156576869,BILIVERDIN_REDUCTASE_RXN_NAD_c
0,0,0,BIS5_ADENOSYL_TRIPHOSPHATASE_RXN_c
0,0,0,BRANCHED_CHAINAMINOTRANSFERILEU_RXN_c
0,1.03695284768984e-05,9.15072982468983e-05,BRANCHED_CHAINAMINOTRANSFERILEU_RXN_m
-0.000249853,-0.000260222528476896,9.15072982468963e-05,BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p
0,0,0,BRANCHED_CHAINAMINOTRANSFERLEU_RXN_c
0,1.32548315047135e-05,0.00011336927428402,BRANCHED_CHAINAMINOTRANSFERLEU_RXN_m
-0.000490861,-0.000504115831504718,0.00011336927428402,BRANCHED_CHAINAMINOTRANSFERLEU_RXN_p
0,-9.49127692371245e-14,9.49127692371238e-12,BRANCHED_CHAINAMINOTRANSFERVAL_RXN_c
0,2.18259174053121e-05,0.000151149963942267,BRANCHED_CHAINAMINOTRANSFERVAL_RXN_m
-0.000304528,-0.000326353917310404,0.000151149963955975,BRANCHED_CHAINAMINOTRANSFERVAL_RXN_p
0,8.69551288818369e-07,1.29875887598015e-05,Beta_Oxidation_x
0,0,0,CA2_rev_vc
0,0,0,CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_c
0,-9.56167608250323e-06,0.000180546640741601,CARBAMATE_KINASE_RXN_m
